"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"Alabama"	"01"	5638	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Alaska"	"02"	391	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arizona"	"04"	6169	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arkansas"	"05"	3322	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"California"	"06"	28174	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Colorado"	"08"	3660	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Connecticut"	"09"	3072	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Delaware"	"10"	886	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"District of Columbia"	"11"	498	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Florida"	"12"	19880	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Georgia"	"13"	8651	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Hawaii"	"15"	1037	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Idaho"	"16"	1313	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Illinois"	"17"	11272	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Indiana"	"18"	6718	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Iowa"	"19"	2889	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kansas"	"20"	2742	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kentucky"	"21"	4869	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Louisiana"	"22"	4843	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maine"	"23"	1338	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maryland"	"24"	4857	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Massachusetts"	"25"	5789	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Michigan"	"26"	9557	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Minnesota"	"27"	4359	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Mississippi"	"28"	3364	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Missouri"	"29"	6628	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Montana"	"30"	861	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nebraska"	"31"	1655	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nevada"	"32"	2447	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Hampshire"	"33"	1182	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Jersey"	"34"	7441	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Mexico"	"35"	1784	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New York"	"36"	15787	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Carolina"	"37"	9303	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Dakota"	"38"	615	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Ohio"	"39"	12685	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oklahoma"	"40"	4233	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oregon"	"41"	3459	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Pennsylvania"	"42"	13256	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Rhode Island"	"44"	972	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Carolina"	"45"	5010	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Dakota"	"46"	726	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Tennessee"	"47"	7178	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Texas"	"48"	21255	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Utah"	"49"	1695	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Vermont"	"50"	586	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Virginia"	"51"	6735	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Washington"	"53"	5376	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"West Virginia"	"54"	2461	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wisconsin"	"55"	5262	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wyoming"	"56"	470	Not Applicable	Not Applicable
"Total"	"Jan., 2018"	"2018/01"			284350	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alabama"	"01"	4486	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alaska"	"02"	332	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arizona"	"04"	4779	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arkansas"	"05"	2661	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"California"	"06"	22334	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Colorado"	"08"	3111	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Connecticut"	"09"	2550	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Delaware"	"10"	791	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"District of Columbia"	"11"	385	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Florida"	"12"	17075	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Georgia"	"13"	7038	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Hawaii"	"15"	921	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Idaho"	"16"	1155	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Illinois"	"17"	9053	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Indiana"	"18"	5389	Not Applicable	Not Applicable
