"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",83,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",16,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",121,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",52,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",462,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",107,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",56,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",18,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",13,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",326,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",195,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",12,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",21,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",193,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",118,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",27,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",49,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",85,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",112,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",21,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",93,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",78,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",166,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",66,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",64,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",107,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",16,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",24,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",56,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",17,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",110,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",68,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",253,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",176,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",16,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",191,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",91,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",63,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",211,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",22,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",118,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",16,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",141,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",385,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",41,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",10,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",121,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",90,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",42,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",100,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",12,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",84,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",14,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arizona","04",108,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arkansas","05",46,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","California","06",434,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Colorado","08",75,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Connecticut","09",40,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Delaware","10",13,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","District of Columbia","11",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Florida","12",274,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Georgia","13",173,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Hawaii","15",14,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Idaho","16",14,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Illinois","17",123,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Indiana","18",92,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Iowa","19",30,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kansas","20",36,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kentucky","21",97,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Louisiana","22",71,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Maine","23",22,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Maryland","24",76,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Massachusetts","25",80,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Michigan","26",102,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Minnesota","27",65,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Mississippi","28",38,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Missouri","29",91,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Montana","30",14,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Nebraska","31",17,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Nevada","32",37,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","New Hampshire","33",13,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","New Jersey","34",76,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","New Mexico","35",52,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","New York","36",188,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","North Carolina","37",177,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","North Dakota","38",12,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Ohio","39",162,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Oklahoma","40",62,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Oregon","41",56,Not Applicable,Not Applicable
