"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01","Alabama","01",720,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Alaska","02",43,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arizona","04",862,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arkansas","05",473,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","California","06",3581,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Colorado","08",439,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Connecticut","09",399,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Delaware","10",107,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","District of Columbia","11",50,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Florida","12",2578,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Georgia","13",1106,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Hawaii","15",104,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Idaho","16",172,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Illinois","17",1422,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Indiana","18",844,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Iowa","19",394,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kansas","20",360,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kentucky","21",599,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Louisiana","22",614,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maine","23",203,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maryland","24",595,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Massachusetts","25",729,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Michigan","26",1160,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Minnesota","27",588,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Mississippi","28",418,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Missouri","29",857,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Montana","30",116,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nebraska","31",204,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nevada","32",296,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Hampshire","33",162,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Jersey","34",955,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New Mexico","35",242,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","New York","36",1997,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Carolina","37",1177,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","North Dakota","38",86,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Ohio","39",1643,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oklahoma","40",545,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Oregon","41",461,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Pennsylvania","42",1754,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Rhode Island","44",122,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Carolina","45",670,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","South Dakota","46",94,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Tennessee","47",916,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Texas","48",2754,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Utah","49",212,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Vermont","50",76,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Virginia","51",880,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Washington","53",660,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","West Virginia","54",313,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Wisconsin","55",705,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Wyoming","56",53,Not Applicable,Not Applicable
"Total","Jan., 2018","2018/01",,,36510,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Alabama","01",568,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Alaska","02",29,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Arizona","04",622,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Arkansas","05",339,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","California","06",2759,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Colorado","08",372,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Connecticut","09",323,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Delaware","10",111,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","District of Columbia","11",26,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Florida","12",2216,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Georgia","13",917,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Hawaii","15",93,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Idaho","16",163,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Illinois","17",1138,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Indiana","18",663,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Iowa","19",336,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Kansas","20",325,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Kentucky","21",507,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Louisiana","22",424,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Maine","23",156,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Maryland","24",578,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Massachusetts","25",617,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Michigan","26",1038,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Minnesota","27",465,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Mississippi","28",335,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Missouri","29",662,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Montana","30",106,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Nebraska","31",191,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Nevada","32",226,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Hampshire","33",153,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Jersey","34",830,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New Mexico","35",187,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","New York","36",1706,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","North Carolina","37",957,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","North Dakota","38",52,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Ohio","39",1282,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Oklahoma","40",481,Not Applicable,Not Applicable
,"Feb., 2018","2018/02","Oregon","41",344,Not Applicable,Not Applicable
