"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",64374,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",49693,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",45573,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",41770,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",42915,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",42060,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",43865,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",43569,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",42177,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",44316,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",45198,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",49813,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",47616,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",41320,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",44711,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",41760,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",42332,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",40818,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",41865,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",41494,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",38819,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",21031,Not Applicable,Not Applicable
"Total",,,957089,Not Applicable,Not Applicable
