"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",6417,294377,2179.9
,"2022 (provisional)","2022","Alaska","02",651,38297,1699.9
,"2022 (provisional)","2022","Arizona","04",6652,409308,1625.2
,"2022 (provisional)","2022","Arkansas","05",3889,170339,2283.1
,"2022 (provisional)","2022","California","06",27203,1961307,1387.0
,"2022 (provisional)","2022","Colorado","08",4275,308907,1383.9
,"2022 (provisional)","2022","Connecticut","09",2768,209492,1321.3
,"2022 (provisional)","2022","Delaware","10",1086,67369,1612.0
,"2022 (provisional)","2022","District of Columbia","11",593,27873,2127.5
,"2022 (provisional)","2022","Florida","12",20853,1352886,1541.4
,"2022 (provisional)","2022","Georgia","13",10313,539737,1910.7
,"2022 (provisional)","2022","Hawaii","15",1133,86471,1310.3
,"2022 (provisional)","2022","Idaho","16",1518,107836,1407.7
,"2022 (provisional)","2022","Illinois","17",11468,696825,1645.8
,"2022 (provisional)","2022","Indiana","18",7467,376938,1981.0
,"2022 (provisional)","2022","Iowa","19",2981,185617,1606.0
,"2022 (provisional)","2022","Kansas","20",3041,163343,1861.7
,"2022 (provisional)","2022","Kentucky","21",5960,259763,2294.4
,"2022 (provisional)","2022","Louisiana","22",5433,260931,2082.2
,"2022 (provisional)","2022","Maine","23",1553,99258,1564.6
,"2022 (provisional)","2022","Maryland","24",5314,332170,1599.8
,"2022 (provisional)","2022","Massachusetts","25",5114,398530,1283.2
,"2022 (provisional)","2022","Michigan","26",10747,617312,1740.9
,"2022 (provisional)","2022","Minnesota","27",4328,321627,1345.7
,"2022 (provisional)","2022","Mississippi","28",4078,166225,2453.3
,"2022 (provisional)","2022","Missouri","29",7068,356887,1980.5
,"2022 (provisional)","2022","Montana","30",1086,74417,1459.3
,"2022 (provisional)","2022","Nebraska","31",1585,107049,1480.6
,"2022 (provisional)","2022","Nevada","32",3201,172744,1853.0
,"2022 (provisional)","2022","New Hampshire","33",1350,92129,1465.3
,"2022 (provisional)","2022","New Jersey","34",6795,508080,1337.4
,"2022 (provisional)","2022","New Mexico","35",2212,127485,1735.1
,"2022 (provisional)","2022","New York","36",15019,1114139,1348.0
,"2022 (provisional)","2022","North Carolina","37",10694,595852,1794.7
,"2022 (provisional)","2022","North Dakota","38",633,41796,1514.5
,"2022 (provisional)","2022","Ohio","39",13612,701254,1941.1
,"2022 (provisional)","2022","Oklahoma","40",5148,213644,2409.6
,"2022 (provisional)","2022","Oregon","41",4199,263384,1594.3
,"2022 (provisional)","2022","Pennsylvania","42",13235,804870,1644.4
,"2022 (provisional)","2022","Rhode Island","44",896,65626,1365.3
,"2022 (provisional)","2022","South Carolina","45",6096,320465,1902.2
,"2022 (provisional)","2022","South Dakota","46",775,55178,1404.5
,"2022 (provisional)","2022","Tennessee","47",8545,395614,2159.9
,"2022 (provisional)","2022","Texas","48",23809,1340363,1776.3
,"2022 (provisional)","2022","Utah","49",1783,134996,1320.8
,"2022 (provisional)","2022","Vermont","50",598,45013,1328.5
,"2022 (provisional)","2022","Virginia","51",7822,464096,1685.4
,"2022 (provisional)","2022","Washington","53",6370,429420,1483.4
,"2022 (provisional)","2022","West Virginia","54",2837,119704,2370.0
,"2022 (provisional)","2022","Wisconsin","55",5311,360367,1473.8
,"2022 (provisional)","2022","Wyoming","56",619,37010,1672.5
"Total","2022 (provisional)","2022",,,306133,18394320,1664.3
,"2023 (provisional and partial)","2023","Alabama","01",4793,294377,1628.2
,"2023 (provisional and partial)","2023","Alaska","02",440,38297,1148.9
,"2023 (provisional and partial)","2023","Arizona","04",5028,409308,1228.4
,"2023 (provisional and partial)","2023","Arkansas","05",2755,170339,1617.4
,"2023 (provisional and partial)","2023","California","06",19792,1961307,1009.1
,"2023 (provisional and partial)","2023","Colorado","08",3139,308907,1016.2
,"2023 (provisional and partial)","2023","Connecticut","09",2056,209492,981.4
,"2023 (provisional and partial)","2023","Delaware","10",715,67369,1061.3
,"2023 (provisional and partial)","2023","District of Columbia","11",421,27873,1510.4
,"2023 (provisional and partial)","2023","Florida","12",16012,1352886,1183.5
,"2023 (provisional and partial)","2023","Georgia","13",7394,539737,1369.9
,"2023 (provisional and partial)","2023","Hawaii","15",826,86471,955.2
,"2023 (provisional and partial)","2023","Idaho","16",1175,107836,1089.6
,"2023 (provisional and partial)","2023","Illinois","17",8215,696825,1178.9
,"2023 (provisional and partial)","2023","Indiana","18",5332,376938,1414.6
,"2023 (provisional and partial)","2023","Iowa","19",2275,185617,1225.6
,"2023 (provisional and partial)","2023","Kansas","20",2053,163343,1256.9
,"2023 (provisional and partial)","2023","Kentucky","21",4290,259763,1651.5
,"2023 (provisional and partial)","2023","Louisiana","22",3918,260931,1501.5
,"2023 (provisional and partial)","2023","Maine","23",1134,99258,1142.5
,"2023 (provisional and partial)","2023","Maryland","24",3724,332170,1121.1
,"2023 (provisional and partial)","2023","Massachusetts","25",3947,398530,990.4
,"2023 (provisional and partial)","2023","Michigan","26",8023,617312,1299.7
,"2023 (provisional and partial)","2023","Minnesota","27",3190,321627,991.8
,"2023 (provisional and partial)","2023","Mississippi","28",2914,166225,1753.0
,"2023 (provisional and partial)","2023","Missouri","29",5055,356887,1416.4
,"2023 (provisional and partial)","2023","Montana","30",792,74417,1064.3
,"2023 (provisional and partial)","2023","Nebraska","31",1256,107049,1173.3
,"2023 (provisional and partial)","2023","Nevada","32",1985,172744,1149.1
,"2023 (provisional and partial)","2023","New Hampshire","33",1027,92129,1114.7
,"2023 (provisional and partial)","2023","New Jersey","34",4961,508080,976.4
,"2023 (provisional and partial)","2023","New Mexico","35",1598,127485,1253.5
,"2023 (provisional and partial)","2023","New York","36",11057,1114139,992.4
,"2023 (provisional and partial)","2023","North Carolina","37",8186,595852,1373.8
,"2023 (provisional and partial)","2023","North Dakota","38",484,41796,1158.0
,"2023 (provisional and partial)","2023","Ohio","39",9805,701254,1398.2
,"2023 (provisional and partial)","2023","Oklahoma","40",3532,213644,1653.2
,"2023 (provisional and partial)","2023","Oregon","41",2994,263384,1136.7
,"2023 (provisional and partial)","2023","Pennsylvania","42",9912,804870,1231.5
,"2023 (provisional and partial)","2023","Rhode Island","44",746,65626,1136.7
,"2023 (provisional and partial)","2023","South Carolina","45",4535,320465,1415.1
,"2023 (provisional and partial)","2023","South Dakota","46",582,55178,1054.8
,"2023 (provisional and partial)","2023","Tennessee","47",6339,395614,1602.3
,"2023 (provisional and partial)","2023","Texas","48",17382,1340363,1296.8
,"2023 (provisional and partial)","2023","Utah","49",1342,134996,994.1
,"2023 (provisional and partial)","2023","Vermont","50",476,45013,1057.5
,"2023 (provisional and partial)","2023","Virginia","51",5731,464096,1234.9
,"2023 (provisional and partial)","2023","Washington","53",4602,429420,1071.7
,"2023 (provisional and partial)","2023","West Virginia","54",2020,119704,1687.5
,"2023 (provisional and partial)","2023","Wisconsin","55",3939,360367,1093.1
,"2023 (provisional and partial)","2023","Wyoming","56",467,37010,1261.8
"Total","2023 (provisional and partial)","2023",,,224366,18394320,1219.8
"Total",,,,,530499,36788640,1442.0
