"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",6910,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Alaska","02",514,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Arizona","04",9049,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Arkansas","05",4331,Not Applicable,Not Applicable
,"2022 (provisional)","2022","California","06",40619,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Colorado","08",5797,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Connecticut","09",4794,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Delaware","10",1327,Not Applicable,Not Applicable
,"2022 (provisional)","2022","District of Columbia","11",501,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Florida","12",31758,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Georgia","13",11106,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Hawaii","15",1629,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Idaho","16",2305,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Illinois","17",15501,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Indiana","18",8672,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Iowa","19",4695,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Kansas","20",4092,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Kentucky","21",6220,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Louisiana","22",5500,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Maine","23",2300,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Maryland","24",6964,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Massachusetts","25",8809,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Michigan","26",13904,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Minnesota","27",7207,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Mississippi","28",3997,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Missouri","29",8649,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Montana","30",1454,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Nebraska","31",2633,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Nevada","32",3426,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Hampshire","33",1942,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Jersey","34",11067,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Mexico","35",2740,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New York","36",23100,Not Applicable,Not Applicable
,"2022 (provisional)","2022","North Carolina","37",13413,Not Applicable,Not Applicable
,"2022 (provisional)","2022","North Dakota","38",957,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Ohio","39",17255,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Oklahoma","40",5419,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Oregon","41",5657,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Pennsylvania","42",19803,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Rhode Island","44",1516,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Carolina","45",6925,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Dakota","46",1178,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Tennessee","47",9471,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Texas","48",28152,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Utah","49",3022,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Vermont","50",878,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Virginia","51",10347,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Washington","53",8777,Not Applicable,Not Applicable
,"2022 (provisional)","2022","West Virginia","54",3040,Not Applicable,Not Applicable
