"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",1855,644429,287.9
,"2022 (provisional)","2022","Alaska","02",351,113170,310.2
,"2022 (provisional)","2022","Arizona","04",2520,968313,260.2
,"2022 (provisional)","2022","Arkansas","05",973,390816,249.0
,"2022 (provisional)","2022","California","06",9484,5820411,162.9
,"2022 (provisional)","2022","Colorado","08",1792,907261,197.5
,"2022 (provisional)","2022","Connecticut","09",869,458674,189.5
,"2022 (provisional)","2022","Delaware","10",312,129376,241.2
,"2022 (provisional)","2022","District of Columbia","11",218,138606,157.3
,"2022 (provisional)","2022","Florida","12",6074,2816728,215.6
,"2022 (provisional)","2022","Georgia","13",3428,1475988,232.3
,"2022 (provisional)","2022","Hawaii","15",253,199178,127.0
,"2022 (provisional)","2022","Idaho","16",407,251402,161.9
,"2022 (provisional)","2022","Illinois","17",3279,1718561,190.8
,"2022 (provisional)","2022","Indiana","18",2140,876545,244.1
,"2022 (provisional)","2022","Iowa","19",621,400860,154.9
,"2022 (provisional)","2022","Kansas","20",827,380593,217.3
,"2022 (provisional)","2022","Kentucky","21",1738,573930,302.8
,"2022 (provisional)","2022","Louisiana","22",1936,637980,303.5
,"2022 (provisional)","2022","Maine","23",467,170673,273.6
,"2022 (provisional)","2022","Maryland","24",1722,853423,201.8
,"2022 (provisional)","2022","Massachusetts","25",1551,966642,160.5
,"2022 (provisional)","2022","Michigan","26",2717,1266132,214.6
,"2022 (provisional)","2022","Minnesota","27",1307,779368,167.7
,"2022 (provisional)","2022","Mississippi","28",1132,374456,302.3
,"2022 (provisional)","2022","Missouri","29",1998,811973,246.1
,"2022 (provisional)","2022","Montana","30",358,143742,249.1
,"2022 (provisional)","2022","Nebraska","31",403,257489,156.5
,"2022 (provisional)","2022","Nevada","32",974,458184,212.6
,"2022 (provisional)","2022","New Hampshire","33",338,178188,189.7
,"2022 (provisional)","2022","New Jersey","34",1967,1221519,161.0
,"2022 (provisional)","2022","New Mexico","35",1136,281646,403.3
,"2022 (provisional)","2022","New York","36",4323,2750754,157.2
,"2022 (provisional)","2022","North Carolina","37",3454,1384010,249.6
,"2022 (provisional)","2022","North Dakota","38",247,108666,227.3
,"2022 (provisional)","2022","Ohio","39",3720,1526189,243.7
,"2022 (provisional)","2022","Oklahoma","40",1392,538782,258.4
,"2022 (provisional)","2022","Oregon","41",1168,613812,190.3
,"2022 (provisional)","2022","Pennsylvania","42",3562,1710051,208.3
,"2022 (provisional)","2022","Rhode Island","44",236,149770,157.6
,"2022 (provisional)","2022","South Carolina","45",1931,669545,288.4
,"2022 (provisional)","2022","South Dakota","46",309,114879,269.0
,"2022 (provisional)","2022","Tennessee","47",2802,929234,301.5
,"2022 (provisional)","2022","Texas","48",7582,4281281,177.1
,"2022 (provisional)","2022","Utah","49",698,466668,149.6
,"2022 (provisional)","2022","Vermont","50",171,78759,217.1
,"2022 (provisional)","2022","Virginia","51",2268,1193395,190.0
,"2022 (provisional)","2022","Washington","53",2062,1186753,173.8
,"2022 (provisional)","2022","West Virginia","54",810,210449,384.9
,"2022 (provisional)","2022","Wisconsin","55",1484,744772,199.3
,"2022 (provisional)","2022","Wyoming","56",173,77921,222.0
"Total","2022 (provisional)","2022",,,93539,45401946,206.0
,"2023 (provisional and partial)","2023","Alabama","01",1293,644429,200.6
,"2023 (provisional and partial)","2023","Alaska","02",215,113170,190.0
,"2023 (provisional and partial)","2023","Arizona","04",1809,968313,186.8
,"2023 (provisional and partial)","2023","Arkansas","05",684,390816,175.0
,"2023 (provisional and partial)","2023","California","06",6588,5820411,113.2
,"2023 (provisional and partial)","2023","Colorado","08",1220,907261,134.5
,"2023 (provisional and partial)","2023","Connecticut","09",583,458674,127.1
,"2023 (provisional and partial)","2023","Delaware","10",220,129376,170.0
,"2023 (provisional and partial)","2023","District of Columbia","11",194,138606,140.0
,"2023 (provisional and partial)","2023","Florida","12",4331,2816728,153.8
,"2023 (provisional and partial)","2023","Georgia","13",2059,1475988,139.5
,"2023 (provisional and partial)","2023","Hawaii","15",216,199178,108.4
,"2023 (provisional and partial)","2023","Idaho","16",315,251402,125.3
,"2023 (provisional and partial)","2023","Illinois","17",2198,1718561,127.9
,"2023 (provisional and partial)","2023","Indiana","18",1309,876545,149.3
,"2023 (provisional and partial)","2023","Iowa","19",422,400860,105.3
,"2023 (provisional and partial)","2023","Kansas","20",533,380593,140.0
,"2023 (provisional and partial)","2023","Kentucky","21",1050,573930,182.9
,"2023 (provisional and partial)","2023","Louisiana","22",1145,637980,179.5
,"2023 (provisional and partial)","2023","Maine","23",272,170673,159.4
,"2023 (provisional and partial)","2023","Maryland","24",1211,853423,141.9
,"2023 (provisional and partial)","2023","Massachusetts","25",1074,966642,111.1
,"2023 (provisional and partial)","2023","Michigan","26",1928,1266132,152.3
,"2023 (provisional and partial)","2023","Minnesota","27",748,779368,96.0
,"2023 (provisional and partial)","2023","Mississippi","28",754,374456,201.4
,"2023 (provisional and partial)","2023","Missouri","29",1207,811973,148.7
,"2023 (provisional and partial)","2023","Montana","30",224,143742,155.8
,"2023 (provisional and partial)","2023","Nebraska","31",264,257489,102.5
,"2023 (provisional and partial)","2023","Nevada","32",669,458184,146.0
,"2023 (provisional and partial)","2023","New Hampshire","33",268,178188,150.4
,"2023 (provisional and partial)","2023","New Jersey","34",1313,1221519,107.5
,"2023 (provisional and partial)","2023","New Mexico","35",731,281646,259.5
