"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	607	303526	200.0
	"2018"	"2018"	"Alaska"	"02"	106	57193	185.3
	"2018"	"2018"	"Arizona"	"04"	744	467865	159.0
	"2018"	"2018"	"Arkansas"	"05"	344	190091	181.0
	"2018"	"2018"	"California"	"06"	2848	2917983	97.6
	"2018"	"2018"	"Colorado"	"08"	569	440515	129.2
	"2018"	"2018"	"Connecticut"	"09"	305	222467	137.1
	"2018"	"2018"	"Delaware"	"10"	116	62083	186.8
	"2018"	"2018"	"District of Columbia"	"11"	69	80991	85.2
	"2018"	"2018"	"Florida"	"12"	2140	1351778	158.3
	"2018"	"2018"	"Georgia"	"13"	1026	705501	145.4
	"2018"	"2018"	"Hawaii"	"15"	91	99029	91.9
	"2018"	"2018"	"Idaho"	"16"	118	112206	105.2
	"2018"	"2018"	"Illinois"	"17"	1135	866001	131.1
	"2018"	"2018"	"Indiana"	"18"	690	418579	164.8
	"2018"	"2018"	"Iowa"	"19"	211	193429	109.1
	"2018"	"2018"	"Kansas"	"20"	252	187849	134.2
	"2018"	"2018"	"Kentucky"	"21"	575	274781	209.3
	"2018"	"2018"	"Louisiana"	"22"	662	323363	204.7
	"2018"	"2018"	"Maine"	"23"	109	79699	136.8
	"2018"	"2018"	"Maryland"	"24"	702	416178	168.7
	"2018"	"2018"	"Massachusetts"	"25"	713	485053	147.0
	"2018"	"2018"	"Michigan"	"26"	1052	602197	174.7
	"2018"	"2018"	"Minnesota"	"27"	386	384391	100.4
	"2018"	"2018"	"Mississippi"	"28"	383	184895	207.1
	"2018"	"2018"	"Missouri"	"29"	730	396937	183.9
	"2018"	"2018"	"Montana"	"30"	92	66343	138.7
	"2018"	"2018"	"Nebraska"	"31"	139	127248	109.2
	"2018"	"2018"	"Nevada"	"32"	290	217908	133.1
	"2018"	"2018"	"New Hampshire"	"33"	142	83231	170.6
	"2018"	"2018"	"New Jersey"	"34"	873	572786	152.4
	"2018"	"2018"	"New Mexico"	"35"	335	138148	242.5
	"2018"	"2018"	"New York"	"36"	1391	1393216	99.8
	"2018"	"2018"	"North Carolina"	"37"	1103	664586	166.0
	"2018"	"2018"	"North Dakota"	"38"	59	53647	110.0
	"2018"	"2018"	"Ohio"	"39"	1399	738394	189.5
	"2018"	"2018"	"Oklahoma"	"40"	426	262369	162.4
	"2018"	"2018"	"Oregon"	"41"	319	293741	108.6
	"2018"	"2018"	"Pennsylvania"	"42"	1505	830358	181.2
	"2018"	"2018"	"Rhode Island"	"44"	79	69862	113.1
	"2018"	"2018"	"South Carolina"	"45"	621	319439	194.4
	"2018"	"2018"	"South Dakota"	"46"	91	57341	158.7
	"2018"	"2018"	"Tennessee"	"47"	906	438603	206.6
	"2018"	"2018"	"Texas"	"48"	2419	2076521	116.5
	"2018"	"2018"	"Utah"	"49"	283	217677	130.0
	"2018"	"2018"	"Vermont"	"50"	69	36558	188.7
	"2018"	"2018"	"Virginia"	"51"	735	586120	125.4
	"2018"	"2018"	"Washington"	"53"	576	563753	102.2
	"2018"	"2018"	"West Virginia"	"54"	281	101748	276.2
	"2018"	"2018"	"Wisconsin"	"55"	515	362942	141.9
	"2018"	"2018"	"Wyoming"	"56"	52	38899	133.7
"Total"	"2018"	"2018"			31383	22136018	141.8
	"2019"	"2019"	"Alabama"	"01"	660	309091	213.5
	"2019"	"2019"	"Alaska"	"02"	117	57161	204.7
	"2019"	"2019"	"Arizona"	"04"	784	481214	162.9
	"2019"	"2019"	"Arkansas"	"05"	335	191369	175.1
	"2019"	"2019"	"California"	"06"	3072	2957974	103.9
	"2019"	"2019"	"Colorado"	"08"	586	452194	129.6
	"2019"	"2019"	"Connecticut"	"09"	344	222572	154.6
	"2019"	"2019"	"Delaware"	"10"	143	63769	224.2
	"2019"	"2019"	"District of Columbia"	"11"	73	82027	89.0
	"2019"	"2019"	"Florida"	"12"	2284	1379606	165.6
	"2019"	"2019"	"Georgia"	"13"	1039	721677	144.0
	"2019"	"2019"	"Hawaii"	"15"	110	98131	112.1
	"2019"	"2019"	"Idaho"	"16"	117	114859	101.9
	"2019"	"2019"	"Illinois"	"17"	1135	860866	131.8
	"2019"	"2019"	"Indiana"	"18"	773	426229	181.4
	"2019"	"2019"	"Iowa"	"19"	225	192095	117.1
	"2019"	"2019"	"Kansas"	"20"	265	186701	141.9
	"2019"	"2019"	"Kentucky"	"21"	579	277910	208.3
	"2019"	"2019"	"Louisiana"	"22"	635	322982	196.6
	"2019"	"2019"	"Maine"	"23"	148	81764	181.0
	"2019"	"2019"	"Maryland"	"24"	778	417105	186.5
	"2019"	"2019"	"Massachusetts"	"25"	637	489948	130.0
	"2019"	"2019"	"Michigan"	"26"	1054	613803	171.7
	"2019"	"2019"	"Minnesota"	"27"	385	383829	100.3
	"2019"	"2019"	"Mississippi"	"28"	384	186758	205.6
	"2019"	"2019"	"Missouri"	"29"	729	400473	182.0
	"2019"	"2019"	"Montana"	"30"	114	66709	170.9
	"2019"	"2019"	"Nebraska"	"31"	133	125629	105.9
	"2019"	"2019"	"Nevada"	"32"	266	223749	118.9
	"2019"	"2019"	"New Hampshire"	"33"	151	85421	176.8
	"2019"	"2019"	"New Jersey"	"34"	826	573040	144.1
	"2019"	"2019"	"New Mexico"	"35"	358	138453	258.6
	"2019"	"2019"	"New York"	"36"	1497	1402648	106.7
	"2019"	"2019"	"North Carolina"	"37"	1118	682493	163.8
	"2019"	"2019"	"North Dakota"	"38"	93	54285	171.3
	"2019"	"2019"	"Ohio"	"39"	1418	752754	188.4
	"2019"	"2019"	"Oklahoma"	"40"	441	263611	167.3
	"2019"	"2019"	"Oregon"	"41"	330	299753	110.1
	"2019"	"2019"	"Pennsylvania"	"42"	1429	847764	168.6
