"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",29136,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",22129,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",20558,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",18887,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",19274,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",19086,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",19793,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",19470,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",18829,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",19695,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",20142,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",22191,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",21048,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",18238,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",19658,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",18540,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",18837,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",18038,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",18571,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",18437,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",16988,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",9045,Not Applicable,Not Applicable
"Total",,,426590,Not Applicable,Not Applicable
