"Notes","Month","Month Code","State","State Code",Deaths,Population,Crude Rate
,"Jan., 1999","1999/01","Alabama","01",333,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Alaska","02",13,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arizona","04",294,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Arkansas","05",259,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","California","06",2022,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Colorado","08",232,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Connecticut","09",338,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Delaware","10",43,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","District of Columbia","11",26,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Florida","12",1584,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Georgia","13",492,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Hawaii","15",71,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Idaho","16",72,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Illinois","17",1005,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Indiana","18",527,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Iowa","19",347,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kansas","20",251,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Kentucky","21",326,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Louisiana","22",279,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maine","23",120,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Maryland","24",315,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Massachusetts","25",625,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Michigan","26",753,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Minnesota","27",457,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Mississippi","28",217,Not Applicable,Not Applicable
,"Jan., 1999","1999/01","Missouri","29",496,Not Applicable,Not Applicable
