"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01","Alabama","01",5669,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Alaska","02",395,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arizona","04",6167,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Arkansas","05",3332,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","California","06",28215,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Colorado","08",3676,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Connecticut","09",3071,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Delaware","10",888,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","District of Columbia","11",503,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Florida","12",19927,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Georgia","13",8678,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Hawaii","15",1038,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Idaho","16",1311,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Illinois","17",11323,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Indiana","18",6731,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Iowa","19",2895,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kansas","20",2739,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Kentucky","21",4879,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Louisiana","22",4852,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maine","23",1346,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Maryland","24",4893,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Massachusetts","25",5821,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Michigan","26",9581,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Minnesota","27",4361,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Mississippi","28",3362,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Missouri","29",6632,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Montana","30",866,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nebraska","31",1659,Not Applicable,Not Applicable
,"Jan., 2018","2018/01","Nevada","32",2456,Not Applicable,Not Applicable
