"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",226,323584,69.8
,"2022 (provisional)","2022","Alaska","02",50,45521,109.8
,"2022 (provisional)","2022","Arizona","04",360,483052,74.5
,"2022 (provisional)","2022","Arkansas","05",176,201635,87.3
,"2022 (provisional)","2022","California","06",1131,2570395,44.0
,"2022 (provisional)","2022","Colorado","08",276,373472,73.9
,"2022 (provisional)","2022","Connecticut","09",100,240530,41.6
,"2022 (provisional)","2022","Delaware","10",40,62818,63.7
,"2022 (provisional)","2022","District of Columbia","11",31,35663,86.9
,"2022 (provisional)","2022","Florida","12",736,1232983,59.7
,"2022 (provisional)","2022","Georgia","13",547,752898,72.7
,"2022 (provisional)","2022","Hawaii","15",31,78448,39.5
,"2022 (provisional)","2022","Idaho","16",71,134537,52.8
,"2022 (provisional)","2022","Illinois","17",501,835384,60.0
,"2022 (provisional)","2022","Indiana","18",331,465414,71.1
,"2022 (provisional)","2022","Iowa","19",110,220415,49.9
,"2022 (provisional)","2022","Kansas","20",148,205698,72.0
,"2022 (provisional)","2022","Kentucky","21",198,293627,67.4
,"2022 (provisional)","2022","Louisiana","22",300,297612,100.8
,"2022 (provisional)","2022","Maine","23",40,79287,50.4
,"2022 (provisional)","2022","Maryland","24",232,392815,59.1
,"2022 (provisional)","2022","Massachusetts","25",148,456888,32.4
,"2022 (provisional)","2022","Michigan","26",293,648130,45.2
,"2022 (provisional)","2022","Minnesota","27",187,374886,49.9
,"2022 (provisional)","2022","Mississippi","28",180,203601,88.4
,"2022 (provisional)","2022","Missouri","29",356,399168,89.2
,"2022 (provisional)","2022","Montana","30",74,67819,109.1
,"2022 (provisional)","2022","Nebraska","31",87,138497,62.8
,"2022 (provisional)","2022","Nevada","32",120,189317,63.4
,"2022 (provisional)","2022","New Hampshire","33",29,84974,34.1
,"2022 (provisional)","2022","New Jersey","34",205,581971,35.2
,"2022 (provisional)","2022","New Mexico","35",141,142431,99.0
