"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Alabama"	"01"	821	613210	133.9
	"1999"	"1999"	"Alaska"	"02"	106	81138	130.6
	"1999"	"1999"	"Arizona"	"04"	751	722340	104.0
	"1999"	"1999"	"Arkansas"	"05"	429	355960	120.5
	"1999"	"1999"	"California"	"06"	3646	4867153	74.9
	"1999"	"1999"	"Colorado"	"08"	513	621348	82.6
	"1999"	"1999"	"Connecticut"	"09"	315	393826	80.0
	"1999"	"1999"	"Delaware"	"10"	89	103378	86.1
	"1999"	"1999"	"District of Columbia"	"11"	141	105563	133.6
	"1999"	"1999"	"Florida"	"12"	1997	1901796	105.0
	"1999"	"1999"	"Georgia"	"13"	1202	1212779	99.1
	"1999"	"1999"	"Hawaii"	"15"	109	166238	65.6
	"1999"	"1999"	"Idaho"	"16"	150	175277	85.6
	"1999"	"1999"	"Illinois"	"17"	1682	1731052	97.2
	"1999"	"1999"	"Indiana"	"18"	776	837980	92.6
	"1999"	"1999"	"Iowa"	"19"	288	381556	75.5
	"1999"	"1999"	"Kansas"	"20"	344	361315	95.2
	"1999"	"1999"	"Kentucky"	"21"	506	563809	89.7
	"1999"	"1999"	"Louisiana"	"22"	830	622806	133.3
	"1999"	"1999"	"Maine"	"23"	105	143276	73.3
	"1999"	"1999"	"Maryland"	"24"	743	655420	113.4
	"1999"	"1999"	"Massachusetts"	"25"	510	851370	59.9
	"1999"	"1999"	"Michigan"	"26"	1293	1306053	99.0
	"1999"	"1999"	"Minnesota"	"27"	387	634182	61.0
	"1999"	"1999"	"Mississippi"	"28"	582	407422	142.8
	"1999"	"1999"	"Missouri"	"29"	729	728031	100.1
	"1999"	"1999"	"Montana"	"30"	113	108355	104.3
	"1999"	"1999"	"Nebraska"	"31"	171	229958	74.4
	"1999"	"1999"	"Nevada"	"32"	271	267052	101.5
	"1999"	"1999"	"New Hampshire"	"33"	104	140918	73.8
	"1999"	"1999"	"New Jersey"	"34"	760	1026685	74.0
	"1999"	"1999"	"New Mexico"	"35"	291	234744	124.0
	"1999"	"1999"	"New York"	"36"	1879	2566502	73.2
	"1999"	"1999"	"North Carolina"	"37"	1196	1178542	101.5
	"1999"	"1999"	"North Dakota"	"38"	77	89718	85.8
	"1999"	"1999"	"Ohio"	"39"	1219	1475212	82.6
	"1999"	"1999"	"Oklahoma"	"40"	526	474803	110.8
	"1999"	"1999"	"Oregon"	"41"	346	457950	75.6
	"1999"	"1999"	"Pennsylvania"	"42"	1440	1500997	95.9
	"1999"	"1999"	"Rhode Island"	"44"	81	138660	58.4
	"1999"	"1999"	"South Carolina"	"45"	636	560306	113.5
	"1999"	"1999"	"South Dakota"	"46"	100	96757	103.4
	"1999"	"1999"	"Tennessee"	"47"	920	789175	116.6
	"1999"	"1999"	"Texas"	"48"	2773	3073319	90.2
	"1999"	"1999"	"Utah"	"49"	301	390907	77.0
	"1999"	"1999"	"Vermont"	"50"	58	73329	79.1
	"1999"	"1999"	"Virginia"	"51"	794	974532	81.5
	"1999"	"1999"	"Washington"	"53"	603	783832	76.9
	"1999"	"1999"	"West Virginia"	"54"	253	237253	106.6
	"1999"	"1999"	"Wisconsin"	"55"	562	689900	81.5
	"1999"	"1999"	"Wyoming"	"56"	63	62812	100.3
"Total"	"1999"	"1999"			34581	38166496	90.6
	"2000"	"2000"	"Alabama"	"01"	796	608061	130.9
	"2000"	"2000"	"Alaska"	"02"	119	82879	143.6
	"2000"	"2000"	"Arizona"	"04"	777	736966	105.4
	"2000"	"2000"	"Arkansas"	"05"	444	358272	123.9
	"2000"	"2000"	"California"	"06"	3617	4924829	73.4
	"2000"	"2000"	"Colorado"	"08"	532	638033	83.4
	"2000"	"2000"	"Connecticut"	"09"	311	389038	79.9
	"2000"	"2000"	"Delaware"	"10"	96	102884	93.3
	"2000"	"2000"	"District of Columbia"	"11"	148	104672	141.4
	"2000"	"2000"	"Florida"	"12"	2076	1923668	107.9
	"2000"	"2000"	"Georgia"	"13"	1334	1233946	108.1
	"2000"	"2000"	"Hawaii"	"15"	102	167409	60.9
	"2000"	"2000"	"Idaho"	"16"	129	179122	72.0
	"2000"	"2000"	"Illinois"	"17"	1634	1742602	93.8
	"2000"	"2000"	"Indiana"	"18"	813	834766	97.4
	"2000"	"2000"	"Iowa"	"19"	257	380922	67.5
	"2000"	"2000"	"Kansas"	"20"	338	363142	93.1
	"2000"	"2000"	"Kentucky"	"21"	630	564166	111.7
	"2000"	"2000"	"Louisiana"	"22"	935	621732	150.4
	"2000"	"2000"	"Maine"	"23"	127	141607	89.7
	"2000"	"2000"	"Maryland"	"24"	716	656999	109.0
	"2000"	"2000"	"Massachusetts"	"25"	501	838303	59.8
	"2000"	"2000"	"Michigan"	"26"	1194	1298468	92.0
	"2000"	"2000"	"Minnesota"	"27"	487	642309	75.8
	"2000"	"2000"	"Mississippi"	"28"	626	405473	154.4
	"2000"	"2000"	"Missouri"	"29"	772	731803	105.5
	"2000"	"2000"	"Montana"	"30"	123	109483	112.3
	"2000"	"2000"	"Nebraska"	"31"	190	232380	81.8
	"2000"	"2000"	"Nevada"	"32"	267	278732	95.8
	"2000"	"2000"	"New Hampshire"	"33"	81	140121	57.8
	"2000"	"2000"	"New Jersey"	"34"	841	1024996	82.0
	"2000"	"2000"	"New Mexico"	"35"	333	236678	140.7
	"2000"	"2000"	"New York"	"36"	1857	2549034	72.9
	"2000"	"2000"	"North Carolina"	"37"	1224	1179030	103.8
	"2000"	"2000"	"North Dakota"	"38"	69	89295	77.3
	"2000"	"2000"	"Ohio"	"39"	1194	1464510	81.5
	"2000"	"2000"	"Oklahoma"	"40"	478	476191	100.4
	"2000"	"2000"	"Oregon"	"41"	343	464256	73.9
	"2000"	"2000"	"Pennsylvania"	"42"	1424	1478787	96.3
	"2000"	"2000"	"Rhode Island"	"44"	92	136545	67.4
	"2000"	"2000"	"South Carolina"	"45"	698	558569	125.0
	"2000"	"2000"	"South Dakota"	"46"	89	97886	90.9
	"2000"	"2000"	"Tennessee"	"47"	1005	790174	127.2
	"2000"	"2000"	"Texas"	"48"	3047	3130926	97.3
	"2000"	"2000"	"Utah"	"49"	278	403626	68.9
	"2000"	"2000"	"Vermont"	"50"	55	72034	76.4
	"2000"	"2000"	"Virginia"	"51"	794	977746	81.2
	"2000"	"2000"	"Washington"	"53"	573	793837	72.2
	"2000"	"2000"	"West Virginia"	"54"	256	233686	109.5
	"2000"	"2000"	"Wisconsin"	"55"	538	691205	77.8
	"2000"	"2000"	"Wyoming"	"56"	65	63539	102.3
"Total"	"2000"	"2000"			35425	38345337	92.4
	"2001"	"2001"	"Alabama"	"01"	780	605504	128.8
	"2001"	"2001"	"Alaska"	"02"	98	83750	117.0
	"2001"	"2001"	"Arizona"	"04"	822	759491	108.2
	"2001"	"2001"	"Arkansas"	"05"	452	362373	124.7
	"2001"	"2001"	"California"	"06"	3973	5012280	79.3
	"2001"	"2001"	"Colorado"	"08"	577	651794	88.5
	"2001"	"2001"	"Connecticut"	"09"	310	381536	81.3
	"2001"	"2001"	"Delaware"	"10"	94	103712	90.6
	"2001"	"2001"	"District of Columbia"	"11"	176	104052	169.1
	"2001"	"2001"	"Florida"	"12"	2182	1965869	111.0
	"2001"	"2001"	"Georgia"	"13"	1324	1245310	106.3
	"2001"	"2001"	"Hawaii"	"15"	125	169962	73.5
	"2001"	"2001"	"Idaho"	"16"	175	181887	96.2
	"2001"	"2001"	"Illinois"	"17"	1677	1735668	96.6
	"2001"	"2001"	"Indiana"	"18"	851	833686	102.1
	"2001"	"2001"	"Iowa"	"19"	249	376970	66.1
	"2001"	"2001"	"Kansas"	"20"	324	361629	89.6
	"2001"	"2001"	"Kentucky"	"21"	623	564056	110.5
	"2001"	"2001"	"Louisiana"	"22"	913	626016	145.8
	"2001"	"2001"	"Maine"	"23"	108	139774	77.3
	"2001"	"2001"	"Maryland"	"24"	766	662483	115.6
	"2001"	"2001"	"Massachusetts"	"25"	595	837633	71.0
	"2001"	"2001"	"Michigan"	"26"	1188	1287095	92.3
	"2001"	"2001"	"Minnesota"	"27"	461	645658	71.4
	"2001"	"2001"	"Mississippi"	"28"	601	405529	148.2
	"2001"	"2001"	"Missouri"	"29"	769	734738	104.7
	"2001"	"2001"	"Montana"	"30"	113	108668	104.0
	"2001"	"2001"	"Nebraska"	"31"	166	230741	71.9
	"2001"	"2001"	"Nevada"	"32"	291	290666	100.1
	"2001"	"2001"	"New Hampshire"	"33"	93	140068	66.4
	"2001"	"2001"	"New Jersey"	"34"	986	1017483	96.9
	"2001"	"2001"	"New Mexico"	"35"	302	239389	126.2
	"2001"	"2001"	"New York"	"36"	2243	2547778	88.0
	"2001"	"2001"	"North Carolina"	"37"	1203	1169385	102.9
	"2001"	"2001"	"North Dakota"	"38"	61	88092	69.2
	"2001"	"2001"	"Ohio"	"39"	1231	1458392	84.4
	"2001"	"2001"	"Oklahoma"	"40"	515	478771	107.6
	"2001"	"2001"	"Oregon"	"41"	370	468385	79.0
	"2001"	"2001"	"Pennsylvania"	"42"	1488	1467859	101.4
	"2001"	"2001"	"Rhode Island"	"44"	109	137926	79.0
	"2001"	"2001"	"South Carolina"	"45"	727	560094	129.8
	"2001"	"2001"	"South Dakota"	"46"	100	97539	102.5
	"2001"	"2001"	"Tennessee"	"47"	940	791427	118.8
