"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",992,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",984,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",1033,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",963,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",1092,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",1084,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",1126,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",1154,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",1059,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",1121,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",1085,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",1051,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",1133,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",921,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",1009,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",1077,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",1135,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",1183,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",1115,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",1081,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",839,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",296,Not Applicable,Not Applicable
"Total",,,22533,Not Applicable,Not Applicable
