"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",69,326763,21.1
,"2022 (provisional)","2022","Alaska","02",11,51080,Unreliable
,"2022 (provisional)","2022","Arizona","04",74,477133,15.5
,"2022 (provisional)","2022","Arkansas","05",51,205098,24.9
,"2022 (provisional)","2022","California","06",312,2570492,12.1
,"2022 (provisional)","2022","Colorado","08",81,366622,22.1
,"2022 (provisional)","2022","Connecticut","09",21,217127,9.7
,"2022 (provisional)","2022","Delaware","10",Suppressed,60635,Suppressed
,"2022 (provisional)","2022","District of Columbia","11",Suppressed,31479,Suppressed
,"2022 (provisional)","2022","Florida","12",207,1246722,16.6
,"2022 (provisional)","2022","Georgia","13",135,747740,18.1
,"2022 (provisional)","2022","Hawaii","15",20,84745,23.6
,"2022 (provisional)","2022","Idaho","16",33,140519,23.5
,"2022 (provisional)","2022","Illinois","17",135,821691,16.4
,"2022 (provisional)","2022","Indiana","18",90,460672,19.5
,"2022 (provisional)","2022","Iowa","19",41,214645,19.1
,"2022 (provisional)","2022","Kansas","20",45,206681,21.8
,"2022 (provisional)","2022","Kentucky","21",62,292762,21.2
,"2022 (provisional)","2022","Louisiana","22",79,311821,25.3
,"2022 (provisional)","2022","Maine","23",19,74112,Unreliable
,"2022 (provisional)","2022","Maryland","24",65,395912,16.4
,"2022 (provisional)","2022","Massachusetts","25",36,395467,9.1
,"2022 (provisional)","2022","Michigan","26",110,625286,17.6
,"2022 (provisional)","2022","Minnesota","27",60,382463,15.7
,"2022 (provisional)","2022","Mississippi","28",54,205993,26.2
,"2022 (provisional)","2022","Missouri","29",78,401359,19.4
,"2022 (provisional)","2022","Montana","30",19,69277,Unreliable
,"2022 (provisional)","2022","Nebraska","31",21,139146,15.1
,"2022 (provisional)","2022","Nevada","32",34,205955,16.5
,"2022 (provisional)","2022","New Hampshire","33",Suppressed,76138,Suppressed
,"2022 (provisional)","2022","New Jersey","34",65,589013,11.0
,"2022 (provisional)","2022","New Mexico","35",22,142580,15.4
,"2022 (provisional)","2022","New York","36",165,1163823,14.2
,"2022 (provisional)","2022","North Carolina","37",148,676109,21.9
,"2022 (provisional)","2022","North Dakota","38",Suppressed,51550,Suppressed
,"2022 (provisional)","2022","Ohio","39",159,751681,21.2
,"2022 (provisional)","2022","Oklahoma","40",70,280131,25.0
,"2022 (provisional)","2022","Oregon","41",37,255988,14.5
,"2022 (provisional)","2022","Pennsylvania","42",129,778322,16.6
,"2022 (provisional)","2022","Rhode Island","44",Suppressed,59910,Suppressed
,"2022 (provisional)","2022","South Carolina","45",78,332012,23.5
,"2022 (provisional)","2022","South Dakota","46",16,63228,Unreliable
,"2022 (provisional)","2022","Tennessee","47",89,446160,19.9
,"2022 (provisional)","2022","Texas","48",389,2182823,17.8
,"2022 (provisional)","2022","Utah","49",46,280864,16.4
,"2022 (provisional)","2022","Vermont","50",12,34688,Unreliable
,"2022 (provisional)","2022","Virginia","51",83,544500,15.2
,"2022 (provisional)","2022","Washington","53",69,486637,14.2
,"2022 (provisional)","2022","West Virginia","54",19,105695,Unreliable
,"2022 (provisional)","2022","Wisconsin","55",74,376551,19.7
,"2022 (provisional)","2022","Wyoming","56",12,39984,Unreliable
"Total","2022 (provisional)","2022",,,3671,21447784,17.1
,"2023 (provisional and partial)","2023","Alabama","01",67,326763,20.5
,"2023 (provisional and partial)","2023","Alaska","02",Suppressed,51080,Suppressed
,"2023 (provisional and partial)","2023","Arizona","04",81,477133,17.0
,"2023 (provisional and partial)","2023","Arkansas","05",35,205098,17.1
,"2023 (provisional and partial)","2023","California","06",239,2570492,9.3
,"2023 (provisional and partial)","2023","Colorado","08",52,366622,14.2
,"2023 (provisional and partial)","2023","Connecticut","09",14,217127,Unreliable
,"2023 (provisional and partial)","2023","Delaware","10",Suppressed,60635,Suppressed
,"2023 (provisional and partial)","2023","District of Columbia","11",Suppressed,31479,Suppressed
,"2023 (provisional and partial)","2023","Florida","12",170,1246722,13.6
,"2023 (provisional and partial)","2023","Georgia","13",93,747740,12.4
,"2023 (provisional and partial)","2023","Hawaii","15",Suppressed,84745,Suppressed
,"2023 (provisional and partial)","2023","Idaho","16",21,140519,14.9
,"2023 (provisional and partial)","2023","Illinois","17",85,821691,10.3
,"2023 (provisional and partial)","2023","Indiana","18",55,460672,11.9
,"2023 (provisional and partial)","2023","Iowa","19",20,214645,9.3
,"2023 (provisional and partial)","2023","Kansas","20",27,206681,13.1
,"2023 (provisional and partial)","2023","Kentucky","21",49,292762,16.7
,"2023 (provisional and partial)","2023","Louisiana","22",53,311821,17.0
,"2023 (provisional and partial)","2023","Maine","23",15,74112,Unreliable
,"2023 (provisional and partial)","2023","Maryland","24",49,395912,12.4
,"2023 (provisional and partial)","2023","Massachusetts","25",37,395467,9.4
,"2023 (provisional and partial)","2023","Michigan","26",86,625286,13.8
,"2023 (provisional and partial)","2023","Minnesota","27",45,382463,11.8
,"2023 (provisional and partial)","2023","Mississippi","28",43,205993,20.9
,"2023 (provisional and partial)","2023","Missouri","29",58,401359,14.5
,"2023 (provisional and partial)","2023","Montana","30",12,69277,Unreliable
,"2023 (provisional and partial)","2023","Nebraska","31",18,139146,Unreliable
,"2023 (provisional and partial)","2023","Nevada","32",28,205955,13.6
,"2023 (provisional and partial)","2023","New Hampshire","33",Suppressed,76138,Suppressed
,"2023 (provisional and partial)","2023","New Jersey","34",59,589013,10.0
,"2023 (provisional and partial)","2023","New Mexico","35",21,142580,14.7
,"2023 (provisional and partial)","2023","New York","36",106,1163823,9.1
,"2023 (provisional and partial)","2023","North Carolina","37",105,676109,15.5
,"2023 (provisional and partial)","2023","North Dakota","38",14,51550,Unreliable
,"2023 (provisional and partial)","2023","Ohio","39",93,751681,12.4
,"2023 (provisional and partial)","2023","Oklahoma","40",53,280131,18.9
,"2023 (provisional and partial)","2023","Oregon","41",25,255988,9.8
,"2023 (provisional and partial)","2023","Pennsylvania","42",84,778322,10.8
,"2023 (provisional and partial)","2023","Rhode Island","44",Suppressed,59910,Suppressed
,"2023 (provisional and partial)","2023","South Carolina","45",58,332012,17.5
,"2023 (provisional and partial)","2023","South Dakota","46",10,63228,Unreliable
,"2023 (provisional and partial)","2023","Tennessee","47",67,446160,15.0
,"2023 (provisional and partial)","2023","Texas","48",281,2182823,12.9
,"2023 (provisional and partial)","2023","Utah","49",32,280864,11.4
,"2023 (provisional and partial)","2023","Vermont","50",Suppressed,34688,Suppressed
,"2023 (provisional and partial)","2023","Virginia","51",63,544500,11.6
,"2023 (provisional and partial)","2023","Washington","53",67,486637,13.8
,"2023 (provisional and partial)","2023","West Virginia","54",13,105695,Unreliable
,"2023 (provisional and partial)","2023","Wisconsin","55",39,376551,10.4
,"2023 (provisional and partial)","2023","Wyoming","56",Suppressed,39984,Suppressed
"Total","2023 (provisional and partial)","2023",,,2692,21447784,12.6
"Total",,,,,6363,42895568,14.8
