"Notes","Month","Month Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01","Alabama","01",57,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Alaska","02",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arizona","04",75,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Arkansas","05",23,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","California","06",304,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Colorado","08",58,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Connecticut","09",22,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Delaware","10",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","District of Columbia","11",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Florida","12",171,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Georgia","13",107,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Hawaii","15",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Idaho","16",12,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Illinois","17",107,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Indiana","18",64,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Iowa","19",13,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kansas","20",29,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Kentucky","21",39,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Louisiana","22",68,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maine","23",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Maryland","24",68,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Massachusetts","25",51,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Michigan","26",90,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Minnesota","27",30,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Mississippi","28",34,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Missouri","29",77,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Montana","30",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nebraska","31",13,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Nevada","32",23,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Hampshire","33",16,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Jersey","34",62,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New Mexico","35",44,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","New York","36",112,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Carolina","37",116,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","North Dakota","38",11,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Ohio","39",120,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oklahoma","40",56,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Oregon","41",30,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Pennsylvania","42",96,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Rhode Island","44",12,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Carolina","45",51,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","South Dakota","46",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Tennessee","47",93,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Texas","48",272,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Utah","49",21,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Vermont","50",Suppressed,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Virginia","51",74,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Washington","53",66,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","West Virginia","54",22,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wisconsin","55",51,Not Applicable,Not Applicable
,"Jan., 2022 (provisional)","2022/01","Wyoming","56",Suppressed,Not Applicable,Not Applicable
"Total","Jan., 2022 (provisional)","2022/01",,,2916,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alabama","01",65,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Alaska","02",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arizona","04",71,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Arkansas","05",26,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","California","06",279,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Colorado","08",43,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Connecticut","09",19,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Delaware","10",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","District of Columbia","11",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Florida","12",148,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Georgia","13",93,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Hawaii","15",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Idaho","16",12,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Illinois","17",82,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Indiana","18",72,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Iowa","19",14,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kansas","20",22,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Kentucky","21",36,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Louisiana","22",50,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Maine","23",11,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Maryland","24",57,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Massachusetts","25",39,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Michigan","26",65,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Minnesota","27",38,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Mississippi","28",30,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Missouri","29",40,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Montana","30",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Nebraska","31",Suppressed,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","Nevada","32",24,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","New Hampshire","33",10,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02","New Jersey","34",45,Not Applicable,Not Applicable
