"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",87812,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",69856,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",63076,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",57510,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",59076,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",57462,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",60304,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",60786,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",58743,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",61889,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",62872,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",70551,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",67457,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",58417,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",63047,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",59096,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",59195,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",56253,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",57538,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",58331,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",55793,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",32020,Not Applicable,Not Applicable
"Total",,,1337084,Not Applicable,Not Applicable
