"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Alabama"	"01"	1765	275759	640.1
	"1999"	"1999"	"Alaska"	"02"	162	39580	409.3
	"1999"	"1999"	"Arizona"	"04"	1442	282200	511.0
	"1999"	"1999"	"Arkansas"	"05"	973	161702	601.7
	"1999"	"1999"	"California"	"06"	8630	1920301	449.4
	"1999"	"1999"	"Colorado"	"08"	995	265834	374.3
	"1999"	"1999"	"Connecticut"	"09"	919	222424	413.2
	"1999"	"1999"	"Delaware"	"10"	240	47477	505.5
	"1999"	"1999"	"District of Columbia"	"11"	344	34514	996.7
	"1999"	"1999"	"Florida"	"12"	5095	942150	540.8
	"1999"	"1999"	"Georgia"	"13"	2862	487139	587.5
	"1999"	"1999"	"Hawaii"	"15"	314	77930	402.9
	"1999"	"1999"	"Idaho"	"16"	310	74530	415.9
	"1999"	"1999"	"Illinois"	"17"	3548	726545	488.3
	"1999"	"1999"	"Indiana"	"18"	1934	366437	527.8
	"1999"	"1999"	"Iowa"	"19"	695	172878	402.0
	"1999"	"1999"	"Kansas"	"20"	698	155509	448.8
	"1999"	"1999"	"Kentucky"	"21"	1475	252943	583.1
	"1999"	"1999"	"Louisiana"	"22"	1743	260765	668.4
	"1999"	"1999"	"Maine"	"23"	375	86441	433.8
	"1999"	"1999"	"Maryland"	"24"	1739	343624	506.1
	"1999"	"1999"	"Massachusetts"	"25"	1630	397395	410.2
	"1999"	"1999"	"Michigan"	"26"	3220	608876	528.8
	"1999"	"1999"	"Minnesota"	"27"	1027	287632	357.1
	"1999"	"1999"	"Mississippi"	"28"	1147	163110	703.2
	"1999"	"1999"	"Missouri"	"29"	1807	334433	540.3
	"1999"	"1999"	"Montana"	"30"	275	58828	467.5
	"1999"	"1999"	"Nebraska"	"31"	404	98618	409.7
	"1999"	"1999"	"Nevada"	"32"	666	122075	545.6
	"1999"	"1999"	"New Hampshire"	"33"	333	81815	407.0
	"1999"	"1999"	"New Jersey"	"34"	2548	532295	478.7
	"1999"	"1999"	"New Mexico"	"35"	525	109867	477.9
	"1999"	"1999"	"New York"	"36"	5835	1174240	496.9
	"1999"	"1999"	"North Carolina"	"37"	2796	497191	562.4
	"1999"	"1999"	"North Dakota"	"38"	139	36468	381.2
	"1999"	"1999"	"Ohio"	"39"	3576	702962	508.7
	"1999"	"1999"	"Oklahoma"	"40"	1200	206895	580.0
	"1999"	"1999"	"Oregon"	"41"	1036	226015	458.4
	"1999"	"1999"	"Pennsylvania"	"42"	3883	767932	505.6
	"1999"	"1999"	"Rhode Island"	"44"	284	63917	444.3
	"1999"	"1999"	"South Carolina"	"45"	1657	252394	656.5
	"1999"	"1999"	"South Dakota"	"46"	207	41613	497.4
	"1999"	"1999"	"Tennessee"	"47"	2141	361477	592.3
	"1999"	"1999"	"Texas"	"48"	5858	1146781	510.8
	"1999"	"1999"	"Utah"	"49"	408	101529	401.9
	"1999"	"1999"	"Vermont"	"50"	185	41795	442.6
	"1999"	"1999"	"Virginia"	"51"	2100	457163	459.4
	"1999"	"1999"	"Washington"	"53"	1528	377487	404.8
	"1999"	"1999"	"West Virginia"	"54"	700	124022	564.4
	"1999"	"1999"	"Wisconsin"	"55"	1325	320353	413.6
	"1999"	"1999"	"Wyoming"	"56"	156	31755	491.3
"Total"	"1999"	"1999"			84854	16923615	501.4
	"2000"	"2000"	"Alabama"	"01"	1814	285036	636.4
	"2000"	"2000"	"Alaska"	"02"	184	41437	444.0
	"2000"	"2000"	"Arizona"	"04"	1517	296001	512.5
	"2000"	"2000"	"Arkansas"	"05"	1052	167606	627.7
	"2000"	"2000"	"California"	"06"	9116	1999843	455.8
