"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Alabama","01",14757,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Alaska","02",1076,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Arizona","04",18948,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Arkansas","05",9268,Not Applicable,Not Applicable
,"2022 (provisional)","2022","California","06",79401,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Colorado","08",11536,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Connecticut","09",9103,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Delaware","10",2853,Not Applicable,Not Applicable
,"2022 (provisional)","2022","District of Columbia","11",1037,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Florida","12",64201,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Georgia","13",23759,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Hawaii","15",3147,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Idaho","16",4707,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Illinois","17",31025,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Indiana","18",18085,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Iowa","19",9268,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Kansas","20",8042,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Kentucky","21",13512,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Louisiana","22",11619,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Maine","23",4516,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Maryland","24",13909,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Massachusetts","25",16914,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Michigan","26",28090,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Minnesota","27",13950,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Mississippi","28",8649,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Missouri","29",17820,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Montana","30",3051,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Nebraska","31",5019,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Nevada","32",7584,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Hampshire","33",3846,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Jersey","34",21440,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New Mexico","35",5508,Not Applicable,Not Applicable
,"2022 (provisional)","2022","New York","36",45229,Not Applicable,Not Applicable
,"2022 (provisional)","2022","North Carolina","37",27822,Not Applicable,Not Applicable
,"2022 (provisional)","2022","North Dakota","38",1777,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Ohio","39",35007,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Oklahoma","40",11372,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Oregon","41",11410,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Pennsylvania","42",38894,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Rhode Island","44",2875,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Carolina","45",14711,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Dakota","46",2248,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Tennessee","47",20064,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Texas","48",57704,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Utah","49",6007,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Vermont","50",1770,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Virginia","51",21159,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Washington","53",17670,Not Applicable,Not Applicable
,"2022 (provisional)","2022","West Virginia","54",6618,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Wisconsin","55",16205,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Wyoming","56",1492,Not Applicable,Not Applicable
"Total","2022 (provisional)","2022",,,825674,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Alabama","01",11118,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Alaska","02",761,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Arizona","04",14535,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Arkansas","05",6903,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","California","06",59680,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Colorado","08",8844,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Connecticut","09",6732,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Delaware","10",2144,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","District of Columbia","11",710,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Florida","12",50047,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Georgia","13",17678,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Hawaii","15",2409,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Idaho","16",3636,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Illinois","17",22736,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Indiana","18",13792,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Iowa","19",6971,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Kansas","20",5898,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Kentucky","21",9687,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Louisiana","22",8692,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Maine","23",3732,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Maryland","24",10404,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Massachusetts","25",13258,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Michigan","26",21131,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Minnesota","27",10630,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Mississippi","28",6378,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Missouri","29",13239,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Montana","30",2449,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Nebraska","31",3891,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Nevada","32",4924,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New Hampshire","33",3139,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New Jersey","34",16002,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New Mexico","35",4183,Not Applicable,Not Applicable
