"Notes"	"Month"	"Month Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"Jan., 2018"	"2018/01"	"Alabama"	"01"	93	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Alaska"	"02"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arizona"	"04"	80	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Arkansas"	"05"	45	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"California"	"06"	345	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Colorado"	"08"	64	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Connecticut"	"09"	34	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Delaware"	"10"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"District of Columbia"	"11"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Florida"	"12"	234	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Georgia"	"13"	129	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Hawaii"	"15"	16	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Idaho"	"16"	13	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Illinois"	"17"	140	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Indiana"	"18"	101	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Iowa"	"19"	34	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kansas"	"20"	28	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Kentucky"	"21"	68	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Louisiana"	"22"	103	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maine"	"23"	19	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Maryland"	"24"	84	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Massachusetts"	"25"	74	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Michigan"	"26"	129	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Minnesota"	"27"	30	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Mississippi"	"28"	56	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Missouri"	"29"	67	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Montana"	"30"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nebraska"	"31"	14	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Nevada"	"32"	33	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Hampshire"	"33"	11	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Jersey"	"34"	98	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New Mexico"	"35"	32	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"New York"	"36"	188	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Carolina"	"37"	128	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"North Dakota"	"38"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Ohio"	"39"	153	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oklahoma"	"40"	50	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Oregon"	"41"	41	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Pennsylvania"	"42"	113	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Rhode Island"	"44"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Carolina"	"45"	74	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"South Dakota"	"46"	13	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Tennessee"	"47"	121	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Texas"	"48"	360	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Utah"	"49"	27	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Vermont"	"50"	Suppressed	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Virginia"	"51"	92	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Washington"	"53"	62	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"West Virginia"	"54"	38	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wisconsin"	"55"	50	Not Applicable	Not Applicable
	"Jan., 2018"	"2018/01"	"Wyoming"	"56"	Suppressed	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alabama"	"01"	81	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Alaska"	"02"	Suppressed	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arizona"	"04"	68	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"Arkansas"	"05"	29	Not Applicable	Not Applicable
	"Feb., 2018"	"2018/02"	"California"	"06"	296	Not Applicable	Not Applicable
