"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	238	315680	75.4
	"2018"	"2018"	"Alaska"	"02"	36	46263	77.8
	"2018"	"2018"	"Arizona"	"04"	294	473794	62.1
	"2018"	"2018"	"Arkansas"	"05"	137	197707	69.3
	"2018"	"2018"	"California"	"06"	968	2545375	38.0
	"2018"	"2018"	"Colorado"	"08"	200	363364	55.0
	"2018"	"2018"	"Connecticut"	"09"	77	241904	31.8
	"2018"	"2018"	"Delaware"	"10"	39	60363	64.6
	"2018"	"2018"	"District of Columbia"	"11"	23	36900	62.3
	"2018"	"2018"	"Florida"	"12"	588	1206422	48.7
	"2018"	"2018"	"Georgia"	"13"	402	728370	55.2
	"2018"	"2018"	"Hawaii"	"15"	31	77179	40.2
	"2018"	"2018"	"Idaho"	"16"	87	124506	69.9
	"2018"	"2018"	"Illinois"	"17"	381	828205	46.0
	"2018"	"2018"	"Indiana"	"18"	305	455653	66.9
	"2018"	"2018"	"Iowa"	"19"	103	214122	48.1
	"2018"	"2018"	"Kansas"	"20"	125	200274	62.4
	"2018"	"2018"	"Kentucky"	"21"	180	287105	62.7
	"2018"	"2018"	"Louisiana"	"22"	202	296013	68.2
	"2018"	"2018"	"Maine"	"23"	40	77391	51.7
	"2018"	"2018"	"Maryland"	"24"	181	381504	47.4
	"2018"	"2018"	"Massachusetts"	"25"	109	455406	23.9
	"2018"	"2018"	"Michigan"	"26"	300	653747	45.9
	"2018"	"2018"	"Minnesota"	"27"	143	357809	40.0
	"2018"	"2018"	"Mississippi"	"28"	163	205933	79.2
	"2018"	"2018"	"Missouri"	"29"	293	391387	74.9
	"2018"	"2018"	"Montana"	"30"	49	64023	76.5
	"2018"	"2018"	"Nebraska"	"31"	61	131579	46.4
	"2018"	"2018"	"Nevada"	"32"	110	181098	60.7
	"2018"	"2018"	"New Hampshire"	"33"	39	85131	45.8
	"2018"	"2018"	"New Jersey"	"34"	153	557815	27.4
	"2018"	"2018"	"New Mexico"	"35"	92	139052	66.2
	"2018"	"2018"	"New York"	"36"	357	1188292	30.0
	"2018"	"2018"	"North Carolina"	"37"	331	684178	48.4
