"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	6515	Not Applicable	Not Applicable
	"2018"	"2018"	"Alaska"	"02"	411	Not Applicable	Not Applicable
	"2018"	"2018"	"Arizona"	"04"	7856	Not Applicable	Not Applicable
	"2018"	"2018"	"Arkansas"	"05"	3844	Not Applicable	Not Applicable
	"2018"	"2018"	"California"	"06"	37370	Not Applicable	Not Applicable
	"2018"	"2018"	"Colorado"	"08"	5114	Not Applicable	Not Applicable
	"2018"	"2018"	"Connecticut"	"09"	4881	Not Applicable	Not Applicable
	"2018"	"2018"	"Delaware"	"10"	1350	Not Applicable	Not Applicable
	"2018"	"2018"	"District of Columbia"	"11"	503	Not Applicable	Not Applicable
	"2018"	"2018"	"Florida"	"12"	28883	Not Applicable	Not Applicable
	"2018"	"2018"	"Georgia"	"13"	9830	Not Applicable	Not Applicable
	"2018"	"2018"	"Hawaii"	"15"	1593	Not Applicable	Not Applicable
	"2018"	"2018"	"Idaho"	"16"	1970	Not Applicable	Not Applicable
	"2018"	"2018"	"Illinois"	"17"	15157	Not Applicable	Not Applicable
	"2018"	"2018"	"Indiana"	"18"	8501	Not Applicable	Not Applicable
	"2018"	"2018"	"Iowa"	"19"	4664	Not Applicable	Not Applicable
	"2018"	"2018"	"Kansas"	"20"	3958	Not Applicable	Not Applicable
	"2018"	"2018"	"Kentucky"	"21"	5763	Not Applicable	Not Applicable
	"2018"	"2018"	"Louisiana"	"22"	5366	Not Applicable	Not Applicable
	"2018"	"2018"	"Maine"	"23"	2243	Not Applicable	Not Applicable
	"2018"	"2018"	"Maryland"	"24"	6687	Not Applicable	Not Applicable
	"2018"	"2018"	"Massachusetts"	"25"	8988	Not Applicable	Not Applicable
	"2018"	"2018"	"Michigan"	"26"	13602	Not Applicable	Not Applicable
	"2018"	"2018"	"Minnesota"	"27"	7033	Not Applicable	Not Applicable
	"2018"	"2018"	"Mississippi"	"28"	3604	Not Applicable	Not Applicable
	"2018"	"2018"	"Missouri"	"29"	8447	Not Applicable	Not Applicable
	"2018"	"2018"	"Montana"	"30"	1396	Not Applicable	Not Applicable
	"2018"	"2018"	"Nebraska"	"31"	2575	Not Applicable	Not Applicable
	"2018"	"2018"	"Nevada"	"32"	2817	Not Applicable	Not Applicable
	"2018"	"2018"	"New Hampshire"	"33"	1965	Not Applicable	Not Applicable
	"2018"	"2018"	"New Jersey"	"34"	11422	Not Applicable	Not Applicable
	"2018"	"2018"	"New Mexico"	"35"	2439	Not Applicable	Not Applicable
	"2018"	"2018"	"New York"	"36"	23386	Not Applicable	Not Applicable
	"2018"	"2018"	"North Carolina"	"37"	12035	Not Applicable	Not Applicable
	"2018"	"2018"	"North Dakota"	"38"	967	Not Applicable	Not Applicable
	"2018"	"2018"	"Ohio"	"39"	16990	Not Applicable	Not Applicable
	"2018"	"2018"	"Oklahoma"	"40"	4969	Not Applicable	Not Applicable
	"2018"	"2018"	"Oregon"	"41"	5000	Not Applicable	Not Applicable
	"2018"	"2018"	"Pennsylvania"	"42"	20586	Not Applicable	Not Applicable
	"2018"	"2018"	"Rhode Island"	"44"	1587	Not Applicable	Not Applicable
	"2018"	"2018"	"South Carolina"	"45"	6002	Not Applicable	Not Applicable
	"2018"	"2018"	"South Dakota"	"46"	1200	Not Applicable	Not Applicable
	"2018"	"2018"	"Tennessee"	"47"	8371	Not Applicable	Not Applicable
	"2018"	"2018"	"Texas"	"48"	25050	Not Applicable	Not Applicable
	"2018"	"2018"	"Utah"	"49"	2622	Not Applicable	Not Applicable
	"2018"	"2018"	"Vermont"	"50"	903	Not Applicable	Not Applicable
	"2018"	"2018"	"Virginia"	"51"	9259	Not Applicable	Not Applicable
	"2018"	"2018"	"Washington"	"53"	7610	Not Applicable	Not Applicable
	"2018"	"2018"	"West Virginia"	"54"	2920	Not Applicable	Not Applicable
	"2018"	"2018"	"Wisconsin"	"55"	8277	Not Applicable	Not Applicable
	"2018"	"2018"	"Wyoming"	"56"	635	Not Applicable	Not Applicable
"Total"	"2018"	"2018"			385116	Not Applicable	Not Applicable
	"2019"	"2019"	"Alabama"	"01"	6295	Not Applicable	Not Applicable
