"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	3442	336811	1021.9
	"2018"	"2018"	"Alaska"	"02"	324	49246	657.9
	"2018"	"2018"	"Arizona"	"04"	3234	442085	731.5
	"2018"	"2018"	"Arkansas"	"05"	1953	198163	985.6
	"2018"	"2018"	"California"	"06"	14714	2518810	584.2
	"2018"	"2018"	"Colorado"	"08"	2192	367276	596.8
	"2018"	"2018"	"Connecticut"	"09"	1496	269467	555.2
	"2018"	"2018"	"Delaware"	"10"	547	68793	795.1
	"2018"	"2018"	"District of Columbia"	"11"	385	36676	1049.7
	"2018"	"2018"	"Florida"	"12"	11097	1470580	754.6
	"2018"	"2018"	"Georgia"	"13"	5744	682347	841.8
	"2018"	"2018"	"Hawaii"	"15"	559	90807	615.6
	"2018"	"2018"	"Idaho"	"16"	641	108608	590.2
	"2018"	"2018"	"Illinois"	"17"	6257	867598	721.2
	"2018"	"2018"	"Indiana"	"18"	3746	450922	830.7
	"2018"	"2018"	"Iowa"	"19"	1465	213907	684.9
	"2018"	"2018"	"Kansas"	"20"	1495	191689	779.9
	"2018"	"2018"	"Kentucky"	"21"	3148	307881	1022.5
	"2018"	"2018"	"Louisiana"	"22"	3120	312333	998.9
	"2018"	"2018"	"Maine"	"23"	732	107152	683.1
	"2018"	"2018"	"Maryland"	"24"	2987	432313	690.9
	"2018"	"2018"	"Massachusetts"	"25"	2796	492474	567.7
	"2018"	"2018"	"Michigan"	"26"	5417	716278	756.3
	"2018"	"2018"	"Minnesota"	"27"	2179	394922	551.8
	"2018"	"2018"	"Mississippi"	"28"	2210	198698	1112.2
	"2018"	"2018"	"Missouri"	"29"	3799	430286	882.9
	"2018"	"2018"	"Montana"	"30"	514	74523	689.7
	"2018"	"2018"	"Nebraska"	"31"	834	125547	664.3
	"2018"	"2018"	"Nevada"	"32"	1500	194281	772.1
	"2018"	"2018"	"New Hampshire"	"33"	676	110921	609.4
	"2018"	"2018"	"New Jersey"	"34"	3890	646773	601.4
	"2018"	"2018"	"New Mexico"	"35"	1079	139264	774.8
	"2018"	"2018"	"New York"	"36"	8131	1358693	598.4
	"2018"	"2018"	"North Carolina"	"37"	5605	695970	805.4
	"2018"	"2018"	"North Dakota"	"38"	313	48475	645.7
	"2018"	"2018"	"Ohio"	"39"	6895	821402	839.4
	"2018"	"2018"	"Oklahoma"	"40"	2659	255026	1042.6
	"2018"	"2018"	"Oregon"	"41"	1837	270029	680.3
	"2018"	"2018"	"Pennsylvania"	"42"	6802	921795	737.9
	"2018"	"2018"	"Rhode Island"	"44"	483	76974	627.5
	"2018"	"2018"	"South Carolina"	"45"	3185	344755	923.8
	"2018"	"2018"	"South Dakota"	"46"	410	59311	691.3
	"2018"	"2018"	"Tennessee"	"47"	4684	456537	1026.0
	"2018"	"2018"	"Texas"	"48"	13076	1712901	763.4
	"2018"	"2018"	"Utah"	"49"	890	155362	572.9
	"2018"	"2018"	"Vermont"	"50"	313	48697	642.8
	"2018"	"2018"	"Virginia"	"51"	4030	583042	691.2
	"2018"	"2018"	"Washington"	"53"	3080	491676	626.4
	"2018"	"2018"	"West Virginia"	"54"	1452	127758	1136.5
	"2018"	"2018"	"Wisconsin"	"55"	2665	425757	625.9
	"2018"	"2018"	"Wyoming"	"56"	281	39394	713.3
"Total"	"2018"	"2018"			160963	21940985	733.6
	"2019"	"2019"	"Alabama"	"01"	3358	336320	998.5
	"2019"	"2019"	"Alaska"	"02"	333	48222	690.6
	"2019"	"2019"	"Arizona"	"04"	3213	446731	719.2
	"2019"	"2019"	"Arkansas"	"05"	1962	198021	990.8
	"2019"	"2019"	"California"	"06"	14521	2508777	578.8
	"2019"	"2019"	"Colorado"	"08"	2214	364977	606.6
	"2019"	"2019"	"Connecticut"	"09"	1513	267967	564.6
	"2019"	"2019"	"Delaware"	"10"	515	69315	743.0
	"2019"	"2019"	"District of Columbia"	"11"	379	36628	1034.7
	"2019"	"2019"	"Florida"	"12"	10933	1489510	734.0
	"2019"	"2019"	"Georgia"	"13"	5499	691407	795.3
	"2019"	"2019"	"Hawaii"	"15"	556	89958	618.1
	"2019"	"2019"	"Idaho"	"16"	676	109541	617.1
	"2019"	"2019"	"Illinois"	"17"	6006	854601	702.8
	"2019"	"2019"	"Indiana"	"18"	3718	448666	828.7
	"2019"	"2019"	"Iowa"	"19"	1585	210834	751.8
	"2019"	"2019"	"Kansas"	"20"	1490	188632	789.9
	"2019"	"2019"	"Kentucky"	"21"	3151	307003	1026.4
	"2019"	"2019"	"Louisiana"	"22"	3101	308346	1005.7
	"2019"	"2019"	"Maine"	"23"	696	105917	657.1
	"2019"	"2019"	"Maryland"	"24"	3058	431688	708.4
	"2019"	"2019"	"Massachusetts"	"25"	2754	490961	560.9
	"2019"	"2019"	"Michigan"	"26"	5414	708151	764.5
	"2019"	"2019"	"Minnesota"	"27"	2134	390965	545.8
	"2019"	"2019"	"Mississippi"	"28"	2195	197314	1112.4
	"2019"	"2019"	"Missouri"	"29"	3714	426445	870.9
	"2019"	"2019"	"Montana"	"30"	475	72968	651.0
	"2019"	"2019"	"Nebraska"	"31"	857	123589	693.4
	"2019"	"2019"	"Nevada"	"32"	1524	197938	769.9
	"2019"	"2019"	"New Hampshire"	"33"	660	110245	598.7
	"2019"	"2019"	"New Jersey"	"34"	3832	642602	596.3
	"2019"	"2019"	"New Mexico"	"35"	1111	137530	807.8
	"2019"	"2019"	"New York"	"36"	7788	1348846	577.4
	"2019"	"2019"	"North Carolina"	"37"	5596	703294	795.7
	"2019"	"2019"	"North Dakota"	"38"	336	47052	714.1
	"2019"	"2019"	"Ohio"	"39"	6936	808229	858.2
	"2019"	"2019"	"Oklahoma"	"40"	2610	252949	1031.8
	"2019"	"2019"	"Oregon"	"41"	1889	266713	708.3
	"2019"	"2019"	"Pennsylvania"	"42"	6633	909697	729.1
	"2019"	"2019"	"Rhode Island"	"44"	463	76549	604.8
	"2019"	"2019"	"South Carolina"	"45"	3090	349976	882.9
	"2019"	"2019"	"South Dakota"	"46"	421	58789	716.1
	"2019"	"2019"	"Tennessee"	"47"	4648	460294	1009.8
	"2019"	"2019"	"Texas"	"48"	12431	1721845	722.0
	"2019"	"2019"	"Utah"	"49"	879	155508	565.2
	"2019"	"2019"	"Vermont"	"50"	298	47545	626.8
	"2019"	"2019"	"Virginia"	"51"	4013	584373	686.7
	"2019"	"2019"	"Washington"	"53"	3024	488428	619.1
	"2019"	"2019"	"West Virginia"	"54"	1365	125027	1091.8
	"2019"	"2019"	"Wisconsin"	"55"	2623	422240	621.2
	"2019"	"2019"	"Wyoming"	"56"	263	38268	687.3
"Total"	"2019"	"2019"			158453	21877391	724.3
	"2020"	"2020"	"Alabama"	"01"	3929	332661	1181.1
	"2020"	"2020"	"Alaska"	"02"	389	46576	835.2
	"2020"	"2020"	"Arizona"	"04"	4109	448906	915.3
	"2020"	"2020"	"Arkansas"	"05"	2326	196283	1185.0
	"2020"	"2020"	"California"	"06"	17360	2466381	703.9
	"2020"	"2020"	"Colorado"	"08"	2418	357179	677.0
	"2020"	"2020"	"Connecticut"	"09"	1764	264570	666.7
