"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Alabama"	"01"	5399	270799	1993.7
	"2018"	"2018"	"Alaska"	"02"	478	35078	1362.7
	"2018"	"2018"	"Arizona"	"04"	5131	389729	1316.6
	"2018"	"2018"	"Arkansas"	"05"	3111	162561	1913.7
	"2018"	"2018"	"California"	"06"	22832	1853102	1232.1
	"2018"	"2018"	"Colorado"	"08"	3293	288077	1143.1
	"2018"	"2018"	"Connecticut"	"09"	2192	190320	1151.7
	"2018"	"2018"	"Delaware"	"10"	810	59514	1361.0
	"2018"	"2018"	"District of Columbia"	"11"	478	27984	1708.1
	"2018"	"2018"	"Florida"	"12"	17463	1271880	1373.0
	"2018"	"2018"	"Georgia"	"13"	8476	500976	1691.9
	"2018"	"2018"	"Hawaii"	"15"	1030	82492	1248.6
	"2018"	"2018"	"Idaho"	"16"	1327	94545	1403.6
	"2018"	"2018"	"Illinois"	"17"	9362	649574	1441.3
	"2018"	"2018"	"Indiana"	"18"	5992	350525	1709.4
	"2018"	"2018"	"Iowa"	"19"	2588	172693	1498.6
	"2018"	"2018"	"Kansas"	"20"	2344	150262	1559.9
	"2018"	"2018"	"Kentucky"	"21"	4871	245059	1987.7
	"2018"	"2018"	"Louisiana"	"22"	4654	242885	1916.1
	"2018"	"2018"	"Maine"	"23"	1268	91727	1382.4
	"2018"	"2018"	"Maryland"	"24"	4301	307278	1399.7
	"2018"	"2018"	"Massachusetts"	"25"	4348	367250	1183.9
	"2018"	"2018"	"Michigan"	"26"	8899	571956	1555.9
	"2018"	"2018"	"Minnesota"	"27"	3597	294482	1221.5
	"2018"	"2018"	"Mississippi"	"28"	3345	157411	2125.0
	"2018"	"2018"	"Missouri"	"29"	5723	332509	1721.2
	"2018"	"2018"	"Montana"	"30"	884	68722	1286.3
	"2018"	"2018"	"Nebraska"	"31"	1400	99312	1409.7
	"2018"	"2018"	"Nevada"	"32"	2518	160427	1569.6
	"2018"	"2018"	"New Hampshire"	"33"	984	82879	1187.3
	"2018"	"2018"	"New Jersey"	"34"	5809	451916	1285.4
	"2018"	"2018"	"New Mexico"	"35"	1807	121673	1485.1
	"2018"	"2018"	"New York"	"36"	12779	1017063	1256.5
	"2018"	"2018"	"North Carolina"	"37"	8763	560023	1564.8
	"2018"	"2018"	"North Dakota"	"38"	500	37277	1341.3
	"2018"	"2018"	"Ohio"	"39"	11218	655007	1712.7
	"2018"	"2018"	"Oklahoma"	"40"	4017	199427	2014.3
	"2018"	"2018"	"Oregon"	"41"	3408	253268	1345.6
	"2018"	"2018"	"Pennsylvania"	"42"	10778	737898	1460.6
	"2018"	"2018"	"Rhode Island"	"44"	814	57725	1410.1
	"2018"	"2018"	"South Carolina"	"45"	4994	302279	1652.1
	"2018"	"2018"	"South Dakota"	"46"	691	50160	1377.6
	"2018"	"2018"	"Tennessee"	"47"	6954	366920	1895.2
	"2018"	"2018"	"Texas"	"48"	19043	1226455	1552.7
	"2018"	"2018"	"Utah"	"49"	1480	119503	1238.5
	"2018"	"2018"	"Vermont"	"50"	495	41336	1197.5
	"2018"	"2018"	"Virginia"	"51"	6159	432802	1423.1
	"2018"	"2018"	"Washington"	"53"	5270	401689	1312.0
	"2018"	"2018"	"West Virginia"	"54"	2373	119700	1982.5
	"2018"	"2018"	"Wisconsin"	"55"	4324	329181	1313.6
	"2018"	"2018"	"Wyoming"	"56"	472	33583	1405.5
"Total"	"2018"	"2018"			251246	17086893	1470.4
	"2019"	"2019"	"Alabama"	"01"	5581	275448	2026.2
	"2019"	"2019"	"Alaska"	"02"	515	36261	1420.3
	"2019"	"2019"	"Arizona"	"04"	5290	398499	1327.5
	"2019"	"2019"	"Arkansas"	"05"	3197	164960	1938.0
	"2019"	"2019"	"California"	"06"	22631	1889872	1197.5
	"2019"	"2019"	"Colorado"	"08"	3468	296296	1170.5
	"2019"	"2019"	"Connecticut"	"09"	2269	195083	1163.1
	"2019"	"2019"	"Delaware"	"10"	830	61422	1351.3
	"2019"	"2019"	"District of Columbia"	"11"	490	28255	1734.2
	"2019"	"2019"	"Florida"	"12"	17539	1295884	1353.4
	"2019"	"2019"	"Georgia"	"13"	8655	511367	1692.5
	"2019"	"2019"	"Hawaii"	"15"	947	83038	1140.4
	"2019"	"2019"	"Idaho"	"16"	1228	97884	1254.5
	"2019"	"2019"	"Illinois"	"17"	9667	662179	1459.9
	"2019"	"2019"	"Indiana"	"18"	6099	358410	1701.7
	"2019"	"2019"	"Iowa"	"19"	2589	176886	1463.7
	"2019"	"2019"	"Kansas"	"20"	2351	154491	1521.8
	"2019"	"2019"	"Kentucky"	"21"	4815	248803	1935.3
	"2019"	"2019"	"Louisiana"	"22"	4576	248923	1838.3
	"2019"	"2019"	"Maine"	"23"	1310	93770	1397.0
	"2019"	"2019"	"Maryland"	"24"	4515	312521	1444.7
	"2019"	"2019"	"Massachusetts"	"25"	4485	373728	1200.1
	"2019"	"2019"	"Michigan"	"26"	9208	584379	1575.7
	"2019"	"2019"	"Minnesota"	"27"	3638	303676	1198.0
	"2019"	"2019"	"Mississippi"	"28"	3431	160611	2136.2
	"2019"	"2019"	"Missouri"	"29"	5662	339706	1666.7
	"2019"	"2019"	"Montana"	"30"	917	70670	1297.6
	"2019"	"2019"	"Nebraska"	"31"	1390	101570	1368.5
	"2019"	"2019"	"Nevada"	"32"	2609	164209	1588.8
	"2019"	"2019"	"New Hampshire"	"33"	1039	85137	1220.4
	"2019"	"2019"	"New Jersey"	"34"	5839	461456	1265.3
	"2019"	"2019"	"New Mexico"	"35"	1739	123189	1411.7
	"2019"	"2019"	"New York"	"36"	13028	1032146	1262.2
	"2019"	"2019"	"North Carolina"	"37"	8952	573844	1560.0
	"2019"	"2019"	"North Dakota"	"38"	562	38449	1461.7
	"2019"	"2019"	"Ohio"	"39"	11257	666858	1688.1
	"2019"	"2019"	"Oklahoma"	"40"	4066	204145	1991.7
	"2019"	"2019"	"Oregon"	"41"	3416	258569	1321.1
	"2019"	"2019"	"Pennsylvania"	"42"	10747	755303	1422.9
	"2019"	"2019"	"Rhode Island"	"44"	794	59360	1337.6
	"2019"	"2019"	"South Carolina"	"45"	4991	309207	1614.1
	"2019"	"2019"	"South Dakota"	"46"	681	52022	1309.1
	"2019"	"2019"	"Tennessee"	"47"	7031	373761	1881.1
	"2019"	"2019"	"Texas"	"48"	19494	1261142	1545.7
	"2019"	"2019"	"Utah"	"49"	1458	124183	1174.1
	"2019"	"2019"	"Vermont"	"50"	538	42003	1280.9
	"2019"	"2019"	"Virginia"	"51"	6310	440858	1431.3
	"2019"	"2019"	"Washington"	"53"	5277	411965	1280.9
	"2019"	"2019"	"West Virginia"	"54"	2294	119185	1924.7
	"2019"	"2019"	"Wisconsin"	"55"	4528	338616	1337.2
	"2019"	"2019"	"Wyoming"	"56"	469	34802	1347.6
"Total"	"2019"	"2019"			254412	17455001	1457.5
	"2020"	"2020"	"Alabama"	"01"	6487	281928	2300.9
	"2020"	"2020"	"Alaska"	"02"	546	37529	1454.9
	"2020"	"2020"	"Arizona"	"04"	6768	412556	1640.5
	"2020"	"2020"	"Arkansas"	"05"	3711	168129	2207.2
	"2020"	"2020"	"California"	"06"	28029	1918055	1461.3
	"2020"	"2020"	"Colorado"	"08"	4123	303686	1357.7
	"2020"	"2020"	"Connecticut"	"09"	2835	200667	1412.8
	"2020"	"2020"	"Delaware"	"10"	1033	64177	1609.6
	"2020"	"2020"	"District of Columbia"	"11"	694	28625	2424.5
	"2020"	"2020"	"Florida"	"12"	20544	1326632	1548.6
	"2020"	"2020"	"Georgia"	"13"	10236	524975	1949.8
	"2020"	"2020"	"Hawaii"	"15"	1058	82862	1276.8
	"2020"	"2020"	"Idaho"	"16"	1355	102392	1323.3
	"2020"	"2020"	"Illinois"	"17"	11930	674898	1767.7
	"2020"	"2020"	"Indiana"	"18"	7114	367051	1938.2
	"2020"	"2020"	"Iowa"	"19"	3023	181101	1669.2
	"2020"	"2020"	"Kansas"	"20"	2798	158510	1765.2
	"2020"	"2020"	"Kentucky"	"21"	5517	254276	2169.7
	"2020"	"2020"	"Louisiana"	"22"	5882	255550	2301.7
	"2020"	"2020"	"Maine"	"23"	1308	95984	1362.7
	"2020"	"2020"	"Maryland"	"24"	5265	319466	1648.1
	"2020"	"2020"	"Massachusetts"	"25"	5233	382243	1369.0
	"2020"	"2020"	"Michigan"	"26"	10981	598895	1833.5
	"2020"	"2020"	"Minnesota"	"27"	4162	311506	1336.1
	"2020"	"2020"	"Mississippi"	"28"	4246	164021	2588.7
	"2020"	"2020"	"Missouri"	"29"	6904	348244	1982.5
	"2020"	"2020"	"Montana"	"30"	1114	72136	1544.3
	"2020"	"2020"	"Nebraska"	"31"	1642	103546	1585.8
	"2020"	"2020"	"Nevada"	"32"	3127	169711	1842.5
	"2020"	"2020"	"New Hampshire"	"33"	1182	88043	1342.5
	"2020"	"2020"	"New Jersey"	"34"	7802	473445	1647.9
	"2020"	"2020"	"New Mexico"	"35"	2199	124988	1759.4
	"2020"	"2020"	"New York"	"36"	17548	1050113	1671.1
	"2020"	"2020"	"North Carolina"	"37"	10051	589262	1705.7
	"2020"	"2020"	"North Dakota"	"38"	619	39924	1550.4
	"2020"	"2020"	"Ohio"	"39"	13012	682168	1907.4
	"2020"	"2020"	"Oklahoma"	"40"	4903	210087	2333.8
	"2020"	"2020"	"Oregon"	"41"	3817	261600	1459.1
	"2020"	"2020"	"Pennsylvania"	"42"	13050	774779	1684.4
	"2020"	"2020"	"Rhode Island"	"44"	868	61188	1418.6
	"2020"	"2020"	"South Carolina"	"45"	5923	318083	1862.1
	"2020"	"2020"	"South Dakota"	"46"	814	54035	1506.4
	"2020"	"2020"	"Tennessee"	"47"	8294	383966	2160.1
	"2020"	"2020"	"Texas"	"48"	24796	1305244	1899.7
	"2020"	"2020"	"Utah"	"49"	1719	129086	1331.7
	"2020"	"2020"	"Vermont"	"50"	568	42881	1324.6
	"2020"	"2020"	"Virginia"	"51"	7239	451144	1604.6
	"2020"	"2020"	"Washington"	"53"	5841	419962	1390.8
	"2020"	"2020"	"West Virginia"	"54"	2598	119480	2174.4
	"2020"	"2020"	"Wisconsin"	"55"	5274	348757	1512.2
	"2020"	"2020"	"Wyoming"	"56"	606	36081	1679.6
"Total"	"2020"	"2020"			306388	17873667	1714.2
	"2021"	"2021"	"Alabama"	"01"	7257	294377	2465.2
	"2021"	"2021"	"Alaska"	"02"	716	38297	1869.6
	"2021"	"2021"	"Arizona"	"04"	7768	409308	1897.8
	"2021"	"2021"	"Arkansas"	"05"	4134	170339	2426.9
	"2021"	"2021"	"California"	"06"	29954	1961307	1527.2
	"2021"	"2021"	"Colorado"	"08"	4473	308907	1448.0
	"2021"	"2021"	"Connecticut"	"09"	2702	209492	1289.8
	"2021"	"2021"	"Delaware"	"10"	1058	67369	1570.5
	"2021"	"2021"	"District of Columbia"	"11"	664	27873	2382.2
	"2021"	"2021"	"Florida"	"12"	23510	1352886	1737.8
	"2021"	"2021"	"Georgia"	"13"	11574	539737	2144.4
	"2021"	"2021"	"Hawaii"	"15"	1181	86471	1365.8
	"2021"	"2021"	"Idaho"	"16"	1718	107836	1593.2
	"2021"	"2021"	"Illinois"	"17"	11740	696825	1684.8
	"2021"	"2021"	"Indiana"	"18"	7851	376938	2082.8
	"2021"	"2021"	"Iowa"	"19"	3137	185617	1690.0
	"2021"	"2021"	"Kansas"	"20"	3121	163343	1910.7
	"2021"	"2021"	"Kentucky"	"21"	6317	259763	2431.8
	"2021"	"2021"	"Louisiana"	"22"	6057	260931	2321.3
	"2021"	"2021"	"Maine"	"23"	1492	99258	1503.2
	"2021"	"2021"	"Maryland"	"24"	5296	332170	1594.4
	"2021"	"2021"	"Massachusetts"	"25"	5258	398530	1319.3
	"2021"	"2021"	"Michigan"	"26"	11767	617312	1906.2
	"2021"	"2021"	"Minnesota"	"27"	4431	321627	1377.7
	"2021"	"2021"	"Mississippi"	"28"	4555	166225	2740.3
	"2021"	"2021"	"Missouri"	"29"	7236	356887	2027.5
	"2021"	"2021"	"Montana"	"30"	1204	74417	1617.9
	"2021"	"2021"	"Nebraska"	"31"	1691	107049	1579.7
	"2021"	"2021"	"Nevada"	"32"	3536	172744	2047.0
	"2021"	"2021"	"New Hampshire"	"33"	1336	92129	1450.1
	"2021"	"2021"	"New Jersey"	"34"	7265	508080	1429.9
	"2021"	"2021"	"New Mexico"	"35"	2361	127485	1852.0
	"2021"	"2021"	"New York"	"36"	16016	1114139	1437.5
	"2021"	"2021"	"North Carolina"	"37"	11504	595852	1930.7
	"2021"	"2021"	"North Dakota"	"38"	648	41796	1550.4
	"2021"	"2021"	"Ohio"	"39"	14481	701254	2065.0
	"2021"	"2021"	"Oklahoma"	"40"	5357	213644	2507.4
	"2021"	"2021"	"Oregon"	"41"	4361	263384	1655.8
	"2021"	"2021"	"Pennsylvania"	"42"	14299	804870	1776.6
	"2021"	"2021"	"Rhode Island"	"44"	956	65626	1456.7
	"2021"	"2021"	"South Carolina"	"45"	6805	320465	2123.5
	"2021"	"2021"	"South Dakota"	"46"	832	55178	1507.8
	"2021"	"2021"	"Tennessee"	"47"	9247	395614	2337.4
	"2021"	"2021"	"Texas"	"48"	27725	1340363	2068.5
	"2021"	"2021"	"Utah"	"49"	1936	134996	1434.1
	"2021"	"2021"	"Vermont"	"50"	596	45013	1324.1
	"2021"	"2021"	"Virginia"	"51"	8026	464096	1729.4
	"2021"	"2021"	"Washington"	"53"	6591	429420	1534.9
	"2021"	"2021"	"West Virginia"	"54"	3086	119704	2578.0
	"2021"	"2021"	"Wisconsin"	"55"	5469	360367	1517.6
	"2021"	"2021"	"Wyoming"	"56"	689	37010	1861.7
"Total"	"2021"	"2021"			330984	18394320	1799.4
"Total"					1143030	70809881	1614.2
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Single-Year Ages: 65 years; 66 years; 67 years; 68 years; 69 years"
"Year/Month: 2018; 2019; 2020; 2021"
"Group By: Year; Residence State"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Oct 20, 2023 3:08:37 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Oct 20, 2023 3:08:37"
"PM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"2. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, based on the"
"Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census"
"Bureau on July 27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from"
"the Vintage 2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population"
"figures for year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based"
"on April 2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Population Data."
"3. Deaths occurring through October 07, 2023 as of October 15, 2023."
