"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2022 (provisional)","2022/01",14248,Not Applicable,Not Applicable
,"Feb., 2022 (provisional)","2022/02",11817,Not Applicable,Not Applicable
,"Mar., 2022 (provisional)","2022/03",12229,Not Applicable,Not Applicable
,"Apr., 2022 (provisional)","2022/04",11496,Not Applicable,Not Applicable
,"May, 2022 (provisional)","2022/05",12153,Not Applicable,Not Applicable
,"Jun., 2022 (provisional)","2022/06",12136,Not Applicable,Not Applicable
,"Jul., 2022 (provisional)","2022/07",12862,Not Applicable,Not Applicable
,"Aug., 2022 (provisional)","2022/08",12383,Not Applicable,Not Applicable
,"Sep., 2022 (provisional)","2022/09",11879,Not Applicable,Not Applicable
,"Oct., 2022 (provisional)","2022/10",11950,Not Applicable,Not Applicable
,"Nov., 2022 (provisional)","2022/11",11630,Not Applicable,Not Applicable
,"Dec., 2022 (provisional)","2022/12",12535,Not Applicable,Not Applicable
,"Jan., 2023 (provisional)","2023/01",11771,Not Applicable,Not Applicable
,"Feb., 2023 (provisional)","2023/02",10390,Not Applicable,Not Applicable
,"Mar., 2023 (provisional)","2023/03",11617,Not Applicable,Not Applicable
,"Apr., 2023 (provisional)","2023/04",11355,Not Applicable,Not Applicable
,"May, 2023 (provisional)","2023/05",11737,Not Applicable,Not Applicable
,"Jun., 2023 (provisional)","2023/06",11176,Not Applicable,Not Applicable
,"Jul., 2023 (provisional)","2023/07",11893,Not Applicable,Not Applicable
,"Aug., 2023 (provisional)","2023/08",11173,Not Applicable,Not Applicable
,"Sep., 2023 (provisional)","2023/09",9579,Not Applicable,Not Applicable
,"Oct., 2023 (provisional and partial)","2023/10",3857,Not Applicable,Not Applicable
"Total",,,251866,Not Applicable,Not Applicable
