"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2023"	"2023/01"	"< 1 year"	"0"	1753	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"1 year"	"1"	131	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"2 years"	"2"	80	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"3 years"	"3"	58	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"4 years"	"4"	54	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"5 years"	"5"	57	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"6 years"	"6"	49	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"7 years"	"7"	42	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"8 years"	"8"	27	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"9 years"	"9"	37	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"10 years"	"10"	46	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"11 years"	"11"	38	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"12 years"	"12"	42	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"13 years"	"13"	85	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"14 years"	"14"	80	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"15 years"	"15"	149	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"16 years"	"16"	173	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"17 years"	"17"	220	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"18 years"	"18"	292	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"19 years"	"19"	302	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"20 years"	"20"	305	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"21 years"	"21"	317	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"22 years"	"22"	375	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"23 years"	"23"	374	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"24 years"	"24"	405	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"25 years"	"25"	428	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"26 years"	"26"	441	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"27 years"	"27"	519	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"28 years"	"28"	513	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"29 years"	"29"	592	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"30 years"	"30"	592	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"31 years"	"31"	686	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"32 years"	"32"	678	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"33 years"	"33"	747	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"34 years"	"34"	770	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"35 years"	"35"	747	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"36 years"	"36"	772	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"37 years"	"37"	785	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"38 years"	"38"	864	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"39 years"	"39"	887	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"40 years"	"40"	986	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"41 years"	"41"	963	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"42 years"	"42"	1065	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"43 years"	"43"	1120	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"44 years"	"44"	1135	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"45 years"	"45"	1116	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"46 years"	"46"	1146	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"47 years"	"47"	1142	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"48 years"	"48"	1260	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"49 years"	"49"	1378	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"50 years"	"50"	1491	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"51 years"	"51"	1651	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"52 years"	"52"	1876	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"53 years"	"53"	1983	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"54 years"	"54"	2042	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"55 years"	"55"	2124	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"56 years"	"56"	2424	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"57 years"	"57"	2786	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"58 years"	"58"	3009	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"59 years"	"59"	3466	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"60 years"	"60"	3665	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"61 years"	"61"	3923	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"62 years"	"62"	4290	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"63 years"	"63"	4557	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"64 years"	"64"	4636	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"65 years"	"65"	5042	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"66 years"	"66"	5154	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"67 years"	"67"	5279	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"68 years"	"68"	5522	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"69 years"	"69"	5598	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"70 years"	"70"	5752	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"71 years"	"71"	5968	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"72 years"	"72"	6288	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"73 years"	"73"	6485	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"74 years"	"74"	6906	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"75 years"	"75"	7631	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"76 years"	"76"	7408	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"77 years"	"77"	6479	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"78 years"	"78"	6993	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"79 years"	"79"	7583	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"80 years"	"80"	7976	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"81 years"	"81"	7398	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"82 years"	"82"	7442	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"83 years"	"83"	7594	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"84 years"	"84"	7738	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"85 years"	"85"	7691	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"86 years"	"86"	7620	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"87 years"	"87"	7426	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"88 years"	"88"	7559	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"89 years"	"89"	6877	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"90 years"	"90"	7047	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"91 years"	"91"	6517	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"92 years"	"92"	6377	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"93 years"	"93"	5553	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"94 years"	"94"	5072	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"95 years"	"95"	4305	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"96 years"	"96"	3620	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"97 years"	"97"	2911	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"98 years"	"98"	2212	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"99 years"	"99"	1698	Not Applicable	Not Applicable
	"Jan., 2023"	"2023/01"	"100+ years"	"100"	3281	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"< 1 year"	"0"	1517	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"1 year"	"1"	116	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"2 years"	"2"	72	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"3 years"	"3"	55	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"4 years"	"4"	44	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"5 years"	"5"	40	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"6 years"	"6"	55	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"7 years"	"7"	39	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"8 years"	"8"	24	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"9 years"	"9"	31	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"10 years"	"10"	35	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"11 years"	"11"	38	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"12 years"	"12"	62	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"13 years"	"13"	68	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"14 years"	"14"	92	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"15 years"	"15"	117	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"16 years"	"16"	131	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"17 years"	"17"	193	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"18 years"	"18"	209	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"19 years"	"19"	272	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"20 years"	"20"	288	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"21 years"	"21"	315	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"22 years"	"22"	325	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"23 years"	"23"	317	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"24 years"	"24"	356	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"25 years"	"25"	354	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"26 years"	"26"	389	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"27 years"	"27"	409	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"28 years"	"28"	477	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"29 years"	"29"	515	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"30 years"	"30"	550	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"31 years"	"31"	636	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"32 years"	"32"	610	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"33 years"	"33"	649	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"34 years"	"34"	645	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"35 years"	"35"	617	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"36 years"	"36"	686	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"37 years"	"37"	765	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"38 years"	"38"	747	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"39 years"	"39"	771	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"40 years"	"40"	859	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"41 years"	"41"	886	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"42 years"	"42"	879	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"43 years"	"43"	943	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"44 years"	"44"	1009	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"45 years"	"45"	999	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"46 years"	"46"	1015	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"47 years"	"47"	1050	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"48 years"	"48"	1091	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"49 years"	"49"	1194	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"50 years"	"50"	1312	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"51 years"	"51"	1510	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"52 years"	"52"	1643	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"53 years"	"53"	1667	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"54 years"	"54"	1738	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"55 years"	"55"	1950	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"56 years"	"56"	2094	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"57 years"	"57"	2415	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"58 years"	"58"	2696	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"59 years"	"59"	2922	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"60 years"	"60"	3076	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"61 years"	"61"	3403	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"62 years"	"62"	3715	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"63 years"	"63"	3908	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"64 years"	"64"	4164	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"65 years"	"65"	4313	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"66 years"	"66"	4491	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"67 years"	"67"	4565	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"68 years"	"68"	4740	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"69 years"	"69"	4989	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"70 years"	"70"	5045	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"71 years"	"71"	5266	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"72 years"	"72"	5218	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"73 years"	"73"	5518	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"74 years"	"74"	5902	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"75 years"	"75"	6450	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"76 years"	"76"	6583	Not Applicable	Not Applicable
	"Feb., 2023"	"2023/02"	"77 years"	"77"	5694	Not Applicable	Not Applicable
