"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	2837	189814	1494.6
	"Alabama"	"01"	"2000"	"2000"	2789	190082	1467.3
	"Alabama"	"01"	"2001"	"2001"	2836	193822	1463.2
	"Alabama"	"01"	"2002"	"2002"	2843	198880	1429.5
	"Alabama"	"01"	"2003"	"2003"	3078	207119	1486.1
	"Alabama"	"01"	"2004"	"2004"	3030	214983	1409.4
	"Alabama"	"01"	"2005"	"2005"	3303	220403	1498.6
	"Alabama"	"01"	"2006"	"2006"	3182	226567	1404.4
	"Alabama"	"01"	"2007"	"2007"	3338	244043	1367.8
	"Alabama"	"01"	"2008"	"2008"	3519	254507	1382.7
	"Alabama"	"01"	"2009"	"2009"	3697	265870	1390.5
	"Alabama"	"01"	"2010"	"2010"	3708	276127	1342.9
	"Alabama"	"01"	"2011"	"2011"	3925	289728	1354.7
	"Alabama"	"01"	"2012"	"2012"	3950	287919	1371.9
	"Alabama"	"01"	"2013"	"2013"	4052	289653	1398.9
	"Alabama"	"01"	"2014"	"2014"	4112	294189	1397.7
	"Alabama"	"01"	"2015"	"2015"	4269	300491	1420.7
	"Alabama"	"01"	"2016"	"2016"	4396	306358	1434.9
	"Alabama"	"01"	"2017"	"2017"	4512	313287	1440.2
	"Alabama"	"01"	"2018"	"2018"	4654	318368	1461.8
	"Alabama"	"01"	"2019"	"2019"	4585	321347	1426.8
	"Alabama"	"01"	"2020 "	"2020"	5656	324620	1742.3
"Total"	"Alabama"	"01"			82271	5728177	1436.3
	"Alaska"	"02"	"1999"	"1999"	198	16960	1167.5
	"Alaska"	"02"	"2000"	"2000"	197	17327	1137.0
	"Alaska"	"02"	"2001"	"2001"	220	18694	1176.8
	"Alaska"	"02"	"2002"	"2002"	255	20238	1260.0
	"Alaska"	"02"	"2003"	"2003"	252	22087	1140.9
	"Alaska"	"02"	"2004"	"2004"	225	23962	939.0
	"Alaska"	"02"	"2005"	"2005"	267	25556	1044.8
	"Alaska"	"02"	"2006"	"2006"	217	26757	811.0
	"Alaska"	"02"	"2007"	"2007"	271	29629	914.6
	"Alaska"	"02"	"2008"	"2008"	284	31381	905.0
	"Alaska"	"02"	"2009"	"2009"	284	34268	828.8
	"Alaska"	"02"	"2010"	"2010"	338	35938	940.5
	"Alaska"	"02"	"2011"	"2011"	370	39047	947.6
	"Alaska"	"02"	"2012"	"2012"	365	40215	907.6
	"Alaska"	"02"	"2013"	"2013"	427	41145	1037.8
	"Alaska"	"02"	"2014"	"2014"	391	42048	929.9
	"Alaska"	"02"	"2015"	"2015"	423	43094	981.6
	"Alaska"	"02"	"2016"	"2016"	425	44400	957.2
	"Alaska"	"02"	"2017"	"2017"	423	45226	935.3
	"Alaska"	"02"	"2018"	"2018"	442	45356	974.5
	"Alaska"	"02"	"2019"	"2019"	436	45117	966.4
	"Alaska"	"02"	"2020 "	"2020"	467	44960	1038.7
