"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2018"	"2018"	2137	314492	679.5
	"Alabama"	"01"	"2019"	"2019"	2028	307665	659.2
	"Alabama"	"01"	"2020"	"2020"	2485	305693	812.9
	"Alabama"	"01"	"2021"	"2021"	2951	320799	919.9
	"Alabama"	"01"	"2022 (provisional)"	"2022"	2411	320799	751.6
	"Alabama"	"01"	"2023 (provisional and partial)"	"2023"	637	320799	198.6
"Total"	"Alabama"	"01"			12649	1890247	669.2
	"Alaska"	"02"	"2018"	"2018"	251	44559	563.3
	"Alaska"	"02"	"2019"	"2019"	204	42827	476.3
	"Alaska"	"02"	"2020"	"2020"	229	42291	541.5
	"Alaska"	"02"	"2021"	"2021"	327	42538	768.7
	"Alaska"	"02"	"2022 (provisional)"	"2022"	255	42538	599.5
	"Alaska"	"02"	"2023 (provisional and partial)"	"2023"	54	42538	126.9
"Total"	"Alaska"	"02"			1320	257291	513.0
	"Arizona"	"04"	"2018"	"2018"	2058	418625	491.6
	"Arizona"	"04"	"2019"	"2019"	2015	418747	481.2
	"Arizona"	"04"	"2020"	"2020"	2554	426594	598.7
	"Arizona"	"04"	"2021"	"2021"	3091	429161	720.2
	"Arizona"	"04"	"2022 (provisional)"	"2022"	2460	429161	573.2
	"Arizona"	"04"	"2023 (provisional and partial)"	"2023"	712	429161	165.9
"Total"	"Arizona"	"04"			12890	2551449	505.2
	"Arkansas"	"05"	"2018"	"2018"	1248	184495	676.4
	"Arkansas"	"05"	"2019"	"2019"	1192	179318	664.7
	"Arkansas"	"05"	"2020"	"2020"	1302	178352	730.0
	"Arkansas"	"05"	"2021"	"2021"	1638	182164	899.2
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	1405	182164	771.3
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	389	182164	213.5
"Total"	"Arkansas"	"05"			7174	1088657	659.0
	"California"	"06"	"2018"	"2018"	9367	2503891	374.1
	"California"	"06"	"2019"	"2019"	9113	2464326	369.8
	"California"	"06"	"2020"	"2020"	11360	2457952	462.2
	"California"	"06"	"2021"	"2021"	12829	2497533	513.7
	"California"	"06"	"2022 (provisional)"	"2022"	10425	2497533	417.4
	"California"	"06"	"2023 (provisional and partial)"	"2023"	2765	2497533	110.7
"Total"	"California"	"06"			55859	14918768	374.4
	"Colorado"	"08"	"2018"	"2018"	1347	342590	393.2
	"Colorado"	"08"	"2019"	"2019"	1323	340915	388.1
	"Colorado"	"08"	"2020"	"2020"	1632	344624	473.6
	"Colorado"	"08"	"2021"	"2021"	1810	354748	510.2
	"Colorado"	"08"	"2022 (provisional)"	"2022"	1561	354748	440.0
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	433	354748	122.1
"Total"	"Colorado"	"08"			8106	2092373	387.4
	"Connecticut"	"09"	"2018"	"2018"	983	259975	378.1
	"Connecticut"	"09"	"2019"	"2019"	966	251411	384.2
	"Connecticut"	"09"	"2020"	"2020"	1157	245442	471.4
	"Connecticut"	"09"	"2021"	"2021"	1111	247603	448.7
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	1033	247603	417.2
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	265	247603	107.0
"Total"	"Connecticut"	"09"			5515	1499637	367.8
	"Delaware"	"10"	"2018"	"2018"	366	64059	571.3
	"Delaware"	"10"	"2019"	"2019"	305	62196	490.4
	"Delaware"	"10"	"2020"	"2020"	366	61541	594.7
	"Delaware"	"10"	"2021"	"2021"	401	62582	640.8
	"Delaware"	"10"	"2022 (provisional)"	"2022"	382	62582	610.4
	"Delaware"	"10"	"2023 (provisional and partial)"	"2023"	97	62582	155.0
"Total"	"Delaware"	"10"			1917	375542	510.5
	"District of Columbia"	"11"	"2018"	"2018"	236	36666	643.6
	"District of Columbia"	"11"	"2019"	"2019"	245	35824	683.9
	"District of Columbia"	"11"	"2020"	"2020"	265	35610	744.2
	"District of Columbia"	"11"	"2021"	"2021"	254	34616	733.8
	"District of Columbia"	"11"	"2022 (provisional)"	"2022"	211	34616	609.5
	"District of Columbia"	"11"	"2023 (provisional and partial)"	"2023"	58	34616	167.6
"Total"	"District of Columbia"	"11"			1269	211948	598.7
	"Florida"	"12"	"2018"	"2018"	6720	1394517	481.9
	"Florida"	"12"	"2019"	"2019"	6557	1368978	479.0
	"Florida"	"12"	"2020"	"2020"	7453	1369217	544.3
	"Florida"	"12"	"2021"	"2021"	9047	1397438	647.4
	"Florida"	"12"	"2022 (provisional)"	"2022"	7156	1397438	512.1
	"Florida"	"12"	"2023 (provisional and partial)"	"2023"	2047	1397438	146.5
"Total"	"Florida"	"12"			38980	8325026	468.2
	"Georgia"	"13"	"2018"	"2018"	3606	693019	520.3
	"Georgia"	"13"	"2019"	"2019"	3598	686956	523.8
	"Georgia"	"13"	"2020"	"2020"	4150	692250	599.5
	"Georgia"	"13"	"2021"	"2021"	5055	712735	709.2
	"Georgia"	"13"	"2022 (provisional)"	"2022"	4123	712735	578.5
	"Georgia"	"13"	"2023 (provisional and partial)"	"2023"	1057	712735	148.3
"Total"	"Georgia"	"13"			21589	4210430	512.8
	"Hawaii"	"15"	"2018"	"2018"	355	85119	417.1
	"Hawaii"	"15"	"2019"	"2019"	373	83612	446.1
	"Hawaii"	"15"	"2020"	"2020"	379	83325	454.8
	"Hawaii"	"15"	"2021"	"2021"	452	86900	520.1
	"Hawaii"	"15"	"2022 (provisional)"	"2022"	434	86900	499.4
	"Hawaii"	"15"	"2023 (provisional and partial)"	"2023"	121	86900	139.2
"Total"	"Hawaii"	"15"			2114	512756	412.3
	"Idaho"	"16"	"2018"	"2018"	453	98253	461.1
	"Idaho"	"16"	"2019"	"2019"	392	98974	396.1
	"Idaho"	"16"	"2020"	"2020"	447	101277	441.4
	"Idaho"	"16"	"2021"	"2021"	593	107832	549.9
	"Idaho"	"16"	"2022 (provisional)"	"2022"	492	107832	456.3
	"Idaho"	"16"	"2023 (provisional and partial)"	"2023"	124	107832	115.0
"Total"	"Idaho"	"16"			2501	622000	402.1
	"Illinois"	"17"	"2018"	"2018"	3681	821957	447.8
	"Illinois"	"17"	"2019"	"2019"	3552	799861	444.1
	"Illinois"	"17"	"2020"	"2020"	4294	788673	544.5
	"Illinois"	"17"	"2021"	"2021"	4469	809035	552.4
	"Illinois"	"17"	"2022 (provisional)"	"2022"	3966	809035	490.2
	"Illinois"	"17"	"2023 (provisional and partial)"	"2023"	1091	809035	134.9
"Total"	"Illinois"	"17"			21053	4837596	435.2
	"Indiana"	"18"	"2018"	"2018"	2360	420738	560.9
	"Indiana"	"18"	"2019"	"2019"	2268	410140	553.0
	"Indiana"	"18"	"2020"	"2020"	2595	407516	636.8
	"Indiana"	"18"	"2021"	"2021"	2921	419439	696.4
	"Indiana"	"18"	"2022 (provisional)"	"2022"	2556	419439	609.4
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	669	419439	159.5
"Total"	"Indiana"	"18"			13369	2496711	535.5
	"Iowa"	"19"	"2018"	"2018"	851	189064	450.1
	"Iowa"	"19"	"2019"	"2019"	836	184293	453.6
	"Iowa"	"19"	"2020"	"2020"	991	182403	543.3
	"Iowa"	"19"	"2021"	"2021"	988	186888	528.7
	"Iowa"	"19"	"2022 (provisional)"	"2022"	959	186888	513.1
	"Iowa"	"19"	"2023 (provisional and partial)"	"2023"	263	186888	140.7
"Total"	"Iowa"	"19"			4888	1116424	437.8
	"Kansas"	"20"	"2018"	"2018"	810	168948	479.4
	"Kansas"	"20"	"2019"	"2019"	770	163897	469.8
	"Kansas"	"20"	"2020"	"2020"	919	162031	567.2
	"Kansas"	"20"	"2021"	"2021"	1022	166172	615.0
	"Kansas"	"20"	"2022 (provisional)"	"2022"	885	166172	532.6
	"Kansas"	"20"	"2023 (provisional and partial)"	"2023"	257	166172	154.7
"Total"	"Kansas"	"20"			4663	993392	469.4
	"Kentucky"	"21"	"2018"	"2018"	2021	291182	694.1
	"Kentucky"	"21"	"2019"	"2019"	2040	282974	720.9
	"Kentucky"	"21"	"2020"	"2020"	2206	279414	789.5
	"Kentucky"	"21"	"2021"	"2021"	2694	286712	939.6
	"Kentucky"	"21"	"2022 (provisional)"	"2022"	2239	286712	780.9
	"Kentucky"	"21"	"2023 (provisional and partial)"	"2023"	614	286712	214.2
"Total"	"Kentucky"	"21"			11814	1713706	689.4
	"Louisiana"	"22"	"2018"	"2018"	1849	287860	642.3
	"Louisiana"	"22"	"2019"	"2019"	1835	278851	658.1
	"Louisiana"	"22"	"2020"	"2020"	2143	273592	783.3
	"Louisiana"	"22"	"2021"	"2021"	2465	274969	896.5
	"Louisiana"	"22"	"2022 (provisional)"	"2022"	2020	274969	734.6
	"Louisiana"	"22"	"2023 (provisional and partial)"	"2023"	421	274969	153.1
"Total"	"Louisiana"	"22"			10733	1665210	644.5
	"Maine"	"23"	"2018"	"2018"	469	94463	496.5
	"Maine"	"23"	"2019"	"2019"	434	91422	474.7
	"Maine"	"23"	"2020"	"2020"	463	90055	514.1
	"Maine"	"23"	"2021"	"2021"	554	91904	602.8
	"Maine"	"23"	"2022 (provisional)"	"2022"	516	91904	561.5
	"Maine"	"23"	"2023 (provisional and partial)"	"2023"	134	91904	145.8
"Total"	"Maine"	"23"			2570	551652	465.9
	"Maryland"	"24"	"2018"	"2018"	2028	421586	481.0
	"Maryland"	"24"	"2019"	"2019"	1905	409693	465.0
	"Maryland"	"24"	"2020"	"2020"	2174	403262	539.1
	"Maryland"	"24"	"2021"	"2021"	2227	411958	540.6
	"Maryland"	"24"	"2022 (provisional)"	"2022"	1913	411958	464.4
	"Maryland"	"24"	"2023 (provisional and partial)"	"2023"	499	411958	121.1
"Total"	"Maryland"	"24"			10746	2470415	435.0
	"Massachusetts"	"25"	"2018"	"2018"	1762	477738	368.8
	"Massachusetts"	"25"	"2019"	"2019"	1795	464577	386.4
	"Massachusetts"	"25"	"2020"	"2020"	1954	456369	428.2
	"Massachusetts"	"25"	"2021"	"2021"	1967	464384	423.6
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	1852	464384	398.8
	"Massachusetts"	"25"	"2023 (provisional and partial)"	"2023"	540	464384	116.3
"Total"	"Massachusetts"	"25"			9870	2791836	353.5
	"Michigan"	"26"	"2018"	"2018"	3432	660148	519.9
	"Michigan"	"26"	"2019"	"2019"	3162	642148	492.4
	"Michigan"	"26"	"2020"	"2020"	3799	634675	598.6
	"Michigan"	"26"	"2021"	"2021"	4194	648901	646.3
	"Michigan"	"26"	"2022 (provisional)"	"2022"	3639	648901	560.8
	"Michigan"	"26"	"2023 (provisional and partial)"	"2023"	904	648901	139.3
"Total"	"Michigan"	"26"			19130	3883674	492.6
	"Minnesota"	"27"	"2018"	"2018"	1316	354569	371.2
	"Minnesota"	"27"	"2019"	"2019"	1234	344518	358.2
	"Minnesota"	"27"	"2020"	"2020"	1467	339589	432.0
	"Minnesota"	"27"	"2021"	"2021"	1493	345557	432.1
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	1446	345557	418.5
	"Minnesota"	"27"	"2023 (provisional and partial)"	"2023"	351	345557	101.6
"Total"	"Minnesota"	"27"			7307	2075347	352.1
	"Mississippi"	"28"	"2018"	"2018"	1367	184460	741.1
	"Mississippi"	"28"	"2019"	"2019"	1254	180207	695.9
	"Mississippi"	"28"	"2020"	"2020"	1612	178610	902.5
	"Mississippi"	"28"	"2021"	"2021"	1823	181934	1002.0
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	1473	181934	809.6
	"Mississippi"	"28"	"2023 (provisional and partial)"	"2023"	397	181934	218.2
"Total"	"Mississippi"	"28"			7926	1089079	727.8
	"Missouri"	"29"	"2018"	"2018"	2220	381749	581.5
	"Missouri"	"29"	"2019"	"2019"	2127	369479	575.7
	"Missouri"	"29"	"2020"	"2020"	2349	364782	643.9
	"Missouri"	"29"	"2021"	"2021"	2634	372440	707.2
	"Missouri"	"29"	"2022 (provisional)"	"2022"	2360	372440	633.7
	"Missouri"	"29"	"2023 (provisional and partial)"	"2023"	594	372440	159.5
"Total"	"Missouri"	"29"			12284	2233330	550.0
	"Montana"	"30"	"2018"	"2018"	290	61392	472.4
	"Montana"	"30"	"2019"	"2019"	307	59411	516.7
	"Montana"	"30"	"2020"	"2020"	355	59026	601.4
	"Montana"	"30"	"2021"	"2021"	386	61516	627.5
	"Montana"	"30"	"2022 (provisional)"	"2022"	348	61516	565.7
	"Montana"	"30"	"2023 (provisional and partial)"	"2023"	103	61516	167.4
"Total"	"Montana"	"30"			1789	364377	491.0
	"Nebraska"	"31"	"2018"	"2018"	498	110281	451.6
	"Nebraska"	"31"	"2019"	"2019"	502	107106	468.7
