"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	6258	117898	5308.0
	"Alabama"	"01"	"2000"	"2000"	6167	118108	5221.5
	"Alabama"	"01"	"2001"	"2001"	6015	118750	5065.3
	"Alabama"	"01"	"2002"	"2002"	6162	119599	5152.2
	"Alabama"	"01"	"2003"	"2003"	6138	120741	5083.6
	"Alabama"	"01"	"2004"	"2004"	6072	120322	5046.5
	"Alabama"	"01"	"2005"	"2005"	6014	120923	4973.4
	"Alabama"	"01"	"2006"	"2006"	5857	122066	4798.2
	"Alabama"	"01"	"2007"	"2007"	5604	121729	4603.7
	"Alabama"	"01"	"2008"	"2008"	5675	121862	4656.9
	"Alabama"	"01"	"2009"	"2009"	5523	121679	4539.0
	"Alabama"	"01"	"2010"	"2010"	5633	122836	4585.8
	"Alabama"	"01"	"2011"	"2011"	5678	124743	4551.8
	"Alabama"	"01"	"2012"	"2012"	5571	126406	4407.2
	"Alabama"	"01"	"2013"	"2013"	5774	129841	4447.0
	"Alabama"	"01"	"2014"	"2014"	5853	133658	4379.1
	"Alabama"	"01"	"2015"	"2015"	5989	136012	4403.3
	"Alabama"	"01"	"2016"	"2016"	5987	138956	4308.6
	"Alabama"	"01"	"2017"	"2017"	6196	143159	4328.1
	"Alabama"	"01"	"2018"	"2018"	6585	150858	4365.0
	"Alabama"	"01"	"2019"	"2019"	6601	155814	4236.5
	"Alabama"	"01"	"2020 "	"2020"	8057	160349	5024.7
"Total"	"Alabama"	"01"			133409	2846309	4687.1
	"Alaska"	"02"	"1999"	"1999"	300	6525	4597.7
	"Alaska"	"02"	"2000"	"2000"	355	6863	5172.7
	"Alaska"	"02"	"2001"	"2001"	320	7212	4437.0
	"Alaska"	"02"	"2002"	"2002"	327	7443	4393.4
	"Alaska"	"02"	"2003"	"2003"	404	7573	5334.7
	"Alaska"	"02"	"2004"	"2004"	315	7935	3969.8
	"Alaska"	"02"	"2005"	"2005"	336	8370	4014.3
	"Alaska"	"02"	"2006"	"2006"	356	8526	4175.5
	"Alaska"	"02"	"2007"	"2007"	387	8515	4544.9
	"Alaska"	"02"	"2008"	"2008"	354	8726	4056.8
	"Alaska"	"02"	"2009"	"2009"	350	8858	3951.2
	"Alaska"	"02"	"2010"	"2010"	330	8892	3711.2
	"Alaska"	"02"	"2011"	"2011"	350	9164	3819.3
	"Alaska"	"02"	"2012"	"2012"	350	9597	3647.0
	"Alaska"	"02"	"2013"	"2013"	371	9993	3712.6
	"Alaska"	"02"	"2014"	"2014"	396	10315	3839.1
	"Alaska"	"02"	"2015"	"2015"	421	10829	3887.7
	"Alaska"	"02"	"2016"	"2016"	407	11555	3522.3
	"Alaska"	"02"	"2017"	"2017"	418	12783	3270.0
	"Alaska"	"02"	"2018"	"2018"	462	13893	3325.4
	"Alaska"	"02"	"2019"	"2019"	489	15078	3243.1
	"Alaska"	"02"	"2020 "	"2020"	583	15938	3657.9
"Total"	"Alaska"	"02"			8381	214583	3905.7
	"Arizona"	"04"	"1999"	"1999"	5789	141816	4082.0
	"Arizona"	"04"	"2000"	"2000"	5847	144201	4054.8
	"Arizona"	"04"	"2001"	"2001"	5768	146970	3924.6
	"Arizona"	"04"	"2002"	"2002"	5886	147829	3981.6
	"Arizona"	"04"	"2003"	"2003"	5868	149940	3913.6
	"Arizona"	"04"	"2004"	"2004"	5496	151003	3639.7
	"Arizona"	"04"	"2005"	"2005"	5747	154910	3709.9
	"Arizona"	"04"	"2006"	"2006"	5716	156984	3641.1
	"Arizona"	"04"	"2007"	"2007"	5482	158624	3456.0
	"Arizona"	"04"	"2008"	"2008"	5365	159753	3358.3
	"Arizona"	"04"	"2009"	"2009"	5298	161072	3289.2
	"Arizona"	"04"	"2010"	"2010"	5383	162261	3317.5
	"Arizona"	"04"	"2011"	"2011"	5489	167381	3279.3
	"Arizona"	"04"	"2012"	"2012"	5539	173325	3195.7
	"Arizona"	"04"	"2013"	"2013"	5500	181232	3034.8
	"Arizona"	"04"	"2014"	"2014"	5730	191957	2985.0
	"Arizona"	"04"	"2015"	"2015"	6185	201420	3070.7
	"Arizona"	"04"	"2016"	"2016"	6464	211749	3052.7
	"Arizona"	"04"	"2017"	"2017"	6836	221148	3091.1
	"Arizona"	"04"	"2018"	"2018"	7264	239494	3033.1
	"Arizona"	"04"	"2019"	"2019"	7546	252667	2986.5
	"Arizona"	"04"	"2020 "	"2020"	9533	267038	3569.9
"Total"	"Arizona"	"04"			133731	3942774	3391.8
	"Arkansas"	"05"	"1999"	"1999"	3893	76333	5100.0
	"Arkansas"	"05"	"2000"	"2000"	3962	76517	5177.9
	"Arkansas"	"05"	"2001"	"2001"	3769	76299	4939.8
	"Arkansas"	"05"	"2002"	"2002"	3731	76630	4868.9
	"Arkansas"	"05"	"2003"	"2003"	3620	76545	4729.2
	"Arkansas"	"05"	"2004"	"2004"	3440	76183	4515.4
	"Arkansas"	"05"	"2005"	"2005"	3369	76153	4424.0
	"Arkansas"	"05"	"2006"	"2006"	3334	76198	4375.4
	"Arkansas"	"05"	"2007"	"2007"	3381	76233	4435.1
	"Arkansas"	"05"	"2008"	"2008"	3447	76674	4495.7
	"Arkansas"	"05"	"2009"	"2009"	3298	76838	4292.1
	"Arkansas"	"05"	"2010"	"2010"	3332	77741	4286.0
