"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	3500	Not Applicable	Not Applicable
	"Alabama"	"01"	"2000"	"2000"	3692	Not Applicable	Not Applicable
	"Alabama"	"01"	"2001"	"2001"	3727	Not Applicable	Not Applicable
	"Alabama"	"01"	"2002"	"2002"	3820	Not Applicable	Not Applicable
	"Alabama"	"01"	"2003"	"2003"	3910	Not Applicable	Not Applicable
	"Alabama"	"01"	"2004"	"2004"	3775	Not Applicable	Not Applicable
	"Alabama"	"01"	"2005"	"2005"	3975	Not Applicable	Not Applicable
	"Alabama"	"01"	"2006"	"2006"	3712	Not Applicable	Not Applicable
	"Alabama"	"01"	"2007"	"2007"	3732	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	3829	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	3804	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	4002	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	3944	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	4303	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	4159	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	4311	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	4432	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	4371	Not Applicable	Not Applicable
	"Alabama"	"01"	"2017"	"2017"	4557	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	4577	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	4587	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020 "	"2020"	5367	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"			90086	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	116	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	117	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	116	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	121	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	143	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	136	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	143	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	167	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	173	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	171	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	211	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	219	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	209	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	227	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	254	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	274	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	252	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	254	Not Applicable	Not Applicable
	"Alaska"	"02"	"2017"	"2017"	294	Not Applicable	Not Applicable
	"Alaska"	"02"	"2018"	"2018"	274	Not Applicable	Not Applicable
	"Alaska"	"02"	"2019"	"2019"	281	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020 "	"2020"	320	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"			4472	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	3109	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	3201	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	3336	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	3517	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	3623	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	3676	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	4057	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	3981	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	4139	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	4314	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	4205	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	4526	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	4934	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	5071	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	5239	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	5456	Not Applicable	Not Applicable
	"Arizona"	"04"	"2015"	"2015"	5610	Not Applicable	Not Applicable
