"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2018"	"2018"	5399	270799	1993.7
	"Alabama"	"01"	"2019"	"2019"	5581	275448	2026.2
	"Alabama"	"01"	"2020"	"2020"	6487	281928	2300.9
	"Alabama"	"01"	"2021"	"2021"	7257	294377	2465.2
	"Alabama"	"01"	"2022 (provisional)"	"2022"	6415	294377	2179.2
	"Alabama"	"01"	"2023 (provisional and partial)"	"2023"	1907	294377	647.8
"Total"	"Alabama"	"01"			33046	1711306	1931.0
	"Alaska"	"02"	"2018"	"2018"	478	35078	1362.7
	"Alaska"	"02"	"2019"	"2019"	515	36261	1420.3
	"Alaska"	"02"	"2020"	"2020"	546	37529	1454.9
	"Alaska"	"02"	"2021"	"2021"	716	38297	1869.6
	"Alaska"	"02"	"2022 (provisional)"	"2022"	648	38297	1692.0
	"Alaska"	"02"	"2023 (provisional and partial)"	"2023"	159	38297	415.2
"Total"	"Alaska"	"02"			3062	223759	1368.4
	"Arizona"	"04"	"2018"	"2018"	5131	389729	1316.6
	"Arizona"	"04"	"2019"	"2019"	5290	398499	1327.5
	"Arizona"	"04"	"2020"	"2020"	6768	412556	1640.5
	"Arizona"	"04"	"2021"	"2021"	7768	409308	1897.8
	"Arizona"	"04"	"2022 (provisional)"	"2022"	6650	409308	1624.7
	"Arizona"	"04"	"2023 (provisional and partial)"	"2023"	1981	409308	484.0
"Total"	"Arizona"	"04"			33588	2428708	1383.0
	"Arkansas"	"05"	"2018"	"2018"	3111	162561	1913.7
	"Arkansas"	"05"	"2019"	"2019"	3197	164960	1938.0
	"Arkansas"	"05"	"2020"	"2020"	3711	168129	2207.2
	"Arkansas"	"05"	"2021"	"2021"	4134	170339	2426.9
	"Arkansas"	"05"	"2022 (provisional)"	"2022"	3889	170339	2283.1
	"Arkansas"	"05"	"2023 (provisional and partial)"	"2023"	1080	170339	634.0
"Total"	"Arkansas"	"05"			19122	1006667	1899.5
	"California"	"06"	"2018"	"2018"	22832	1853102	1232.1
	"California"	"06"	"2019"	"2019"	22631	1889872	1197.5
	"California"	"06"	"2020"	"2020"	28029	1918055	1461.3
	"California"	"06"	"2021"	"2021"	29954	1961307	1527.2
	"California"	"06"	"2022 (provisional)"	"2022"	27173	1961307	1385.5
	"California"	"06"	"2023 (provisional and partial)"	"2023"	7801	1961307	397.7
"Total"	"California"	"06"			138420	11544950	1199.0
	"Colorado"	"08"	"2018"	"2018"	3293	288077	1143.1
	"Colorado"	"08"	"2019"	"2019"	3468	296296	1170.5
	"Colorado"	"08"	"2020"	"2020"	4123	303686	1357.7
	"Colorado"	"08"	"2021"	"2021"	4473	308907	1448.0
	"Colorado"	"08"	"2022 (provisional)"	"2022"	4275	308907	1383.9
	"Colorado"	"08"	"2023 (provisional and partial)"	"2023"	1272	308907	411.8
"Total"	"Colorado"	"08"			20904	1814780	1151.9
	"Connecticut"	"09"	"2018"	"2018"	2192	190320	1151.7
	"Connecticut"	"09"	"2019"	"2019"	2269	195083	1163.1
	"Connecticut"	"09"	"2020"	"2020"	2835	200667	1412.8
	"Connecticut"	"09"	"2021"	"2021"	2702	209492	1289.8
	"Connecticut"	"09"	"2022 (provisional)"	"2022"	2765	209492	1319.9
	"Connecticut"	"09"	"2023 (provisional and partial)"	"2023"	800	209492	381.9
"Total"	"Connecticut"	"09"			13563	1214546	1116.7
	"Delaware"	"10"	"2018"	"2018"	810	59514	1361.0
	"Delaware"	"10"	"2019"	"2019"	830	61422	1351.3
	"Delaware"	"10"	"2020"	"2020"	1033	64177	1609.6
	"Delaware"	"10"	"2021"	"2021"	1058	67369	1570.5
	"Delaware"	"10"	"2022 (provisional)"	"2022"	1086	67369	1612.0
