"Notes","Residence State","Residence State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Alabama","01","2018","2018",3442,336811,1021.9
,"Alabama","01","2019","2019",3358,336320,998.5
,"Alabama","01","2020","2020",3929,332661,1181.1
,"Alabama","01","2021","2021",4477,336754,1329.5
,"Alabama","01","2022 (provisional)","2022",3615,336754,1073.5
,"Alabama","01","2023 (provisional and partial)","2023",934,336754,277.4
"Total","Alabama","01",,,19755,2016054,979.9
,"Alaska","02","2018","2018",324,49246,657.9
,"Alaska","02","2019","2019",333,48222,690.6
,"Alaska","02","2020","2020",389,46576,835.2
,"Alaska","02","2021","2021",420,45140,930.4
,"Alaska","02","2022 (provisional)","2022",383,45140,848.5
,"Alaska","02","2023 (provisional and partial)","2023",93,45140,206.0
"Total","Alaska","02",,,1942,279464,694.9
,"Arizona","04","2018","2018",3234,442085,731.5
,"Arizona","04","2019","2019",3213,446731,719.2
,"Arizona","04","2020","2020",4109,448906,915.3
,"Arizona","04","2021","2021",4505,436142,1032.9
,"Arizona","04","2022 (provisional)","2022",3658,436142,838.7
,"Arizona","04","2023 (provisional and partial)","2023",930,436142,213.2
"Total","Arizona","04",,,19649,2646148,742.6
,"Arkansas","05","2018","2018",1953,198163,985.6
,"Arkansas","05","2019","2019",1962,198021,990.8
,"Arkansas","05","2020","2020",2326,196283,1185.0
,"Arkansas","05","2021","2021",2529,192947,1310.7
,"Arkansas","05","2022 (provisional)","2022",2067,192947,1071.3
,"Arkansas","05","2023 (provisional and partial)","2023",540,192947,279.9
"Total","Arkansas","05",,,11377,1171308,971.3
,"California","06","2018","2018",14714,2518810,584.2
,"California","06","2019","2019",14521,2508777,578.8
,"California","06","2020","2020",17360,2466381,703.9
,"California","06","2021","2021",18722,2455012,762.6
,"California","06","2022 (provisional)","2022",15222,2455012,620.0
,"California","06","2023 (provisional and partial)","2023",4235,2455012,172.5
"Total","California","06",,,84774,14859004,570.5
,"Colorado","08","2018","2018",2192,367276,596.8
,"Colorado","08","2019","2019",2214,364977,606.6
,"Colorado","08","2020","2020",2418,357179,677.0
,"Colorado","08","2021","2021",2575,348881,738.1
,"Colorado","08","2022 (provisional)","2022",2317,348881,664.1
,"Colorado","08","2023 (provisional and partial)","2023",618,348881,177.1
"Total","Colorado","08",,,12334,2136075,577.4
,"Connecticut","09","2018","2018",1496,269467,555.2
,"Connecticut","09","2019","2019",1513,267967,564.6
,"Connecticut","09","2020","2020",1764,264570,666.7
,"Connecticut","09","2021","2021",1831,266117,688.0
,"Connecticut","09","2022 (provisional)","2022",1627,266117,611.4
,"Connecticut","09","2023 (provisional and partial)","2023",424,266117,159.3
"Total","Connecticut","09",,,8655,1600355,540.8
