"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	98	317380	30.9
	"Alabama"	"01"	"2000"	"2000"	83	320252	25.9
	"Alabama"	"01"	"2001"	"2001"	94	323615	29.0
	"Alabama"	"01"	"2002"	"2002"	89	325008	27.4
	"Alabama"	"01"	"2003"	"2003"	70	326642	21.4
	"Alabama"	"01"	"2004"	"2004"	79	326228	24.2
	"Alabama"	"01"	"2005"	"2005"	79	323028	24.5
	"Alabama"	"01"	"2006"	"2006"	61	321867	19.0
	"Alabama"	"01"	"2007"	"2007"	55	320407	17.2
	"Alabama"	"01"	"2008"	"2008"	72	319503	22.5
	"Alabama"	"01"	"2009"	"2009"	72	319072	22.6
	"Alabama"	"01"	"2010"	"2010"	74	319655	23.1
	"Alabama"	"01"	"2011"	"2011"	68	321775	21.1
	"Alabama"	"01"	"2012"	"2012"	61	321088	19.0
	"Alabama"	"01"	"2013"	"2013"	62	316370	19.6
	"Alabama"	"01"	"2014"	"2014"	66	314454	21.0
	"Alabama"	"01"	"2015"	"2015"	62	309713	20.0
	"Alabama"	"01"	"2016"	"2016"	47	306381	15.3
	"Alabama"	"01"	"2017"	"2017"	77	308459	25.0
	"Alabama"	"01"	"2018"	"2018"	51	310495	16.4
	"Alabama"	"01"	"2019"	"2019"	66	310498	21.3
	"Alabama"	"01"	"2020 "	"2020"	51	310210	16.4
	"Alaska"	"02"	"2000"	"2000"	19	56661	Unreliable
	"Alaska"	"02"	"2001"	"2001"	20	57077	35.0
	"Alaska"	"02"	"2002"	"2002"	24	57449	41.8
	"Alaska"	"02"	"2003"	"2003"	28	56932	49.2
	"Alaska"	"02"	"2004"	"2004"	24	56422	42.5
	"Alaska"	"02"	"2005"	"2005"	20	54644	36.6
	"Alaska"	"02"	"2006"	"2006"	21	53244	39.4
	"Alaska"	"02"	"2007"	"2007"	15	51675	Unreliable
	"Alaska"	"02"	"2008"	"2008"	14	50783	Unreliable
	"Alaska"	"02"	"2010"	"2010"	15	50816	Unreliable
	"Alaska"	"02"	"2011"	"2011"	17	51077	Unreliable
	"Alaska"	"02"	"2013"	"2013"	10	50426	Unreliable
	"Alaska"	"02"	"2015"	"2015"	11	49007	Unreliable
	"Alaska"	"02"	"2016"	"2016"	15	50046	Unreliable
	"Alaska"	"02"	"2017"	"2017"	21	49463	42.5
	"Alaska"	"02"	"2018"	"2018"	10	49759	Unreliable
	"Alaska"	"02"	"2019"	"2019"	17	49066	Unreliable
	"Alaska"	"02"	"2020 "	"2020"	18	49030	Unreliable
	"Arizona"	"04"	"1999"	"1999"	81	364017	22.3
	"Arizona"	"04"	"2000"	"2000"	85	378211	22.5
	"Arizona"	"04"	"2001"	"2001"	92	392683	23.4
	"Arizona"	"04"	"2002"	"2002"	95	402889	23.6
	"Arizona"	"04"	"2003"	"2003"	99	411193	24.1
