"Notes","Residence State","Residence State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Alabama","01","2018","2018",5579,651303,856.6
,"Alabama","01","2019","2019",5386,643985,836.4
,"Alabama","01","2020","2020",6414,638354,1004.8
,"Alabama","01","2021","2021",7428,657553,1129.6
,"Alabama","01","2022 (provisional)","2022",6026,657553,916.4
,"Alabama","01","2023 (provisional and partial)","2023",1571,657553,238.9
"Total","Alabama","01",,,32404,3906301,829.5
,"Alaska","02","2018","2018",575,93805,613.0
,"Alaska","02","2019","2019",537,91049,589.8
,"Alaska","02","2020","2020",618,88867,695.4
,"Alaska","02","2021","2021",747,87678,852.0
,"Alaska","02","2022 (provisional)","2022",638,87678,727.7
,"Alaska","02","2023 (provisional and partial)","2023",147,87678,167.7
"Total","Alaska","02",,,3262,536755,607.7
,"Arizona","04","2018","2018",5292,860710,614.8
,"Arizona","04","2019","2019",5228,865478,604.1
,"Arizona","04","2020","2020",6663,875500,761.1
,"Arizona","04","2021","2021",7596,865303,877.8
,"Arizona","04","2022 (provisional)","2022",6118,865303,707.0
,"Arizona","04","2023 (provisional and partial)","2023",1642,865303,189.8
"Total","Arizona","04",,,32539,5197597,626.0
,"Arkansas","05","2018","2018",3201,382658,836.5
,"Arkansas","05","2019","2019",3154,377339,835.9
,"Arkansas","05","2020","2020",3628,374635,968.4
,"Arkansas","05","2021","2021",4167,375111,1110.9
,"Arkansas","05","2022 (provisional)","2022",3472,375111,925.6
,"Arkansas","05","2023 (provisional and partial)","2023",929,375111,247.7
"Total","Arkansas","05",,,18551,2259965,820.9
,"California","06","2018","2018",24081,5022701,479.4
,"California","06","2019","2019",23634,4973103,475.2
,"California","06","2020","2020",28720,4924333,583.2
,"California","06","2021","2021",31551,4952545,637.1
,"California","06","2022 (provisional)","2022",25647,4952545,517.9
,"California","06","2023 (provisional and partial)","2023",7000,4952545,141.3
"Total","California","06",,,140633,29777772,472.3
,"Colorado","08","2018","2018",3539,709866,498.5
,"Colorado","08","2019","2019",3537,705892,501.1
,"Colorado","08","2020","2020",4050,701803,577.1
,"Colorado","08","2021","2021",4385,703629,623.2
,"Colorado","08","2022 (provisional)","2022",3878,703629,551.1
,"Colorado","08","2023 (provisional and partial)","2023",1051,703629,149.4
"Total","Colorado","08",,,20440,4228448,483.4
,"Connecticut","09","2018","2018",2479,529442,468.2
,"Connecticut","09","2019","2019",2479,519378,477.3
,"Connecticut","09","2020","2020",2921,510012,572.7
,"Connecticut","09","2021","2021",2942,513720,572.7
,"Connecticut","09","2022 (provisional)","2022",2660,513720,517.8
,"Connecticut","09","2023 (provisional and partial)","2023",689,513720,134.1
"Total","Connecticut","09",,,14170,3099992,457.1
,"Delaware","10","2018","2018",913,132852,687.2
,"Delaware","10","2019","2019",820,131511,623.5
,"Delaware","10","2020","2020",905,130972,691.0
,"Delaware","10","2021","2021",1038,132914,781.0
,"Delaware","10","2022 (provisional)","2022",958,132914,720.8
,"Delaware","10","2023 (provisional and partial)","2023",271,132914,203.9
"Total","Delaware","10",,,4905,794077,617.7
,"District of Columbia","11","2018","2018",621,73342,846.7
,"District of Columbia","11","2019","2019",624,72452,861.3
,"District of Columbia","11","2020","2020",753,72084,1044.6
,"District of Columbia","11","2021","2021",695,68718,1011.4
,"District of Columbia","11","2022 (provisional)","2022",595,68718,865.9
,"District of Columbia","11","2023 (provisional and partial)","2023",138,68718,200.8
"Total","District of Columbia","11",,,3426,424032,808.0
,"Florida","12","2018","2018",17817,2865097,621.9
,"Florida","12","2019","2019",17490,2858488,611.9
,"Florida","12","2020","2020",19791,2866640,690.4
,"Florida","12","2021","2021",23262,2896046,803.2
,"Florida","12","2022 (provisional)","2022",18489,2896046,638.4
,"Florida","12","2023 (provisional and partial)","2023",5147,2896046,177.7
"Total","Florida","12",,,101996,17278363,590.3
,"Georgia","13","2018","2018",9350,1375366,679.8
,"Georgia","13","2019","2019",9097,1378363,660.0
,"Georgia","13","2020","2020",10712,1386934,772.4
,"Georgia","13","2021","2021",12532,1412594,887.2
,"Georgia","13","2022 (provisional)","2022",10235,1412594,724.6
,"Georgia","13","2023 (provisional and partial)","2023",2668,1412594,188.9
"Total","Georgia","13",,,54594,8378445,651.6
,"Hawaii","15","2018","2018",914,175926,519.5
,"Hawaii","15","2019","2019",929,173570,535.2
,"Hawaii","15","2020","2020",984,171199,574.8
,"Hawaii","15","2021","2021",1113,176573,630.3
,"Hawaii","15","2022 (provisional)","2022",1032,176573,584.5
,"Hawaii","15","2023 (provisional and partial)","2023",276,176573,156.3
"Total","Hawaii","15",,,5248,1050414,499.6
,"Idaho","16","2018","2018",1094,206861,528.9
,"Idaho","16","2019","2019",1068,208515,512.2
,"Idaho","16","2020","2020",1194,210327,567.7
,"Idaho","16","2021","2021",1482,219134,676.3
,"Idaho","16","2022 (provisional)","2022",1234,219134,563.1
,"Idaho","16","2023 (provisional and partial)","2023",329,219134,150.1
"Total","Idaho","16",,,6401,1283105,498.9
,"Illinois","17","2018","2018",9938,1689555,588.2
,"Illinois","17","2019","2019",9558,1654462,577.7
,"Illinois","17","2020","2020",11120,1622119,685.5
,"Illinois","17","2021","2021",11263,1638750,687.3
,"Illinois","17","2022 (provisional)","2022",10167,1638750,620.4
,"Illinois","17","2023 (provisional and partial)","2023",2809,1638750,171.4
"Total","Illinois","17",,,54855,9882386,555.1
,"Indiana","18","2018","2018",6106,871660,700.5
,"Indiana","18","2019","2019",5986,858806,697.0
,"Indiana","18","2020","2020",6778,848803,798.5
,"Indiana","18","2021","2021",7422,856312,866.7
,"Indiana","18","2022 (provisional)","2022",6558,856312,765.8
,"Indiana","18","2023 (provisional and partial)","2023",1670,856312,195.0
"Total","Indiana","18",,,34520,5148205,670.5
,"Iowa","19","2018","2018",2316,402971,574.7
,"Iowa","19","2019","2019",2421,395127,612.7
,"Iowa","19","2020","2020",2575,387055,665.3
,"Iowa","19","2021","2021",2622,388374,675.1
,"Iowa","19","2022 (provisional)","2022",2446,388374,629.8
,"Iowa","19","2023 (provisional and partial)","2023",651,388374,167.6
"Total","Iowa","19",,,13031,2350275,554.4
,"Kansas","20","2018","2018",2305,360637,639.1
,"Kansas","20","2019","2019",2260,352529,641.1
,"Kansas","20","2020","2020",2560,345360,741.3
,"Kansas","20","2021","2021",2635,345827,761.9
,"Kansas","20","2022 (provisional)","2022",2337,345827,675.8
,"Kansas","20","2023 (provisional and partial)","2023",658,345827,190.3
"Total","Kansas","20",,,12755,2096007,608.5
,"Kentucky","21","2018","2018",5169,599063,862.8
,"Kentucky","21","2019","2019",5191,589977,879.9
,"Kentucky","21","2020","2020",5702,582879,978.2
,"Kentucky","21","2021","2021",6629,588207,1127.0
,"Kentucky","21","2022 (provisional)","2022",5648,588207,960.2
,"Kentucky","21","2023 (provisional and partial)","2023",1516,588207,257.7
"Total","Kentucky","21",,,29855,3536540,844.2
,"Louisiana","22","2018","2018",4969,600193,827.9
,"Louisiana","22","2019","2019",4936,587197,840.6
,"Louisiana","22","2020","2020",5688,575674,988.1
,"Louisiana","22","2021","2021",6256,571554,1094.6
,"Louisiana","22","2022 (provisional)","2022",5141,571554,899.5
,"Louisiana","22","2023 (provisional and partial)","2023",1071,571554,187.4
"Total","Louisiana","22",,,28061,3477726,806.9
,"Maine","23","2018","2018",1201,201615,595.7
,"Maine","23","2019","2019",1130,197339,572.6
,"Maine","23","2020","2020",1282,194086,660.5
,"Maine","23","2021","2021",1473,195597,753.1
,"Maine","23","2022 (provisional)","2022",1367,195597,698.9
,"Maine","23","2023 (provisional and partial)","2023",360,195597,184.1
"Total","Maine","23",,,6813,1179831,577.5
,"Maryland","24","2018","2018",5015,853899,587.3
,"Maryland","24","2019","2019",4963,841381,589.9
,"Maryland","24","2020","2020",5778,830791,695.5
,"Maryland","24","2021","2021",5642,844356,668.2
,"Maryland","24","2022 (provisional)","2022",4891,844356,579.3
,"Maryland","24","2023 (provisional and partial)","2023",1376,844356,163.0
"Total","Maryland","24",,,27665,5059139,546.8
,"Massachusetts","25","2018","2018",4558,970212,469.8
,"Massachusetts","25","2019","2019",4549,955538,476.1
,"Massachusetts","25","2020","2020",4963,942812,526.4
,"Massachusetts","25","2021","2021",5055,957314,528.0
,"Massachusetts","25","2022 (provisional)","2022",4835,957314,505.1
,"Massachusetts","25","2023 (provisional and partial)","2023",1379,957314,144.0
"Total","Massachusetts","25",,,25339,5740504,441.4
,"Michigan","26","2018","2018",8849,1376426,642.9
,"Michigan","26","2019","2019",8576,1350299,635.1
,"Michigan","26","2020","2020",9987,1328150,751.9
,"Michigan","26","2021","2021",10725,1338829,801.1
