"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	1765	275759	640.1
	"Alabama"	"01"	"2000"	"2000"	1814	285036	636.4
	"Alabama"	"01"	"2001"	"2001"	2011	300108	670.1
	"Alabama"	"01"	"2002"	"2002"	1974	298908	660.4
	"Alabama"	"01"	"2003"	"2003"	2077	302120	687.5
	"Alabama"	"01"	"2004"	"2004"	2109	307605	685.6
	"Alabama"	"01"	"2005"	"2005"	2236	314839	710.2
	"Alabama"	"01"	"2006"	"2006"	2302	323309	712.0
	"Alabama"	"01"	"2007"	"2007"	2272	332544	683.2
	"Alabama"	"01"	"2008"	"2008"	2335	340006	686.8
	"Alabama"	"01"	"2009"	"2009"	2432	344478	706.0
	"Alabama"	"01"	"2010"	"2010"	2461	347485	708.2
	"Alabama"	"01"	"2011"	"2011"	2466	348748	707.1
	"Alabama"	"01"	"2012"	"2012"	2466	346624	711.4
	"Alabama"	"01"	"2013"	"2013"	2403	345834	694.8
	"Alabama"	"01"	"2014"	"2014"	2358	344747	684.0
	"Alabama"	"01"	"2015"	"2015"	2507	340393	736.5
	"Alabama"	"01"	"2016"	"2016"	2421	331963	729.3
	"Alabama"	"01"	"2017"	"2017"	2204	322876	682.6
	"Alabama"	"01"	"2018"	"2018"	2137	314492	679.5
	"Alabama"	"01"	"2019"	"2019"	2028	307665	659.2
	"Alabama"	"01"	"2020 "	"2020"	2485	305693	812.9
"Total"	"Alabama"	"01"			49263	7081232	695.7
	"Alaska"	"02"	"1999"	"1999"	162	39580	409.3
	"Alaska"	"02"	"2000"	"2000"	184	41437	444.0
	"Alaska"	"02"	"2001"	"2001"	224	44830	499.7
	"Alaska"	"02"	"2002"	"2002"	209	46150	452.9
	"Alaska"	"02"	"2003"	"2003"	205	48563	422.1
	"Alaska"	"02"	"2004"	"2004"	197	50513	390.0
	"Alaska"	"02"	"2005"	"2005"	234	52362	446.9
	"Alaska"	"02"	"2006"	"2006"	249	53964	461.4
	"Alaska"	"02"	"2007"	"2007"	265	55115	480.8
	"Alaska"	"02"	"2008"	"2008"	267	55447	481.5
	"Alaska"	"02"	"2009"	"2009"	296	56420	524.6
	"Alaska"	"02"	"2010"	"2010"	268	56300	476.0
	"Alaska"	"02"	"2011"	"2011"	284	56841	499.6
	"Alaska"	"02"	"2012"	"2012"	260	55845	465.6
	"Alaska"	"02"	"2013"	"2013"	258	53654	480.9
	"Alaska"	"02"	"2014"	"2014"	272	52351	519.6
	"Alaska"	"02"	"2015"	"2015"	264	50118	526.8
	"Alaska"	"02"	"2016"	"2016"	252	48891	515.4
	"Alaska"	"02"	"2017"	"2017"	231	46788	493.7
	"Alaska"	"02"	"2018"	"2018"	251	44559	563.3
	"Alaska"	"02"	"2019"	"2019"	204	42827	476.3
	"Alaska"	"02"	"2020 "	"2020"	229	42291	541.5
"Total"	"Alaska"	"02"			5265	1094846	480.9
	"Arizona"	"04"	"1999"	"1999"	1442	282200	511.0
	"Arizona"	"04"	"2000"	"2000"	1517	296001	512.5
	"Arizona"	"04"	"2001"	"2001"	1563	318243	491.1
	"Arizona"	"04"	"2002"	"2002"	1709	323517	528.3
	"Arizona"	"04"	"2003"	"2003"	1719	331827	518.0
	"Arizona"	"04"	"2004"	"2004"	1767	344145	513.4
	"Arizona"	"04"	"2005"	"2005"	1985	358467	553.7
	"Arizona"	"04"	"2006"	"2006"	2035	373257	545.2
	"Arizona"	"04"	"2007"	"2007"	1976	387167	510.4
	"Arizona"	"04"	"2008"	"2008"	2004	400520	500.3
	"Arizona"	"04"	"2009"	"2009"	2079	407844	509.8
	"Arizona"	"04"	"2010"	"2010"	2064	415524	496.7
	"Arizona"	"04"	"2011"	"2011"	2052	423468	484.6
	"Arizona"	"04"	"2012"	"2012"	2106	427086	493.1
	"Arizona"	"04"	"2013"	"2013"	2127	429170	495.6
	"Arizona"	"04"	"2014"	"2014"	2101	432581	485.7
	"Arizona"	"04"	"2015"	"2015"	2127	431259	493.2
	"Arizona"	"04"	"2016"	"2016"	2196	425432	516.2
	"Arizona"	"04"	"2017"	"2017"	2035	420080	484.4
	"Arizona"	"04"	"2018"	"2018"	2058	418625	491.6
	"Arizona"	"04"	"2019"	"2019"	2015	418747	481.2
	"Arizona"	"04"	"2020 "	"2020"	2554	426594	598.7
"Total"	"Arizona"	"04"			43231	8491754	509.1
	"Arkansas"	"05"	"1999"	"1999"	973	161702	601.7
	"Arkansas"	"05"	"2000"	"2000"	1052	167606	627.7
	"Arkansas"	"05"	"2001"	"2001"	1096	176263	621.8
	"Arkansas"	"05"	"2002"	"2002"	1129	174804	645.9
	"Arkansas"	"05"	"2003"	"2003"	1150	176533	651.4
	"Arkansas"	"05"	"2004"	"2004"	1160	179963	644.6
	"Arkansas"	"05"	"2005"	"2005"	1246	184010	677.1
	"Arkansas"	"05"	"2006"	"2006"	1261	189076	666.9
	"Arkansas"	"05"	"2007"	"2007"	1306	194147	672.7
	"Arkansas"	"05"	"2008"	"2008"	1423	197340	721.1
	"Arkansas"	"05"	"2009"	"2009"	1432	199315	718.5
	"Arkansas"	"05"	"2010"	"2010"	1404	201722	696.0
	"Arkansas"	"05"	"2011"	"2011"	1407	203790	690.4
	"Arkansas"	"05"	"2012"	"2012"	1365	202954	672.6
	"Arkansas"	"05"	"2013"	"2013"	1346	203609	661.1
	"Arkansas"	"05"	"2014"	"2014"	1430	203348	703.2
	"Arkansas"	"05"	"2015"	"2015"	1399	201254	695.1
	"Arkansas"	"05"	"2016"	"2016"	1349	195695	689.3
	"Arkansas"	"05"	"2017"	"2017"	1345	190232	707.0
	"Arkansas"	"05"	"2018"	"2018"	1248	184495	676.4
	"Arkansas"	"05"	"2019"	"2019"	1192	179318	664.7
	"Arkansas"	"05"	"2020 "	"2020"	1302	178352	730.0
"Total"	"Arkansas"	"05"			28015	4145528	675.8
	"California"	"06"	"1999"	"1999"	8630	1920301	449.4
	"California"	"06"	"2000"	"2000"	9116	1999843	455.8
	"California"	"06"	"2001"	"2001"	9847	2122855	463.9
	"California"	"06"	"2002"	"2002"	9679	2137942	452.7
	"California"	"06"	"2003"	"2003"	10426	2188695	476.4
	"California"	"06"	"2004"	"2004"	10328	2244577	460.1
	"California"	"06"	"2005"	"2005"	10609	2296710	461.9
	"California"	"06"	"2006"	"2006"	10775	2351923	458.1
	"California"	"06"	"2007"	"2007"	10978	2415918	454.4
	"California"	"06"	"2008"	"2008"	10714	2475459	432.8
	"California"	"06"	"2009"	"2009"	10933	2518202	434.2
	"California"	"06"	"2010"	"2010"	10203	2562552	398.2
	"California"	"06"	"2011"	"2011"	10583	2602149	406.7
	"California"	"06"	"2012"	"2012"	10561	2619108	403.2
	"California"	"06"	"2013"	"2013"	10428	2630726	396.4
	"California"	"06"	"2014"	"2014"	10311	2660052	387.6
	"California"	"06"	"2015"	"2015"	10284	2643213	389.1
	"California"	"06"	"2016"	"2016"	10153	2589041	392.2
	"California"	"06"	"2017"	"2017"	9637	2555250	377.1
	"California"	"06"	"2018"	"2018"	9367	2503891	374.1
	"California"	"06"	"2019"	"2019"	9113	2464326	369.8
	"California"	"06"	"2020 "	"2020"	11360	2457952	462.2
"Total"	"California"	"06"			224035	52960685	423.0
	"Colorado"	"08"	"1999"	"1999"	995	265834	374.3
	"Colorado"	"08"	"2000"	"2000"	1121	279270	401.4
	"Colorado"	"08"	"2001"	"2001"	1199	302429	396.5
	"Colorado"	"08"	"2002"	"2002"	1265	306326	413.0
	"Colorado"	"08"	"2003"	"2003"	1330	315348	421.8
	"Colorado"	"08"	"2004"	"2004"	1310	324142	404.1
	"Colorado"	"08"	"2005"	"2005"	1418	333224	425.5
	"Colorado"	"08"	"2006"	"2006"	1422	342438	415.3
	"Colorado"	"08"	"2007"	"2007"	1522	352394	431.9
	"Colorado"	"08"	"2008"	"2008"	1487	360056	413.0
	"Colorado"	"08"	"2009"	"2009"	1551	366113	423.6
	"Colorado"	"08"	"2010"	"2010"	1423	371063	383.5
	"Colorado"	"08"	"2011"	"2011"	1547	374987	412.5
	"Colorado"	"08"	"2012"	"2012"	1487	375192	396.3
	"Colorado"	"08"	"2013"	"2013"	1472	373492	394.1
	"Colorado"	"08"	"2014"	"2014"	1496	371522	402.7
	"Colorado"	"08"	"2015"	"2015"	1508	365510	412.6
	"Colorado"	"08"	"2016"	"2016"	1434	357751	400.8
	"Colorado"	"08"	"2017"	"2017"	1380	348747	395.7
	"Colorado"	"08"	"2018"	"2018"	1347	342590	393.2
	"Colorado"	"08"	"2019"	"2019"	1323	340915	388.1
	"Colorado"	"08"	"2020 "	"2020"	1632	344624	473.6
"Total"	"Colorado"	"08"			30669	7513967	408.2
	"Connecticut"	"09"	"1999"	"1999"	919	222424	413.2
	"Connecticut"	"09"	"2000"	"2000"	981	228053	430.2
	"Connecticut"	"09"	"2001"	"2001"	946	237960	397.5
	"Connecticut"	"09"	"2002"	"2002"	992	234718	422.6
	"Connecticut"	"09"	"2003"	"2003"	987	237481	415.6
	"Connecticut"	"09"	"2004"	"2004"	949	242798	390.9
	"Connecticut"	"09"	"2005"	"2005"	1008	249490	404.0
	"Connecticut"	"09"	"2006"	"2006"	1013	257563	393.3
	"Connecticut"	"09"	"2007"	"2007"	995	265268	375.1
	"Connecticut"	"09"	"2008"	"2008"	1033	273577	377.6
	"Connecticut"	"09"	"2009"	"2009"	1047	279713	374.3
	"Connecticut"	"09"	"2010"	"2010"	1037	284325	364.7
	"Connecticut"	"09"	"2011"	"2011"	1072	287795	372.5
	"Connecticut"	"09"	"2012"	"2012"	1133	287883	393.6
	"Connecticut"	"09"	"2013"	"2013"	1114	286083	389.4
	"Connecticut"	"09"	"2014"	"2014"	1071	285091	375.7
	"Connecticut"	"09"	"2015"	"2015"	1054	281484	374.4
	"Connecticut"	"09"	"2016"	"2016"	1041	274551	379.2
	"Connecticut"	"09"	"2017"	"2017"	1034	268373	385.3
	"Connecticut"	"09"	"2018"	"2018"	983	259975	378.1
	"Connecticut"	"09"	"2019"	"2019"	966	251411	384.2
	"Connecticut"	"09"	"2020 "	"2020"	1157	245442	471.4
"Total"	"Connecticut"	"09"			22532	5741458	392.4
	"Delaware"	"10"	"1999"	"1999"	240	47477	505.5
	"Delaware"	"10"	"2000"	"2000"	246	49224	499.8
	"Delaware"	"10"	"2001"	"2001"	285	52628	541.5
	"Delaware"	"10"	"2002"	"2002"	282	52264	539.6
	"Delaware"	"10"	"2003"	"2003"	314	53232	589.9
	"Delaware"	"10"	"2004"	"2004"	296	54593	542.2
	"Delaware"	"10"	"2005"	"2005"	306	56708	539.6
	"Delaware"	"10"	"2006"	"2006"	333	58677	567.5
	"Delaware"	"10"	"2007"	"2007"	315	61097	515.6
	"Delaware"	"10"	"2008"	"2008"	372	63216	588.5
	"Delaware"	"10"	"2009"	"2009"	377	64964	580.3
	"Delaware"	"10"	"2010"	"2010"	361	65998	547.0
	"Delaware"	"10"	"2011"	"2011"	369	66921	551.4
	"Delaware"	"10"	"2012"	"2012"	396	67321	588.2
	"Delaware"	"10"	"2013"	"2013"	386	67815	569.2
	"Delaware"	"10"	"2014"	"2014"	328	67899	483.1
	"Delaware"	"10"	"2015"	"2015"	359	67917	528.6
	"Delaware"	"10"	"2016"	"2016"	336	66996	501.5
	"Delaware"	"10"	"2017"	"2017"	336	65809	510.6
	"Delaware"	"10"	"2018"	"2018"	366	64059	571.3
	"Delaware"	"10"	"2019"	"2019"	305	62196	490.4
	"Delaware"	"10"	"2020 "	"2020"	366	61541	594.7
"Total"	"Delaware"	"10"			7274	1338552	543.4
	"District of Columbia"	"11"	"1999"	"1999"	344	34514	996.7
	"District of Columbia"	"11"	"2000"	"2000"	329	35913	916.1
	"District of Columbia"	"11"	"2001"	"2001"	360	37887	950.2
	"District of Columbia"	"11"	"2002"	"2002"	392	37434	1047.2
	"District of Columbia"	"11"	"2003"	"2003"	354	37206	951.5
