"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	727	294940	246.5
	"Alabama"	"01"	"2000"	"2000"	693	295992	234.1
	"Alabama"	"01"	"2001"	"2001"	665	296624	224.2
	"Alabama"	"01"	"2002"	"2002"	641	296046	216.5
	"Alabama"	"01"	"2003"	"2003"	615	295204	208.3
	"Alabama"	"01"	"2004"	"2004"	622	295970	210.2
	"Alabama"	"01"	"2005"	"2005"	655	296441	221.0
	"Alabama"	"01"	"2006"	"2006"	674	297222	226.8
	"Alabama"	"01"	"2007"	"2007"	717	300300	238.8
	"Alabama"	"01"	"2008"	"2008"	705	304842	231.3
	"Alabama"	"01"	"2009"	"2009"	621	305412	203.3
	"Alabama"	"01"	"2010"	"2010"	603	304957	197.7
	"Alabama"	"01"	"2011"	"2011"	586	303905	192.8
	"Alabama"	"01"	"2012"	"2012"	616	305267	201.8
	"Alabama"	"01"	"2013"	"2013"	584	297104	196.6
	"Alabama"	"01"	"2014"	"2014"	589	294705	199.9
	"Alabama"	"01"	"2015"	"2015"	573	292973	195.6
	"Alabama"	"01"	"2016"	"2016"	611	292565	208.8
	"Alabama"	"01"	"2017"	"2017"	527	293554	179.5
	"Alabama"	"01"	"2018"	"2018"	494	293203	168.5
	"Alabama"	"01"	"2019"	"2019"	562	294357	190.9
	"Alabama"	"01"	"2020 "	"2020"	494	291920	169.2
"Total"	"Alabama"	"01"			13574	6543503	207.4
	"Alaska"	"02"	"1999"	"1999"	74	47936	154.4
	"Alaska"	"02"	"2000"	"2000"	89	47591	187.0
	"Alaska"	"02"	"2001"	"2001"	103	47176	218.3
	"Alaska"	"02"	"2002"	"2002"	67	47437	141.2
	"Alaska"	"02"	"2003"	"2003"	89	47610	186.9
	"Alaska"	"02"	"2004"	"2004"	91	48257	188.6
	"Alaska"	"02"	"2005"	"2005"	71	48929	145.1
	"Alaska"	"02"	"2006"	"2006"	85	49441	171.9
	"Alaska"	"02"	"2007"	"2007"	86	50219	171.2
	"Alaska"	"02"	"2008"	"2008"	87	51119	170.2
	"Alaska"	"02"	"2009"	"2009"	88	53122	165.7
	"Alaska"	"02"	"2010"	"2010"	62	53996	114.8
	"Alaska"	"02"	"2011"	"2011"	57	54543	104.5
	"Alaska"	"02"	"2012"	"2012"	71	54791	129.6
	"Alaska"	"02"	"2013"	"2013"	82	55392	148.0
	"Alaska"	"02"	"2014"	"2014"	93	54708	170.0
	"Alaska"	"02"	"2015"	"2015"	101	55449	182.1
	"Alaska"	"02"	"2016"	"2016"	80	54115	147.8
	"Alaska"	"02"	"2017"	"2017"	82	54083	151.6
	"Alaska"	"02"	"2018"	"2018"	71	53115	133.7
	"Alaska"	"02"	"2019"	"2019"	66	51080	129.2
	"Alaska"	"02"	"2020 "	"2020"	57	49749	114.6
"Total"	"Alaska"	"02"			1752	1129858	155.1
	"Arizona"	"04"	"1999"	"1999"	656	376088	174.4
	"Arizona"	"04"	"2000"	"2000"	686	382386	179.4
	"Arizona"	"04"	"2001"	"2001"	739	394064	187.5
	"Arizona"	"04"	"2002"	"2002"	689	405018	170.1
	"Arizona"	"04"	"2003"	"2003"	727	416609	174.5
	"Arizona"	"04"	"2004"	"2004"	741	430031	172.3
	"Arizona"	"04"	"2005"	"2005"	794	447107	177.6
	"Arizona"	"04"	"2006"	"2006"	797	459747	173.4
	"Arizona"	"04"	"2007"	"2007"	826	469680	175.9
	"Arizona"	"04"	"2008"	"2008"	766	473811	161.7
	"Arizona"	"04"	"2009"	"2009"	684	463418	147.6
	"Arizona"	"04"	"2010"	"2010"	646	455715	141.8
	"Arizona"	"04"	"2011"	"2011"	614	450184	136.4
	"Arizona"	"04"	"2012"	"2012"	623	439633	141.7
	"Arizona"	"04"	"2013"	"2013"	582	431758	134.8
	"Arizona"	"04"	"2014"	"2014"	632	430888	146.7
	"Arizona"	"04"	"2015"	"2015"	573	429244	133.5
	"Arizona"	"04"	"2016"	"2016"	576	439319	131.1
	"Arizona"	"04"	"2017"	"2017"	569	437262	130.1
	"Arizona"	"04"	"2018"	"2018"	565	435936	129.6
	"Arizona"	"04"	"2019"	"2019"	510	429788	118.7
	"Arizona"	"04"	"2020 "	"2020"	507	424755	119.4
"Total"	"Arizona"	"04"			14502	9522441	152.3
	"Arkansas"	"05"	"1999"	"1999"	355	181127	196.0
	"Arkansas"	"05"	"2000"	"2000"	391	181585	215.3
	"Arkansas"	"05"	"2001"	"2001"	383	182026	210.4
	"Arkansas"	"05"	"2002"	"2002"	371	182710	203.1
	"Arkansas"	"05"	"2003"	"2003"	395	184087	214.6
	"Arkansas"	"05"	"2004"	"2004"	397	186610	212.7
	"Arkansas"	"05"	"2005"	"2005"	380	189757	200.3
	"Arkansas"	"05"	"2006"	"2006"	417	192709	216.4
	"Arkansas"	"05"	"2007"	"2007"	389	194941	199.5
	"Arkansas"	"05"	"2008"	"2008"	367	197153	186.1
	"Arkansas"	"05"	"2009"	"2009"	372	197987	187.9
	"Arkansas"	"05"	"2010"	"2010"	345	197689	174.5
	"Arkansas"	"05"	"2011"	"2011"	340	196345	173.2
	"Arkansas"	"05"	"2012"	"2012"	337	194019	173.7
	"Arkansas"	"05"	"2013"	"2013"	342	192916	177.3
	"Arkansas"	"05"	"2014"	"2014"	336	191621	175.3
	"Arkansas"	"05"	"2015"	"2015"	336	190858	176.0
	"Arkansas"	"05"	"2016"	"2016"	365	190277	191.8
	"Arkansas"	"05"	"2017"	"2017"	359	191435	187.5
	"Arkansas"	"05"	"2018"	"2018"	341	190343	179.2
	"Arkansas"	"05"	"2019"	"2019"	305	188464	161.8
	"Arkansas"	"05"	"2020 "	"2020"	317	186292	170.2
"Total"	"Arkansas"	"05"			7940	4180951	189.9
	"California"	"06"	"1999"	"1999"	3402	2512147	135.4
	"California"	"06"	"2000"	"2000"	3474	2486981	139.7
	"California"	"06"	"2001"	"2001"	3375	2489298	135.6
	"California"	"06"	"2002"	"2002"	3418	2492281	137.1
	"California"	"06"	"2003"	"2003"	3377	2517741	134.1
	"California"	"06"	"2004"	"2004"	3335	2541765	131.2
	"California"	"06"	"2005"	"2005"	3491	2555615	136.6
	"California"	"06"	"2006"	"2006"	3347	2539421	131.8
	"California"	"06"	"2007"	"2007"	3440	2545743	135.1
	"California"	"06"	"2008"	"2008"	3276	2561061	127.9
	"California"	"06"	"2009"	"2009"	3086	2544721	121.3
	"California"	"06"	"2010"	"2010"	2859	2531333	112.9
	"California"	"06"	"2011"	"2011"	2847	2538786	112.1
	"California"	"06"	"2012"	"2012"	2659	2541497	104.6
	"California"	"06"	"2013"	"2013"	2724	2507536	108.6
	"California"	"06"	"2014"	"2014"	2522	2515727	100.2
	"California"	"06"	"2015"	"2015"	2509	2508752	100.0
	"California"	"06"	"2016"	"2016"	2454	2487372	98.7
	"California"	"06"	"2017"	"2017"	2306	2471513	93.3
	"California"	"06"	"2018"	"2018"	2251	2441300	92.2
	"California"	"06"	"2019"	"2019"	2193	2383716	92.0
	"California"	"06"	"2020 "	"2020"	1968	2310380	85.2
"Total"	"California"	"06"			64313	55024686	116.9
	"Colorado"	"08"	"1999"	"1999"	494	291218	169.6
	"Colorado"	"08"	"2000"	"2000"	476	297505	160.0
	"Colorado"	"08"	"2001"	"2001"	460	309229	148.8
	"Colorado"	"08"	"2002"	"2002"	491	316179	155.3
	"Colorado"	"08"	"2003"	"2003"	500	322342	155.1
	"Colorado"	"08"	"2004"	"2004"	488	325986	149.7
	"Colorado"	"08"	"2005"	"2005"	527	330857	159.3
	"Colorado"	"08"	"2006"	"2006"	490	334470	146.5
	"Colorado"	"08"	"2007"	"2007"	492	339842	144.8
	"Colorado"	"08"	"2008"	"2008"	508	342857	148.2
	"Colorado"	"08"	"2009"	"2009"	485	343728	141.1
	"Colorado"	"08"	"2010"	"2010"	480	343960	139.6
	"Colorado"	"08"	"2011"	"2011"	419	342154	122.5
	"Colorado"	"08"	"2012"	"2012"	363	337568	107.5
	"Colorado"	"08"	"2013"	"2013"	411	335136	122.6
	"Colorado"	"08"	"2014"	"2014"	375	334931	112.0
	"Colorado"	"08"	"2015"	"2015"	365	335607	108.8
	"Colorado"	"08"	"2016"	"2016"	370	337464	109.6
	"Colorado"	"08"	"2017"	"2017"	349	336207	103.8
	"Colorado"	"08"	"2018"	"2018"	375	336854	111.3
	"Colorado"	"08"	"2019"	"2019"	339	332201	102.0
	"Colorado"	"08"	"2020 "	"2020"	332	324583	102.3
"Total"	"Colorado"	"08"			9589	7250878	132.2
	"Connecticut"	"09"	"1999"	"1999"	300	222817	134.6
	"Connecticut"	"09"	"2000"	"2000"	320	223344	143.3
	"Connecticut"	"09"	"2001"	"2001"	296	220088	134.5
	"Connecticut"	"09"	"2002"	"2002"	308	217269	141.8
	"Connecticut"	"09"	"2003"	"2003"	266	216866	122.7
	"Connecticut"	"09"	"2004"	"2004"	264	214447	123.1
	"Connecticut"	"09"	"2005"	"2005"	274	211315	129.7
	"Connecticut"	"09"	"2006"	"2006"	280	208812	134.1
	"Connecticut"	"09"	"2007"	"2007"	315	207326	151.9
	"Connecticut"	"09"	"2008"	"2008"	274	205536	133.3
	"Connecticut"	"09"	"2009"	"2009"	241	203201	118.6
	"Connecticut"	"09"	"2010"	"2010"	224	202106	110.8
	"Connecticut"	"09"	"2011"	"2011"	224	197096	113.7
	"Connecticut"	"09"	"2012"	"2012"	218	193456	112.7
	"Connecticut"	"09"	"2013"	"2013"	188	191937	97.9
	"Connecticut"	"09"	"2014"	"2014"	200	189437	105.6
	"Connecticut"	"09"	"2015"	"2015"	216	187620	115.1
	"Connecticut"	"09"	"2016"	"2016"	197	185321	106.3
	"Connecticut"	"09"	"2017"	"2017"	185	183321	100.9
	"Connecticut"	"09"	"2018"	"2018"	166	183134	90.6
	"Connecticut"	"09"	"2019"	"2019"	172	181710	94.7
	"Connecticut"	"09"	"2020 "	"2020"	166	179591	92.4
"Total"	"Connecticut"	"09"			5294	4425750	119.6
	"Delaware"	"10"	"1999"	"1999"	94	51069	184.1
	"Delaware"	"10"	"2000"	"2000"	118	51531	229.0
	"Delaware"	"10"	"2001"	"2001"	128	51699	247.6
	"Delaware"	"10"	"2002"	"2002"	114	52372	217.7
	"Delaware"	"10"	"2003"	"2003"	116	53020	218.8
	"Delaware"	"10"	"2004"	"2004"	117	53893	217.1
	"Delaware"	"10"	"2005"	"2005"	119	54816	217.1
	"Delaware"	"10"	"2006"	"2006"	108	55214	195.6
	"Delaware"	"10"	"2007"	"2007"	99	55997	176.8
	"Delaware"	"10"	"2008"	"2008"	110	56387	195.1
	"Delaware"	"10"	"2009"	"2009"	98	56359	173.9
	"Delaware"	"10"	"2010"	"2010"	91	55886	162.8
	"Delaware"	"10"	"2011"	"2011"	108	55729	193.8
	"Delaware"	"10"	"2012"	"2012"	98	56279	174.1
	"Delaware"	"10"	"2013"	"2013"	80	56319	142.0
	"Delaware"	"10"	"2014"	"2014"	86	56351	152.6
	"Delaware"	"10"	"2015"	"2015"	113	55838	202.4
	"Delaware"	"10"	"2016"	"2016"	94	54834	171.4
	"Delaware"	"10"	"2017"	"2017"	85	54992	154.6
	"Delaware"	"10"	"2018"	"2018"	77	54811	140.5
	"Delaware"	"10"	"2019"	"2019"	85	54719	155.3
	"Delaware"	"10"	"2020 "	"2020"	64	54461	117.5
"Total"	"Delaware"	"10"			2202	1202576	183.1
	"District of Columbia"	"11"	"1999"	"1999"	127	32898	386.0
	"District of Columbia"	"11"	"2000"	"2000"	107	32536	328.9
	"District of Columbia"	"11"	"2001"	"2001"	92	32396	284.0
	"District of Columbia"	"11"	"2002"	"2002"	91	32340	281.4
	"District of Columbia"	"11"	"2003"	"2003"	87	31553	275.7
	"District of Columbia"	"11"	"2004"	"2004"	102	31843	320.3
	"District of Columbia"	"11"	"2005"	"2005"	122	32051	380.6
	"District of Columbia"	"11"	"2006"	"2006"	107	31357	341.2
	"District of Columbia"	"11"	"2007"	"2007"	125	31858	392.4
	"District of Columbia"	"11"	"2008"	"2008"	119	32724	363.6
	"District of Columbia"	"11"	"2009"	"2009"	94	32707	287.4
	"District of Columbia"	"11"	"2010"	"2010"	81	32613	248.4
	"District of Columbia"	"11"	"2011"	"2011"	76	36163	210.2
	"District of Columbia"	"11"	"2012"	"2012"	83	38876	213.5
	"District of Columbia"	"11"	"2013"	"2013"	70	40967	170.9
	"District of Columbia"	"11"	"2014"	"2014"	80	42894	186.5
	"District of Columbia"	"11"	"2015"	"2015"	95	43352	219.1
	"District of Columbia"	"11"	"2016"	"2016"	80	43507	183.9
	"District of Columbia"	"11"	"2017"	"2017"	80	45035	177.6
	"District of Columbia"	"11"	"2018"	"2018"	70	45617	153.5
	"District of Columbia"	"11"	"2019"	"2019"	51	45368	112.4
	"District of Columbia"	"11"	"2020 "	"2020"	49	44300	110.6
"Total"	"District of Columbia"	"11"			1988	812955	244.5
	"Florida"	"12"	"1999"	"1999"	1781	941773	189.1
	"Florida"	"12"	"2000"	"2000"	1720	945823	181.9
	"Florida"	"12"	"2001"	"2001"	1786	967989	184.5
	"Florida"	"12"	"2002"	"2002"	1844	990798	186.1
	"Florida"	"12"	"2003"	"2003"	1891	1011435	187.0
	"Florida"	"12"	"2004"	"2004"	1824	1040169	175.4
	"Florida"	"12"	"2005"	"2005"	1947	1069937	182.0
	"Florida"	"12"	"2006"	"2006"	2045	1081196	189.1
	"Florida"	"12"	"2007"	"2007"	1998	1086240	183.9
	"Florida"	"12"	"2008"	"2008"	1973	1085579	181.7
	"Florida"	"12"	"2009"	"2009"	1807	1078822	167.5
	"Florida"	"12"	"2010"	"2010"	1685	1073506	157.0
	"Florida"	"12"	"2011"	"2011"	1648	1074842	153.3
	"Florida"	"12"	"2012"	"2012"	1534	1071463	143.2
	"Florida"	"12"	"2013"	"2013"	1580	1078313	146.5
