"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	1222	644227	189.7
	"Alabama"	"01"	"2000"	"2000"	1176	642119	183.1
	"Alabama"	"01"	"2001"	"2001"	1178	633056	186.1
	"Alabama"	"01"	"2002"	"2002"	1247	623782	199.9
	"Alabama"	"01"	"2003"	"2003"	1195	614882	194.3
	"Alabama"	"01"	"2004"	"2004"	1154	605454	190.6
	"Alabama"	"01"	"2005"	"2005"	1165	598719	194.6
	"Alabama"	"01"	"2006"	"2006"	1285	596911	215.3
	"Alabama"	"01"	"2007"	"2007"	1241	598503	207.4
	"Alabama"	"01"	"2008"	"2008"	1145	601141	190.5
	"Alabama"	"01"	"2009"	"2009"	1225	606149	202.1
	"Alabama"	"01"	"2010"	"2010"	1218	606318	200.9
	"Alabama"	"01"	"2011"	"2011"	1222	600398	203.5
	"Alabama"	"01"	"2012"	"2012"	1222	599727	203.8
	"Alabama"	"01"	"2013"	"2013"	1258	601187	209.3
	"Alabama"	"01"	"2014"	"2014"	1339	603413	221.9
	"Alabama"	"01"	"2015"	"2015"	1264	604801	209.0
	"Alabama"	"01"	"2016"	"2016"	1433	606409	236.3
	"Alabama"	"01"	"2017"	"2017"	1405	604262	232.5
	"Alabama"	"01"	"2018"	"2018"	1435	607520	236.2
	"Alabama"	"01"	"2019"	"2019"	1469	613236	239.5
	"Alabama"	"01"	"2020 "	"2020"	1765	621519	284.0
"Total"	"Alabama"	"01"			28263	13433733	210.4
	"Alaska"	"02"	"1999"	"1999"	179	106048	168.8
	"Alaska"	"02"	"2000"	"2000"	162	102209	158.5
	"Alaska"	"02"	"2001"	"2001"	174	98989	175.8
	"Alaska"	"02"	"2002"	"2002"	170	96264	176.6
	"Alaska"	"02"	"2003"	"2003"	140	93434	149.8
	"Alaska"	"02"	"2004"	"2004"	165	91488	180.4
	"Alaska"	"02"	"2005"	"2005"	146	90205	161.9
	"Alaska"	"02"	"2006"	"2006"	155	90002	172.2
	"Alaska"	"02"	"2007"	"2007"	153	89918	170.2
	"Alaska"	"02"	"2008"	"2008"	155	90350	171.6
	"Alaska"	"02"	"2009"	"2009"	153	91209	167.7
	"Alaska"	"02"	"2010"	"2010"	152	93539	162.5
	"Alaska"	"02"	"2011"	"2011"	154	94370	163.2
	"Alaska"	"02"	"2012"	"2012"	185	97206	190.3
	"Alaska"	"02"	"2013"	"2013"	158	98998	159.6
	"Alaska"	"02"	"2014"	"2014"	162	101504	159.6
	"Alaska"	"02"	"2015"	"2015"	176	103654	169.8
	"Alaska"	"02"	"2016"	"2016"	202	106711	189.3
	"Alaska"	"02"	"2017"	"2017"	223	107919	206.6
	"Alaska"	"02"	"2018"	"2018"	215	108865	197.5
	"Alaska"	"02"	"2019"	"2019"	245	109582	223.6
	"Alaska"	"02"	"2020 "	"2020"	290	111488	260.1
"Total"	"Alaska"	"02"			3914	2173952	180.0
	"Arizona"	"04"	"1999"	"1999"	1198	760390	157.6
	"Arizona"	"04"	"2000"	"2000"	1178	761246	154.7
	"Arizona"	"04"	"2001"	"2001"	1235	767130	161.0
	"Arizona"	"04"	"2002"	"2002"	1233	769869	160.2
	"Arizona"	"04"	"2003"	"2003"	1202	769025	156.3
	"Arizona"	"04"	"2004"	"2004"	1146	772043	148.4
	"Arizona"	"04"	"2005"	"2005"	1194	786155	151.9
	"Arizona"	"04"	"2006"	"2006"	1275	805324	158.3
	"Arizona"	"04"	"2007"	"2007"	1204	819529	146.9
	"Arizona"	"04"	"2008"	"2008"	1104	828470	133.3
	"Arizona"	"04"	"2009"	"2009"	1166	832476	140.1
	"Arizona"	"04"	"2010"	"2010"	1137	832388	136.6
	"Arizona"	"04"	"2011"	"2011"	1119	833320	134.3
	"Arizona"	"04"	"2012"	"2012"	1204	839403	143.4
	"Arizona"	"04"	"2013"	"2013"	1245	849098	146.6
	"Arizona"	"04"	"2014"	"2014"	1239	860707	144.0
	"Arizona"	"04"	"2015"	"2015"	1312	870352	150.7
	"Arizona"	"04"	"2016"	"2016"	1473	882192	167.0
	"Arizona"	"04"	"2017"	"2017"	1496	900842	166.1
	"Arizona"	"04"	"2018"	"2018"	1579	926752	170.4
	"Arizona"	"04"	"2019"	"2019"	1720	948195	181.4
	"Arizona"	"04"	"2020 "	"2020"	2439	973623	250.5
"Total"	"Arizona"	"04"			29098	18388529	158.2
	"Arkansas"	"05"	"1999"	"1999"	654	374853	174.5
	"Arkansas"	"05"	"2000"	"2000"	672	376511	178.5
	"Arkansas"	"05"	"2001"	"2001"	689	371678	185.4
	"Arkansas"	"05"	"2002"	"2002"	697	366654	190.1
	"Arkansas"	"05"	"2003"	"2003"	665	361030	184.2
	"Arkansas"	"05"	"2004"	"2004"	669	356212	187.8
	"Arkansas"	"05"	"2005"	"2005"	657	353915	185.6
	"Arkansas"	"05"	"2006"	"2006"	733	355643	206.1
	"Arkansas"	"05"	"2007"	"2007"	650	357237	182.0
	"Arkansas"	"05"	"2008"	"2008"	730	360781	202.3
	"Arkansas"	"05"	"2009"	"2009"	692	364703	189.7
	"Arkansas"	"05"	"2010"	"2010"	657	367353	178.8
	"Arkansas"	"05"	"2011"	"2011"	718	368339	194.9
	"Arkansas"	"05"	"2012"	"2012"	688	369278	186.3
	"Arkansas"	"05"	"2013"	"2013"	720	371501	193.8
	"Arkansas"	"05"	"2014"	"2014"	716	373705	191.6
	"Arkansas"	"05"	"2015"	"2015"	776	375826	206.5
	"Arkansas"	"05"	"2016"	"2016"	765	377804	202.5
	"Arkansas"	"05"	"2017"	"2017"	759	379626	199.9
	"Arkansas"	"05"	"2018"	"2018"	811	381764	212.4
	"Arkansas"	"05"	"2019"	"2019"	768	383525	200.2
	"Arkansas"	"05"	"2020 "	"2020"	1029	387042	265.9
"Total"	"Arkansas"	"05"			15915	8134980	195.6
	"California"	"06"	"1999"	"1999"	6284	5544930	113.3
	"California"	"06"	"2000"	"2000"	6105	5500264	111.0
	"California"	"06"	"2001"	"2001"	6239	5509545	113.2
	"California"	"06"	"2002"	"2002"	6133	5466077	112.2
	"California"	"06"	"2003"	"2003"	6148	5407221	113.7
	"California"	"06"	"2004"	"2004"	5786	5329751	108.6
	"California"	"06"	"2005"	"2005"	5595	5254821	106.5
	"California"	"06"	"2006"	"2006"	5541	5201348	106.5
	"California"	"06"	"2007"	"2007"	5368	5162987	104.0
	"California"	"06"	"2008"	"2008"	4986	5148249	96.8
	"California"	"06"	"2009"	"2009"	5014	5149672	97.4
	"California"	"06"	"2010"	"2010"	4684	5147047	91.0
	"California"	"06"	"2011"	"2011"	4815	5160144	93.3
	"California"	"06"	"2012"	"2012"	4828	5208203	92.7
	"California"	"06"	"2013"	"2013"	5019	5276700	95.1
	"California"	"06"	"2014"	"2014"	5089	5370663	94.8
	"California"	"06"	"2015"	"2015"	5503	5451192	101.0
