"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	6670	357177	1867.4
	"Alabama"	"01"	"2000"	"2000"	6714	358050	1875.2
	"Alabama"	"01"	"2001"	"2001"	6662	363083	1834.8
	"Alabama"	"01"	"2002"	"2002"	6522	369375	1765.7
	"Alabama"	"01"	"2003"	"2003"	6834	380754	1794.9
	"Alabama"	"01"	"2004"	"2004"	6786	391666	1732.6
	"Alabama"	"01"	"2005"	"2005"	7050	400345	1761.0
	"Alabama"	"01"	"2006"	"2006"	6885	411161	1674.5
	"Alabama"	"01"	"2007"	"2007"	7201	433840	1659.8
	"Alabama"	"01"	"2008"	"2008"	7485	452629	1653.7
	"Alabama"	"01"	"2009"	"2009"	7747	471537	1642.9
	"Alabama"	"01"	"2010"	"2010"	7890	485764	1624.2
	"Alabama"	"01"	"2011"	"2011"	8133	504794	1611.2
	"Alabama"	"01"	"2012"	"2012"	8402	520329	1614.7
	"Alabama"	"01"	"2013"	"2013"	8738	530195	1648.1
	"Alabama"	"01"	"2014"	"2014"	9011	545178	1652.9
	"Alabama"	"01"	"2015"	"2015"	9153	561451	1630.2
	"Alabama"	"01"	"2016"	"2016"	9708	577668	1680.6
	"Alabama"	"01"	"2017"	"2017"	9763	581980	1677.5
	"Alabama"	"01"	"2018"	"2018"	10053	589167	1706.3
	"Alabama"	"01"	"2019"	"2019"	10166	596795	1703.4
	"Alabama"	"01"	"2020 "	"2020"	12143	606548	2002.0
"Total"	"Alabama"	"01"			179716	10489486	1713.3
	"Alaska"	"02"	"1999"	"1999"	434	29179	1487.4
	"Alaska"	"02"	"2000"	"2000"	430	29953	1435.6
	"Alaska"	"02"	"2001"	"2001"	446	31731	1405.6
	"Alaska"	"02"	"2002"	"2002"	468	33897	1380.7
	"Alaska"	"02"	"2003"	"2003"	487	36374	1338.9
	"Alaska"	"02"	"2004"	"2004"	476	38866	1224.7
	"Alaska"	"02"	"2005"	"2005"	504	41161	1224.5
	"Alaska"	"02"	"2006"	"2006"	489	43426	1126.1
	"Alaska"	"02"	"2007"	"2007"	549	47635	1152.5
	"Alaska"	"02"	"2008"	"2008"	611	50930	1199.7
	"Alaska"	"02"	"2009"	"2009"	620	55321	1120.7
	"Alaska"	"02"	"2010"	"2010"	677	58140	1164.4
	"Alaska"	"02"	"2011"	"2011"	732	62509	1171.0
	"Alaska"	"02"	"2012"	"2012"	730	65843	1108.7
	"Alaska"	"02"	"2013"	"2013"	808	68395	1181.4
	"Alaska"	"02"	"2014"	"2014"	778	71063	1094.8
	"Alaska"	"02"	"2015"	"2015"	834	73630	1132.7
	"Alaska"	"02"	"2016"	"2016"	885	77228	1146.0
	"Alaska"	"02"	"2017"	"2017"	893	79086	1129.2
	"Alaska"	"02"	"2018"	"2018"	920	80434	1143.8
	"Alaska"	"02"	"2019"	"2019"	951	81378	1168.6
	"Alaska"	"02"	"2020 "	"2020"	1013	82489	1228.0
"Total"	"Alaska"	"02"			14735	1238668	1189.6
	"Arizona"	"04"	"1999"	"1999"	5604	386685	1449.2
	"Arizona"	"04"	"2000"	"2000"	5502	392704	1401.1
	"Arizona"	"04"	"2001"	"2001"	5437	404877	1342.9
	"Arizona"	"04"	"2002"	"2002"	5639	420269	1341.8
	"Arizona"	"04"	"2003"	"2003"	5693	441274	1290.1
	"Arizona"	"04"	"2004"	"2004"	5908	465161	1270.1
	"Arizona"	"04"	"2005"	"2005"	6206	490515	1265.2
	"Arizona"	"04"	"2006"	"2006"	6355	515127	1233.7
	"Arizona"	"04"	"2007"	"2007"	6396	547564	1168.1
	"Arizona"	"04"	"2008"	"2008"	6649	580191	1146.0
	"Arizona"	"04"	"2009"	"2009"	6731	608745	1105.7
	"Arizona"	"04"	"2010"	"2010"	7003	633826	1104.9
	"Arizona"	"04"	"2011"	"2011"	7394	665108	1111.7
	"Arizona"	"04"	"2012"	"2012"	7759	686950	1129.5
	"Arizona"	"04"	"2013"	"2013"	7922	704838	1123.9
	"Arizona"	"04"	"2014"	"2014"	8420	730444	1152.7
	"Arizona"	"04"	"2015"	"2015"	8988	757918	1185.9
	"Arizona"	"04"	"2016"	"2016"	9421	786586	1197.7
	"Arizona"	"04"	"2017"	"2017"	9359	792933	1180.3
	"Arizona"	"04"	"2018"	"2018"	9355	813921	1149.4
	"Arizona"	"04"	"2019"	"2019"	9539	832562	1145.7
	"Arizona"	"04"	"2020 "	"2020"	12354	858559	1438.9
"Total"	"Arizona"	"04"			163634	13516757	1210.6
	"Arkansas"	"05"	"1999"	"1999"	3911	220514	1773.6
	"Arkansas"	"05"	"2000"	"2000"	3978	222565	1787.3
	"Arkansas"	"05"	"2001"	"2001"	3995	226491	1763.9
	"Arkansas"	"05"	"2002"	"2002"	4003	231388	1730.0
	"Arkansas"	"05"	"2003"	"2003"	4051	238476	1698.7
	"Arkansas"	"05"	"2004"	"2004"	4099	245001	1673.1
	"Arkansas"	"05"	"2005"	"2005"	4226	250903	1684.3
	"Arkansas"	"05"	"2006"	"2006"	4097	257791	1589.3
	"Arkansas"	"05"	"2007"	"2007"	4261	271898	1567.1
	"Arkansas"	"05"	"2008"	"2008"	4624	282887	1634.6
	"Arkansas"	"05"	"2009"	"2009"	4621	293043	1576.9
	"Arkansas"	"05"	"2010"	"2010"	4640	300398	1544.6
	"Arkansas"	"05"	"2011"	"2011"	4839	310963	1556.1
	"Arkansas"	"05"	"2012"	"2012"	5065	316763	1599.0
	"Arkansas"	"05"	"2013"	"2013"	5197	321556	1616.2
	"Arkansas"	"05"	"2014"	"2014"	5354	328313	1630.8
	"Arkansas"	"05"	"2015"	"2015"	5519	336284	1641.2
	"Arkansas"	"05"	"2016"	"2016"	5672	343740	1650.1
	"Arkansas"	"05"	"2017"	"2017"	5855	345492	1694.7
	"Arkansas"	"05"	"2018"	"2018"	5813	348865	1666.3
	"Arkansas"	"05"	"2019"	"2019"	6016	352933	1704.6
	"Arkansas"	"05"	"2020 "	"2020"	6881	358046	1921.8
"Total"	"Arkansas"	"05"			106717	6404310	1666.3
	"California"	"06"	"1999"	"1999"	29789	2112750	1410.0
	"California"	"06"	"2000"	"2000"	28960	2131376	1358.7
	"California"	"06"	"2001"	"2001"	29474	2181554	1351.1
	"California"	"06"	"2002"	"2002"	29335	2241095	1309.0
	"California"	"06"	"2003"	"2003"	29701	2332180	1273.5
	"California"	"06"	"2004"	"2004"	29088	2408738	1207.6
	"California"	"06"	"2005"	"2005"	29949	2479089	1208.1
	"California"	"06"	"2006"	"2006"	29756	2549328	1167.2
	"California"	"06"	"2007"	"2007"	30326	2715241	1116.9
	"California"	"06"	"2008"	"2008"	31761	2858852	1111.0
	"California"	"06"	"2009"	"2009"	32033	3011189	1063.8
	"California"	"06"	"2010"	"2010"	32841	3135755	1047.3
	"California"	"06"	"2011"	"2011"	33905	3306073	1025.5
	"California"	"06"	"2012"	"2012"	35703	3442387	1037.2
	"California"	"06"	"2013"	"2013"	36683	3575386	1026.0
	"California"	"06"	"2014"	"2014"	37596	3729361	1008.1
	"California"	"06"	"2015"	"2015"	40057	3879324	1032.6
	"California"	"06"	"2016"	"2016"	41421	3993922	1037.1
	"California"	"06"	"2017"	"2017"	42116	4059487	1037.5
	"California"	"06"	"2018"	"2018"	42316	4115518	1028.2
	"California"	"06"	"2019"	"2019"	42203	4167730	1012.6
	"California"	"06"	"2020 "	"2020"	51903	4214095	1231.7
"Total"	"California"	"06"			766916	68640430	1117.3
	"Colorado"	"08"	"1999"	"1999"	3516	262248	1340.7
	"Colorado"	"08"	"2000"	"2000"	3518	265807	1323.5
