"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	821	613210	133.9
	"Alabama"	"01"	"2000"	"2000"	796	608061	130.9
	"Alabama"	"01"	"2001"	"2001"	780	605504	128.8
	"Alabama"	"01"	"2002"	"2002"	825	603815	136.6
	"Alabama"	"01"	"2003"	"2003"	827	607370	136.2
	"Alabama"	"01"	"2004"	"2004"	878	610613	143.8
	"Alabama"	"01"	"2005"	"2005"	885	617295	143.4
	"Alabama"	"01"	"2006"	"2006"	1030	629052	163.7
	"Alabama"	"01"	"2007"	"2007"	971	634912	152.9
	"Alabama"	"01"	"2008"	"2008"	936	640255	146.2
	"Alabama"	"01"	"2009"	"2009"	849	644316	131.8
	"Alabama"	"01"	"2010"	"2010"	862	646356	133.4
	"Alabama"	"01"	"2011"	"2011"	889	657396	135.2
	"Alabama"	"01"	"2012"	"2012"	852	663036	128.5
	"Alabama"	"01"	"2013"	"2013"	888	666876	133.2
	"Alabama"	"01"	"2014"	"2014"	799	669997	119.3
	"Alabama"	"01"	"2015"	"2015"	924	668825	138.2
	"Alabama"	"01"	"2016"	"2016"	1013	665465	152.2
	"Alabama"	"01"	"2017"	"2017"	986	667748	147.7
	"Alabama"	"01"	"2018"	"2018"	974	665234	146.4
	"Alabama"	"01"	"2019"	"2019"	886	660230	134.2
	"Alabama"	"01"	"2020 "	"2020"	1060	655163	161.8
"Total"	"Alabama"	"01"			19731	14100729	139.9
	"Alaska"	"02"	"1999"	"1999"	106	81138	130.6
	"Alaska"	"02"	"2000"	"2000"	119	82879	143.6
	"Alaska"	"02"	"2001"	"2001"	98	83750	117.0
	"Alaska"	"02"	"2002"	"2002"	127	86439	146.9
	"Alaska"	"02"	"2003"	"2003"	110	89147	123.4
	"Alaska"	"02"	"2004"	"2004"	131	93669	139.9
	"Alaska"	"02"	"2005"	"2005"	127	97536	130.2
	"Alaska"	"02"	"2006"	"2006"	132	100500	131.3
