"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	407	307028	132.6
	"Alabama"	"01"	"2000"	"2000"	387	301196	128.5
	"Alabama"	"01"	"2001"	"2001"	371	286763	129.4
	"Alabama"	"01"	"2002"	"2002"	419	281003	149.1
	"Alabama"	"01"	"2003"	"2003"	411	280387	146.6
	"Alabama"	"01"	"2004"	"2004"	408	283864	143.7
	"Alabama"	"01"	"2005"	"2005"	442	290568	152.1
	"Alabama"	"01"	"2006"	"2006"	494	302813	163.1
	"Alabama"	"01"	"2007"	"2007"	442	307619	143.7
	"Alabama"	"01"	"2008"	"2008"	491	311504	157.6
	"Alabama"	"01"	"2009"	"2009"	446	312199	142.9
	"Alabama"	"01"	"2010"	"2010"	458	311034	147.3
	"Alabama"	"01"	"2011"	"2011"	474	309992	152.9
	"Alabama"	"01"	"2012"	"2012"	491	310155	158.3
	"Alabama"	"01"	"2013"	"2013"	461	311543	148.0
	"Alabama"	"01"	"2014"	"2014"	412	316651	130.1
	"Alabama"	"01"	"2015"	"2015"	499	325204	153.4
	"Alabama"	"01"	"2016"	"2016"	541	332135	162.9
	"Alabama"	"01"	"2017"	"2017"	550	338151	162.6
	"Alabama"	"01"	"2018"	"2018"	541	340014	159.1
	"Alabama"	"01"	"2019"	"2019"	498	338138	147.3
	"Alabama"	"01"	"2020 "	"2020"	578	331899	174.1
"Total"	"Alabama"	"01"			10221	6829860	149.7
	"Alaska"	"02"	"1999"	"1999"	64	41687	153.5
	"Alaska"	"02"	"2000"	"2000"	60	42987	139.6
	"Alaska"	"02"	"2001"	"2001"	50	41148	121.5
	"Alaska"	"02"	"2002"	"2002"	64	41155	155.5
	"Alaska"	"02"	"2003"	"2003"	48	41414	115.9
	"Alaska"	"02"	"2004"	"2004"	58	42769	135.6
	"Alaska"	"02"	"2005"	"2005"	60	44419	135.1
	"Alaska"	"02"	"2006"	"2006"	60	46419	129.3
	"Alaska"	"02"	"2007"	"2007"	55	48712	112.9
	"Alaska"	"02"	"2008"	"2008"	65	51241	126.9
	"Alaska"	"02"	"2009"	"2009"	70	52695	132.8
	"Alaska"	"02"	"2010"	"2010"	59	55419	106.5
	"Alaska"	"02"	"2011"	"2011"	82	57207	143.3
	"Alaska"	"02"	"2012"	"2012"	86	58987	145.8
	"Alaska"	"02"	"2013"	"2013"	83	60931	136.2
	"Alaska"	"02"	"2014"	"2014"	85	62436	136.1
	"Alaska"	"02"	"2015"	"2015"	98	63768	153.7
	"Alaska"	"02"	"2016"	"2016"	123	62798	195.9
	"Alaska"	"02"	"2017"	"2017"	113	62720	180.2
	"Alaska"	"02"	"2018"	"2018"	87	61672	141.1
	"Alaska"	"02"	"2019"	"2019"	110	60427	182.0
	"Alaska"	"02"	"2020 "	"2020"	99	58506	169.2
"Total"	"Alaska"	"02"			1679	1159517	144.8
	"Arizona"	"04"	"1999"	"1999"	380	371429	102.3
	"Arizona"	"04"	"2000"	"2000"	393	374106	105.1
	"Arizona"	"04"	"2001"	"2001"	418	371096	112.6
	"Arizona"	"04"	"2002"	"2002"	399	376202	106.1
	"Arizona"	"04"	"2003"	"2003"	384	383859	100.0
	"Arizona"	"04"	"2004"	"2004"	440	398820	110.3
	"Arizona"	"04"	"2005"	"2005"	458	418966	109.3
	"Arizona"	"04"	"2006"	"2006"	533	441876	120.6
	"Arizona"	"04"	"2007"	"2007"	497	450343	110.4
	"Arizona"	"04"	"2008"	"2008"	457	452605	101.0
	"Arizona"	"04"	"2009"	"2009"	501	447102	112.1
	"Arizona"	"04"	"2010"	"2010"	476	439998	108.2
	"Arizona"	"04"	"2011"	"2011"	467	443697	105.3
	"Arizona"	"04"	"2012"	"2012"	501	443898	112.9
	"Arizona"	"04"	"2013"	"2013"	530	441348	120.1
	"Arizona"	"04"	"2014"	"2014"	511	452152	113.0
	"Arizona"	"04"	"2015"	"2015"	552	466525	118.3
	"Arizona"	"04"	"2016"	"2016"	603	484407	124.5
	"Arizona"	"04"	"2017"	"2017"	667	499932	133.4
	"Arizona"	"04"	"2018"	"2018"	706	517980	136.3
	"Arizona"	"04"	"2019"	"2019"	726	525879	138.1
	"Arizona"	"04"	"2020 "	"2020"	910	529789	171.8
"Total"	"Arizona"	"04"			11509	9732009	118.3
	"Arkansas"	"05"	"1999"	"1999"	210	176338	119.1
	"Arkansas"	"05"	"2000"	"2000"	221	176674	125.1
	"Arkansas"	"05"	"2001"	"2001"	220	171515	128.3
	"Arkansas"	"05"	"2002"	"2002"	246	170896	143.9
	"Arkansas"	"05"	"2003"	"2003"	235	173343	135.6
	"Arkansas"	"05"	"2004"	"2004"	266	178555	149.0
	"Arkansas"	"05"	"2005"	"2005"	238	185695	128.2
	"Arkansas"	"05"	"2006"	"2006"	254	193194	131.5
	"Arkansas"	"05"	"2007"	"2007"	273	195502	139.6
	"Arkansas"	"05"	"2008"	"2008"	301	195672	153.8
	"Arkansas"	"05"	"2009"	"2009"	284	194511	146.0
	"Arkansas"	"05"	"2010"	"2010"	266	192153	138.4
	"Arkansas"	"05"	"2011"	"2011"	277	192697	143.7
	"Arkansas"	"05"	"2012"	"2012"	285	193019	147.7
	"Arkansas"	"05"	"2013"	"2013"	257	191235	134.4
	"Arkansas"	"05"	"2014"	"2014"	265	193233	137.1
	"Arkansas"	"05"	"2015"	"2015"	249	196670	126.6
	"Arkansas"	"05"	"2016"	"2016"	306	201935	151.5
	"Arkansas"	"05"	"2017"	"2017"	297	205551	144.5
	"Arkansas"	"05"	"2018"	"2018"	276	206497	133.7
	"Arkansas"	"05"	"2019"	"2019"	236	205499	114.8
	"Arkansas"	"05"	"2020 "	"2020"	335	202805	165.2
"Total"	"Arkansas"	"05"			5797	4193189	138.2
	"California"	"06"	"1999"	"1999"	1864	2563984	72.7
	"California"	"06"	"2000"	"2000"	1815	2543541	71.4
	"California"	"06"	"2001"	"2001"	1955	2511761	77.8
	"California"	"06"	"2002"	"2002"	1881	2503790	75.1
	"California"	"06"	"2003"	"2003"	1941	2514926	77.2
	"California"	"06"	"2004"	"2004"	1966	2552577	77.0
	"California"	"06"	"2005"	"2005"	2120	2598001	81.6
	"California"	"06"	"2006"	"2006"	2128	2657935	80.1
	"California"	"06"	"2007"	"2007"	2132	2692305	79.2
	"California"	"06"	"2008"	"2008"	2059	2729493	75.4
	"California"	"06"	"2009"	"2009"	2019	2744863	73.6
	"California"	"06"	"2010"	"2010"	1848	2744409	67.3
	"California"	"06"	"2011"	"2011"	1956	2774238	70.5
	"California"	"06"	"2012"	"2012"	2037	2790128	73.0
	"California"	"06"	"2013"	"2013"	2011	2840743	70.8
	"California"	"06"	"2014"	"2014"	2178	2918313	74.6
	"California"	"06"	"2015"	"2015"	2312	3002597	77.0
	"California"	"06"	"2016"	"2016"	2552	3069878	83.1
	"California"	"06"	"2017"	"2017"	2499	3130234	79.8
	"California"	"06"	"2018"	"2018"	2511	3125816	80.3
	"California"	"06"	"2019"	"2019"	2652	3094978	85.7
	"California"	"06"	"2020 "	"2020"	3377	3011714	112.1
"Total"	"California"	"06"			47813	61116224	78.2
	"Colorado"	"08"	"1999"	"1999"	285	326929	87.2
	"Colorado"	"08"	"2000"	"2000"	264	331795	79.6
	"Colorado"	"08"	"2001"	"2001"	302	328262	92.0
	"Colorado"	"08"	"2002"	"2002"	276	325998	84.7
	"Colorado"	"08"	"2003"	"2003"	286	322088	88.8
	"Colorado"	"08"	"2004"	"2004"	294	326122	90.2
	"Colorado"	"08"	"2005"	"2005"	259	327804	79.0
	"Colorado"	"08"	"2006"	"2006"	321	338467	94.8
	"Colorado"	"08"	"2007"	"2007"	330	349048	94.5
	"Colorado"	"08"	"2008"	"2008"	289	360077	80.3
	"Colorado"	"08"	"2009"	"2009"	344	367384	93.6
	"Colorado"	"08"	"2010"	"2010"	330	372459	88.6
	"Colorado"	"08"	"2011"	"2011"	343	379274	90.4
	"Colorado"	"08"	"2012"	"2012"	377	384243	98.1
	"Colorado"	"08"	"2013"	"2013"	346	391452	88.4
	"Colorado"	"08"	"2014"	"2014"	376	401531	93.6
	"Colorado"	"08"	"2015"	"2015"	401	416394	96.3
	"Colorado"	"08"	"2016"	"2016"	477	426572	111.8
	"Colorado"	"08"	"2017"	"2017"	502	440350	114.0
	"Colorado"	"08"	"2018"	"2018"	472	453907	104.0
	"Colorado"	"08"	"2019"	"2019"	511	461160	110.8
	"Colorado"	"08"	"2020 "	"2020"	626	461679	135.6
"Total"	"Colorado"	"08"			8011	8292995	96.6
	"Connecticut"	"09"	"1999"	"1999"	156	207932	75.0
	"Connecticut"	"09"	"2000"	"2000"	169	201467	83.9
	"Connecticut"	"09"	"2001"	"2001"	165	191917	86.0
	"Connecticut"	"09"	"2002"	"2002"	160	190223	84.1
	"Connecticut"	"09"	"2003"	"2003"	139	191110	72.7
	"Connecticut"	"09"	"2004"	"2004"	164	192328	85.3
	"Connecticut"	"09"	"2005"	"2005"	135	193585	69.7
	"Connecticut"	"09"	"2006"	"2006"	199	195543	101.8
	"Connecticut"	"09"	"2007"	"2007"	159	198786	80.0
	"Connecticut"	"09"	"2008"	"2008"	168	206261	81.5
	"Connecticut"	"09"	"2009"	"2009"	201	210390	95.5
	"Connecticut"	"09"	"2010"	"2010"	185	214145	86.4
	"Connecticut"	"09"	"2011"	"2011"	180	217952	82.6
	"Connecticut"	"09"	"2012"	"2012"	174	220289	79.0
	"Connecticut"	"09"	"2013"	"2013"	211	222098	95.0
	"Connecticut"	"09"	"2014"	"2014"	201	221880	90.6
	"Connecticut"	"09"	"2015"	"2015"	231	221109	104.5
	"Connecticut"	"09"	"2016"	"2016"	256	220179	116.3
	"Connecticut"	"09"	"2017"	"2017"	253	222575	113.7
	"Connecticut"	"09"	"2018"	"2018"	250	222923	112.1
	"Connecticut"	"09"	"2019"	"2019"	257	225457	114.0
	"Connecticut"	"09"	"2020 "	"2020"	297	225727	131.6
"Total"	"Connecticut"	"09"			4310	4613876	93.4
	"Delaware"	"10"	"1999"	"1999"	54	53292	101.3
	"Delaware"	"10"	"2000"	"2000"	52	51219	101.5
	"Delaware"	"10"	"2001"	"2001"	47	48938	96.0
	"Delaware"	"10"	"2002"	"2002"	44	48904	90.0
	"Delaware"	"10"	"2003"	"2003"	52	50671	102.6
	"Delaware"	"10"	"2004"	"2004"	49	53304	91.9
	"Delaware"	"10"	"2005"	"2005"	65	55434	117.3
	"Delaware"	"10"	"2006"	"2006"	67	57138	117.3
	"Delaware"	"10"	"2007"	"2007"	59	57870	102.0
	"Delaware"	"10"	"2008"	"2008"	80	57778	138.5
	"Delaware"	"10"	"2009"	"2009"	56	57670	97.1
	"Delaware"	"10"	"2010"	"2010"	66	57603	114.6
	"Delaware"	"10"	"2011"	"2011"	69	58529	117.9
	"Delaware"	"10"	"2012"	"2012"	91	59022	154.2
	"Delaware"	"10"	"2013"	"2013"	68	61551	110.5
	"Delaware"	"10"	"2014"	"2014"	78	64518	120.9
	"Delaware"	"10"	"2015"	"2015"	82	66685	123.0
	"Delaware"	"10"	"2016"	"2016"	92	67495	136.3
	"Delaware"	"10"	"2017"	"2017"	103	68250	150.9
	"Delaware"	"10"	"2018"	"2018"	119	66980	177.7
	"Delaware"	"10"	"2019"	"2019"	111	65311	170.0
	"Delaware"	"10"	"2020 "	"2020"	97	63991	151.6
"Total"	"Delaware"	"10"			1601	1292153	123.9
	"District of Columbia"	"11"	"1999"	"1999"	75	57040	131.5
	"District of Columbia"	"11"	"2000"	"2000"	74	52849	140.0
	"District of Columbia"	"11"	"2001"	"2001"	83	52189	159.0
	"District of Columbia"	"11"	"2002"	"2002"	85	51782	164.1
	"District of Columbia"	"11"	"2003"	"2003"	70	51863	135.0
	"District of Columbia"	"11"	"2004"	"2004"	69	52960	130.3
	"District of Columbia"	"11"	"2005"	"2005"	68	54019	125.9
	"District of Columbia"	"11"	"2006"	"2006"	80	56351	142.0
	"District of Columbia"	"11"	"2007"	"2007"	66	59129	111.6
	"District of Columbia"	"11"	"2008"	"2008"	70	61925	113.0
	"District of Columbia"	"11"	"2009"	"2009"	69	65193	105.8
	"District of Columbia"	"11"	"2010"	"2010"	58	69649	83.3
	"District of Columbia"	"11"	"2011"	"2011"	52	73558	70.7
	"District of Columbia"	"11"	"2012"	"2012"	40	75997	52.6
	"District of Columbia"	"11"	"2013"	"2013"	41	77098	53.2
	"District of Columbia"	"11"	"2014"	"2014"	54	77886	69.3
	"District of Columbia"	"11"	"2015"	"2015"	66	78205	84.4
	"District of Columbia"	"11"	"2016"	"2016"	77	79115	97.3
	"District of Columbia"	"11"	"2017"	"2017"	67	83447	80.3
	"District of Columbia"	"11"	"2018"	"2018"	86	83096	103.5
	"District of Columbia"	"11"	"2019"	"2019"	72	82514	87.3
	"District of Columbia"	"11"	"2020 "	"2020"	82	81666	100.4
"Total"	"District of Columbia"	"11"			1504	1477531	101.8
	"Florida"	"12"	"1999"	"1999"	1088	994333	109.4
	"Florida"	"12"	"2000"	"2000"	1074	995358	107.9
	"Florida"	"12"	"2001"	"2001"	1085	971119	111.7
	"Florida"	"12"	"2002"	"2002"	1090	972896	112.0
	"Florida"	"12"	"2003"	"2003"	1160	987982	117.4
	"Florida"	"12"	"2004"	"2004"	1179	1024559	115.1
	"Florida"	"12"	"2005"	"2005"	1271	1073268	118.4
	"Florida"	"12"	"2006"	"2006"	1429	1127022	126.8
	"Florida"	"12"	"2007"	"2007"	1438	1155866	124.4
	"Florida"	"12"	"2008"	"2008"	1448	1170676	123.7
	"Florida"	"12"	"2009"	"2009"	1396	1178740	118.4
	"Florida"	"12"	"2010"	"2010"	1393	1179227	118.1
	"Florida"	"12"	"2011"	"2011"	1304	1202094	108.5
	"Florida"	"12"	"2012"	"2012"	1282	1225785	104.6
	"Florida"	"12"	"2013"	"2013"	1269	1254601	101.1
	"Florida"	"12"	"2014"	"2014"	1338	1296720	103.2
	"Florida"	"12"	"2015"	"2015"	1514	1348885	112.2
	"Florida"	"12"	"2016"	"2016"	1855	1389757	133.5
	"Florida"	"12"	"2017"	"2017"	1954	1421894	137.4
	"Florida"	"12"	"2018"	"2018"	1781	1436477	124.0
	"Florida"	"12"	"2019"	"2019"	1807	1419816	127.3
	"Florida"	"12"	"2020 "	"2020"	2120	1395878	151.9
"Total"	"Florida"	"12"			31275	26222953	119.3
	"Georgia"	"13"	"1999"	"1999"	665	638268	104.2
	"Georgia"	"13"	"2000"	"2000"	690	641750	107.5
	"Georgia"	"13"	"2001"	"2001"	653	623999	104.6
	"Georgia"	"13"	"2002"	"2002"	623	613550	101.5
	"Georgia"	"13"	"2003"	"2003"	716	608312	117.7
	"Georgia"	"13"	"2004"	"2004"	720	619009	116.3
	"Georgia"	"13"	"2005"	"2005"	694	629572	110.2
	"Georgia"	"13"	"2006"	"2006"	763	657774	116.0
	"Georgia"	"13"	"2007"	"2007"	794	671612	118.2
	"Georgia"	"13"	"2008"	"2008"	763	681298	112.0
	"Georgia"	"13"	"2009"	"2009"	758	683221	110.9
	"Georgia"	"13"	"2010"	"2010"	686	673935	101.8
	"Georgia"	"13"	"2011"	"2011"	696	680007	102.4
	"Georgia"	"13"	"2012"	"2012"	693	681734	101.7
	"Georgia"	"13"	"2013"	"2013"	719	680106	105.7
	"Georgia"	"13"	"2014"	"2014"	754	696126	108.3
	"Georgia"	"13"	"2015"	"2015"	809	714615	113.2
	"Georgia"	"13"	"2016"	"2016"	905	731930	123.6
	"Georgia"	"13"	"2017"	"2017"	944	755708	124.9
	"Georgia"	"13"	"2018"	"2018"	904	767745	117.7
	"Georgia"	"13"	"2019"	"2019"	872	771584	113.0
	"Georgia"	"13"	"2020 "	"2020"	1093	765892	142.7
"Total"	"Georgia"	"13"			16914	14987747	112.9
	"Hawaii"	"15"	"1999"	"1999"	63	83523	75.4
	"Hawaii"	"15"	"2000"	"2000"	46	84000	54.8
	"Hawaii"	"15"	"2001"	"2001"	59	81567	72.3
	"Hawaii"	"15"	"2002"	"2002"	45	81985	54.9
	"Hawaii"	"15"	"2003"	"2003"	48	82256	58.4
	"Hawaii"	"15"	"2004"	"2004"	70	84549	82.8
	"Hawaii"	"15"	"2005"	"2005"	63	89461	70.4
	"Hawaii"	"15"	"2006"	"2006"	74	93138	79.5
	"Hawaii"	"15"	"2007"	"2007"	60	93805	64.0
	"Hawaii"	"15"	"2008"	"2008"	53	96871	54.7
	"Hawaii"	"15"	"2009"	"2009"	74	97489	75.9
	"Hawaii"	"15"	"2010"	"2010"	64	97302	65.8
	"Hawaii"	"15"	"2011"	"2011"	82	100760	81.4
	"Hawaii"	"15"	"2012"	"2012"	78	104157	74.9
	"Hawaii"	"15"	"2013"	"2013"	65	107149	60.7
