"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	86	315749	27.2
	"Alabama"	"01"	"2000"	"2000"	55	315345	17.4
	"Alabama"	"01"	"2001"	"2001"	67	307526	21.8
	"Alabama"	"01"	"2002"	"2002"	61	302632	20.2
	"Alabama"	"01"	"2003"	"2003"	63	299148	21.1
	"Alabama"	"01"	"2004"	"2004"	49	297554	16.5
	"Alabama"	"01"	"2005"	"2005"	48	298450	16.1
	"Alabama"	"01"	"2006"	"2006"	64	303581	21.1
	"Alabama"	"01"	"2007"	"2007"	66	306013	21.6
	"Alabama"	"01"	"2008"	"2008"	53	306682	17.3
	"Alabama"	"01"	"2009"	"2009"	43	307864	14.0
	"Alabama"	"01"	"2010"	"2010"	64	308229	20.8
	"Alabama"	"01"	"2011"	"2011"	57	305108	18.7
	"Alabama"	"01"	"2012"	"2012"	52	306380	17.0
	"Alabama"	"01"	"2013"	"2013"	55	307542	17.9
	"Alabama"	"01"	"2014"	"2014"	63	307050	20.5
	"Alabama"	"01"	"2015"	"2015"	50	306288	16.3
	"Alabama"	"01"	"2016"	"2016"	49	303617	16.1
	"Alabama"	"01"	"2017"	"2017"	39	301285	12.9
	"Alabama"	"01"	"2018"	"2018"	55	297900	18.5
	"Alabama"	"01"	"2019"	"2019"	60	297968	20.1
	"Alabama"	"01"	"2020 "	"2020"	53	299404	17.7
	"Alaska"	"02"	"1999"	"1999"	11	55182	Unreliable
	"Alaska"	"02"	"2003"	"2003"	10	48745	Unreliable
	"Alaska"	"02"	"2006"	"2006"	15	48063	Unreliable
	"Alaska"	"02"	"2007"	"2007"	13	48030	Unreliable
	"Alaska"	"02"	"2009"	"2009"	12	50070	Unreliable
	"Alaska"	"02"	"2013"	"2013"	12	52060	Unreliable
	"Alaska"	"02"	"2015"	"2015"	11	51906	Unreliable
	"Alaska"	"02"	"2017"	"2017"	11	52072	Unreliable
	"Alaska"	"02"	"2018"	"2018"	16	52056	Unreliable
	"Alaska"	"02"	"2020 "	"2020"	17	51643	Unreliable
	"Arizona"	"04"	"1999"	"1999"	54	380471	14.2
	"Arizona"	"04"	"2000"	"2000"	76	389869	19.5
	"Arizona"	"04"	"2001"	"2001"	83	388279	21.4
	"Arizona"	"04"	"2002"	"2002"	55	388857	14.1
	"Arizona"	"04"	"2003"	"2003"	59	389350	15.2
	"Arizona"	"04"	"2004"	"2004"	58	393245	14.7
	"Arizona"	"04"	"2005"	"2005"	83	401892	20.7
	"Arizona"	"04"	"2006"	"2006"	58	417038	13.9
	"Arizona"	"04"	"2007"	"2007"	65	427998	15.2
	"Arizona"	"04"	"2008"	"2008"	67	440171	15.2
	"Arizona"	"04"	"2009"	"2009"	68	446994	15.2
	"Arizona"	"04"	"2010"	"2010"	59	453680	13.0
	"Arizona"	"04"	"2011"	"2011"	52	452338	11.5
	"Arizona"	"04"	"2012"	"2012"	59	457970	12.9
	"Arizona"	"04"	"2013"	"2013"	49	460109	10.6
	"Arizona"	"04"	"2014"	"2014"	57	461709	12.3
	"Arizona"	"04"	"2015"	"2015"	49	460334	10.6
	"Arizona"	"04"	"2016"	"2016"	47	454157	10.3
	"Arizona"	"04"	"2017"	"2017"	58	451159	12.9
	"Arizona"	"04"	"2018"	"2018"	46	451726	10.2
	"Arizona"	"04"	"2019"	"2019"	50	453692	11.0
	"Arizona"	"04"	"2020 "	"2020"	52	458844	11.3
	"Arkansas"	"05"	"1999"	"1999"	43	188127	22.9
	"Arkansas"	"05"	"2000"	"2000"	38	187224	20.3
	"Arkansas"	"05"	"2001"	"2001"	38	184198	20.6
	"Arkansas"	"05"	"2002"	"2002"	38	182837	20.8
	"Arkansas"	"05"	"2003"	"2003"	30	182549	16.4
	"Arkansas"	"05"	"2004"	"2004"	49	183762	26.7
	"Arkansas"	"05"	"2005"	"2005"	40	186100	21.5
	"Arkansas"	"05"	"2006"	"2006"	42	189078	22.2
	"Arkansas"	"05"	"2007"	"2007"	31	191244	16.2
	"Arkansas"	"05"	"2008"	"2008"	37	192784	19.2
	"Arkansas"	"05"	"2009"	"2009"	35	195101	17.9
	"Arkansas"	"05"	"2010"	"2010"	33	196877	16.8
	"Arkansas"	"05"	"2011"	"2011"	26	197314	13.2
	"Arkansas"	"05"	"2012"	"2012"	45	200030	22.5
	"Arkansas"	"05"	"2013"	"2013"	43	199901	21.5
	"Arkansas"	"05"	"2014"	"2014"	31	198883	15.6
	"Arkansas"	"05"	"2015"	"2015"	39	197510	19.7
	"Arkansas"	"05"	"2016"	"2016"	24	196543	12.2
	"Arkansas"	"05"	"2017"	"2017"	31	195143	15.9
	"Arkansas"	"05"	"2018"	"2018"	35	193284	18.1
	"Arkansas"	"05"	"2019"	"2019"	28	192747	14.5
	"Arkansas"	"05"	"2020 "	"2020"	25	193212	12.9
	"California"	"06"	"1999"	"1999"	364	2748888	13.2
	"California"	"06"	"2000"	"2000"	372	2725880	13.6
	"California"	"06"	"2001"	"2001"	371	2671134	13.9
	"California"	"06"	"2002"	"2002"	363	2607616	13.9
	"California"	"06"	"2003"	"2003"	355	2548508	13.9
	"California"	"06"	"2004"	"2004"	328	2486084	13.2
	"California"	"06"	"2005"	"2005"	300	2426913	12.4
	"California"	"06"	"2006"	"2006"	309	2408374	12.8
	"California"	"06"	"2007"	"2007"	294	2398296	12.3
	"California"	"06"	"2008"	"2008"	265	2423440	10.9
	"California"	"06"	"2009"	"2009"	287	2465467	11.6
	"California"	"06"	"2010"	"2010"	241	2505839	9.6
	"California"	"06"	"2011"	"2011"	226	2519927	9.0
	"California"	"06"	"2012"	"2012"	215	2542518	8.5
	"California"	"06"	"2013"	"2013"	247	2562180	9.6
	"California"	"06"	"2014"	"2014"	221	2553870	8.7
	"California"	"06"	"2015"	"2015"	216	2541872	8.5
	"California"	"06"	"2016"	"2016"	253	2539626	10.0
	"California"	"06"	"2017"	"2017"	234	2514352	9.3
	"California"	"06"	"2018"	"2018"	215	2488902	8.6
	"California"	"06"	"2019"	"2019"	220	2478850	8.9
	"California"	"06"	"2020 "	"2020"	206	2468600	8.3
	"Colorado"	"08"	"1999"	"1999"	51	304910	16.7
	"Colorado"	"08"	"2000"	"2000"	39	308428	12.6
	"Colorado"	"08"	"2001"	"2001"	42	308219	13.6
	"Colorado"	"08"	"2002"	"2002"	44	305736	14.4
	"Colorado"	"08"	"2003"	"2003"	36	302711	11.9
	"Colorado"	"08"	"2004"	"2004"	42	301885	13.9
	"Colorado"	"08"	"2005"	"2005"	49	304874	16.1
	"Colorado"	"08"	"2006"	"2006"	31	313990	9.9
	"Colorado"	"08"	"2007"	"2007"	48	322967	14.9
	"Colorado"	"08"	"2008"	"2008"	43	333114	12.9
	"Colorado"	"08"	"2009"	"2009"	42	342826	12.3
	"Colorado"	"08"	"2010"	"2010"	31	348603	8.9
	"Colorado"	"08"	"2011"	"2011"	45	351099	12.8
	"Colorado"	"08"	"2012"	"2012"	37	354134	10.4
	"Colorado"	"08"	"2013"	"2013"	32	355483	9.0
	"Colorado"	"08"	"2014"	"2014"	34	354991	9.6
	"Colorado"	"08"	"2015"	"2015"	31	355814	8.7
	"Colorado"	"08"	"2016"	"2016"	42	353344	11.9
	"Colorado"	"08"	"2017"	"2017"	37	349903	10.6
	"Colorado"	"08"	"2018"	"2018"	38	347953	10.9
	"Colorado"	"08"	"2019"	"2019"	40	346783	11.5
	"Colorado"	"08"	"2020 "	"2020"	20	344851	5.8
	"Connecticut"	"09"	"1999"	"1999"	30	245385	12.2
	"Connecticut"	"09"	"2000"	"2000"	27	244144	11.1
	"Connecticut"	"09"	"2001"	"2001"	31	240158	12.9
	"Connecticut"	"09"	"2002"	"2002"	26	238119	10.9
	"Connecticut"	"09"	"2003"	"2003"	21	234623	9.0
	"Connecticut"	"09"	"2004"	"2004"	28	232092	12.1
	"Connecticut"	"09"	"2005"	"2005"	26	228703	11.4
	"Connecticut"	"09"	"2006"	"2006"	17	226250	Unreliable
	"Connecticut"	"09"	"2007"	"2007"	14	223656	Unreliable
	"Connecticut"	"09"	"2008"	"2008"	17	223384	Unreliable
	"Connecticut"	"09"	"2009"	"2009"	27	222900	12.1
	"Connecticut"	"09"	"2010"	"2010"	14	222571	Unreliable
	"Connecticut"	"09"	"2011"	"2011"	30	219451	13.7
	"Connecticut"	"09"	"2012"	"2012"	40	218015	18.3
	"Connecticut"	"09"	"2013"	"2013"	13	215094	Unreliable
	"Connecticut"	"09"	"2014"	"2014"	13	210166	Unreliable
	"Connecticut"	"09"	"2015"	"2015"	13	205776	Unreliable
	"Connecticut"	"09"	"2016"	"2016"	18	201909	Unreliable
	"Connecticut"	"09"	"2017"	"2017"	20	199435	10.0
	"Connecticut"	"09"	"2018"	"2018"	23	196011	11.7
	"Connecticut"	"09"	"2019"	"2019"	12	194738	Unreliable
	"Connecticut"	"09"	"2020 "	"2020"	15	193731	Unreliable
	"Delaware"	"10"	"2001"	"2001"	10	54575	Unreliable
	"Delaware"	"10"	"2004"	"2004"	16	52309	Unreliable
	"Delaware"	"10"	"2009"	"2009"	10	55984	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	11	25107	Unreliable
	"Florida"	"12"	"1999"	"1999"	186	1037103	17.9
	"Florida"	"12"	"2000"	"2000"	141	1031718	13.7
