"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	5134	Not Applicable	Not Applicable
	"Alabama"	"01"	"2000"	"2000"	5320	Not Applicable	Not Applicable
	"Alabama"	"01"	"2001"	"2001"	5417	Not Applicable	Not Applicable
	"Alabama"	"01"	"2002"	"2002"	5571	Not Applicable	Not Applicable
	"Alabama"	"01"	"2003"	"2003"	5681	Not Applicable	Not Applicable
	"Alabama"	"01"	"2004"	"2004"	5428	Not Applicable	Not Applicable
	"Alabama"	"01"	"2005"	"2005"	5675	Not Applicable	Not Applicable
	"Alabama"	"01"	"2006"	"2006"	5383	Not Applicable	Not Applicable
	"Alabama"	"01"	"2007"	"2007"	5411	Not Applicable	Not Applicable
	"Alabama"	"01"	"2008"	"2008"	5668	Not Applicable	Not Applicable
	"Alabama"	"01"	"2009"	"2009"	5529	Not Applicable	Not Applicable
	"Alabama"	"01"	"2010"	"2010"	5780	Not Applicable	Not Applicable
	"Alabama"	"01"	"2011"	"2011"	5865	Not Applicable	Not Applicable
	"Alabama"	"01"	"2012"	"2012"	6142	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	6020	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	6149	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	6416	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	6377	Not Applicable	Not Applicable
	"Alabama"	"01"	"2017"	"2017"	6661	Not Applicable	Not Applicable
	"Alabama"	"01"	"2018"	"2018"	6756	Not Applicable	Not Applicable
	"Alabama"	"01"	"2019"	"2019"	6785	Not Applicable	Not Applicable
	"Alabama"	"01"	"2020 "	"2020"	7887	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"			131055	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	148	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	160	Not Applicable	Not Applicable
