"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	1151	344000	334.6
	"Alabama"	"01"	"2000"	"2000"	1127	345212	326.5
	"Alabama"	"01"	"2001"	"2001"	1147	347133	330.4
	"Alabama"	"01"	"2002"	"2002"	1052	345023	304.9
	"Alabama"	"01"	"2003"	"2003"	1161	343191	338.3
	"Alabama"	"01"	"2004"	"2004"	1192	342253	348.3
	"Alabama"	"01"	"2005"	"2005"	1128	339299	332.5
	"Alabama"	"01"	"2006"	"2006"	1149	334043	344.0
	"Alabama"	"01"	"2007"	"2007"	1049	326486	321.3
	"Alabama"	"01"	"2008"	"2008"	1026	318765	321.9
	"Alabama"	"01"	"2009"	"2009"	1017	313852	324.0
	"Alabama"	"01"	"2010"	"2010"	954	311071	306.7
	"Alabama"	"01"	"2011"	"2011"	920	312369	294.5
	"Alabama"	"01"	"2012"	"2012"	1004	314542	319.2
	"Alabama"	"01"	"2013"	"2013"	943	315393	299.0
	"Alabama"	"01"	"2014"	"2014"	988	311913	316.8
	"Alabama"	"01"	"2015"	"2015"	986	305217	323.0
	"Alabama"	"01"	"2016"	"2016"	1029	294656	349.2
	"Alabama"	"01"	"2017"	"2017"	989	289684	341.4
	"Alabama"	"01"	"2018"	"2018"	992	288308	344.1
	"Alabama"	"01"	"2019"	"2019"	985	289161	340.6
	"Alabama"	"01"	"2020 "	"2020"	1254	293490	427.3
"Total"	"Alabama"	"01"			23243	7025061	330.9
	"Alaska"	"02"	"1999"	"1999"	123	59162	207.9
	"Alaska"	"02"	"2000"	"2000"	135	58326	231.5
	"Alaska"	"02"	"2001"	"2001"	148	58021	255.1
	"Alaska"	"02"	"2002"	"2002"	166	57009	291.2
	"Alaska"	"02"	"2003"	"2003"	136	55925	243.2
	"Alaska"	"02"	"2004"	"2004"	125	55607	224.8
	"Alaska"	"02"	"2005"	"2005"	139	54129	256.8
	"Alaska"	"02"	"2006"	"2006"	130	52049	249.8
	"Alaska"	"02"	"2007"	"2007"	133	49982	266.1
	"Alaska"	"02"	"2008"	"2008"	127	48082	264.1
	"Alaska"	"02"	"2009"	"2009"	114	47119	241.9
	"Alaska"	"02"	"2010"	"2010"	115	47141	243.9
	"Alaska"	"02"	"2011"	"2011"	111	47255	234.9
	"Alaska"	"02"	"2012"	"2012"	95	46910	202.5
	"Alaska"	"02"	"2013"	"2013"	119	45353	262.4
	"Alaska"	"02"	"2014"	"2014"	104	44436	234.0
	"Alaska"	"02"	"2015"	"2015"	102	43220	236.0
	"Alaska"	"02"	"2016"	"2016"	132	43089	306.3
	"Alaska"	"02"	"2017"	"2017"	102	42788	238.4
	"Alaska"	"02"	"2018"	"2018"	97	42978	225.7
	"Alaska"	"02"	"2019"	"2019"	114	43344	263.0
	"Alaska"	"02"	"2020 "	"2020"	134	44455	301.4
"Total"	"Alaska"	"02"			2701	1086380	248.6
	"Arizona"	"04"	"1999"	"1999"	961	368155	261.0
	"Arizona"	"04"	"2000"	"2000"	1017	376117	270.4
	"Arizona"	"04"	"2001"	"2001"	1028	388232	264.8
	"Arizona"	"04"	"2002"	"2002"	1072	397313	269.8
	"Arizona"	"04"	"2003"	"2003"	1130	401649	281.3
	"Arizona"	"04"	"2004"	"2004"	1018	409227	248.8
	"Arizona"	"04"	"2005"	"2005"	1055	414897	254.3
	"Arizona"	"04"	"2006"	"2006"	1036	417023	248.4
	"Arizona"	"04"	"2007"	"2007"	1013	412888	245.3
	"Arizona"	"04"	"2008"	"2008"	897	409294	219.2
	"Arizona"	"04"	"2009"	"2009"	921	405504	227.1
	"Arizona"	"04"	"2010"	"2010"	830	406801	204.0
	"Arizona"	"04"	"2011"	"2011"	892	415402	214.7
	"Arizona"	"04"	"2012"	"2012"	864	420704	205.4
	"Arizona"	"04"	"2013"	"2013"	930	421157	220.8
	"Arizona"	"04"	"2014"	"2014"	920	421479	218.3
	"Arizona"	"04"	"2015"	"2015"	955	418381	228.3
	"Arizona"	"04"	"2016"	"2016"	854	411749	207.4
	"Arizona"	"04"	"2017"	"2017"	966	413800	233.4
	"Arizona"	"04"	"2018"	"2018"	885	421544	209.9
	"Arizona"	"04"	"2019"	"2019"	993	429046	231.4
	"Arizona"	"04"	"2020 "	"2020"	1345	441334	304.8
"Total"	"Arizona"	"04"			21582	9021696	239.2
	"Arkansas"	"05"	"1999"	"1999"	575	194986	294.9
	"Arkansas"	"05"	"2000"	"2000"	623	197787	315.0
	"Arkansas"	"05"	"2001"	"2001"	617	200122	308.3
	"Arkansas"	"05"	"2002"	"2002"	635	199600	318.1
	"Arkansas"	"05"	"2003"	"2003"	609	200590	303.6
	"Arkansas"	"05"	"2004"	"2004"	632	202106	312.7
	"Arkansas"	"05"	"2005"	"2005"	634	201403	314.8
	"Arkansas"	"05"	"2006"	"2006"	638	198667	321.1
	"Arkansas"	"05"	"2007"	"2007"	642	194423	330.2
	"Arkansas"	"05"	"2008"	"2008"	598	188901	316.6
	"Arkansas"	"05"	"2009"	"2009"	605	184069	328.7
	"Arkansas"	"05"	"2010"	"2010"	559	182594	306.1
	"Arkansas"	"05"	"2011"	"2011"	497	184629	269.2
	"Arkansas"	"05"	"2012"	"2012"	528	185584	284.5
	"Arkansas"	"05"	"2013"	"2013"	535	185962	287.7
	"Arkansas"	"05"	"2014"	"2014"	591	184234	320.8
	"Arkansas"	"05"	"2015"	"2015"	560	182236	307.3
	"Arkansas"	"05"	"2016"	"2016"	586	177742	329.7
	"Arkansas"	"05"	"2017"	"2017"	570	176563	322.8
	"Arkansas"	"05"	"2018"	"2018"	516	176845	291.8
	"Arkansas"	"05"	"2019"	"2019"	566	178107	317.8
	"Arkansas"	"05"	"2020 "	"2020"	700	181756	385.1
"Total"	"Arkansas"	"05"			13016	4158906	313.0
	"California"	"06"	"1999"	"1999"	5436	2631815	206.5
	"California"	"06"	"2000"	"2000"	5583	2670598	209.1
	"California"	"06"	"2001"	"2001"	5566	2729412	203.9
	"California"	"06"	"2002"	"2002"	5677	2755721	206.0
	"California"	"06"	"2003"	"2003"	5739	2774875	206.8
	"California"	"06"	"2004"	"2004"	5508	2793165	197.2
	"California"	"06"	"2005"	"2005"	5530	2766179	199.9
