"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Adair County, IA"	"19001"	"2020 Week 45 ending November 07, 2020"	"2020/45"	12	Not Applicable	Not Applicable
"Total"	"Adair County, IA"	"19001"			598	Not Applicable	Not Applicable
"Total"	"Adams County, IA"	"19003"			244	Not Applicable	Not Applicable
	"Allamakee County, IA"	"19005"	"2020 Week 04 ending January 25, 2020"	"2020/04"	10	Not Applicable	Not Applicable
	"Allamakee County, IA"	"19005"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	10	Not Applicable	Not Applicable
"Total"	"Allamakee County, IA"	"19005"			972	Not Applicable	Not Applicable
	"Appanoose County, IA"	"19007"	"2020 Week 46 ending November 14, 2020"	"2020/46"	10	Not Applicable	Not Applicable
	"Appanoose County, IA"	"19007"	"2020 Week 47 ending November 21, 2020"	"2020/47"	18	Not Applicable	Not Applicable
"Total"	"Appanoose County, IA"	"19007"			1020	Not Applicable	Not Applicable
"Total"	"Audubon County, IA"	"19009"			469	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2018 Week 09 ending March 03, 2018"	"2018/09"	10	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2018 Week 48 ending December 01, 2018"	"2018/48"	10	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2019 Week 11 ending March 16, 2019"	"2019/11"	11	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2020 Week 45 ending November 07, 2020"	"2020/45"	13	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2020 Week 47 ending November 21, 2020"	"2020/47"	11	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2020 Week 48 ending November 28, 2020"	"2020/48"	15	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2020 Week 49 ending December 05, 2020"	"2020/49"	12	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2020 Week 52 ending December 26, 2020"	"2020/52"	14	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2020 Week 53 ending January 02, 2021"	"2020/53"	13	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	10	Not Applicable	Not Applicable
	"Benton County, IA"	"19011"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	11	Not Applicable	Not Applicable
"Total"	"Benton County, IA"	"19011"			1443	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 01 ending January 06, 2018"	"2018/01"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 02 ending January 13, 2018"	"2018/02"	28	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 03 ending January 20, 2018"	"2018/03"	27	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 04 ending January 27, 2018"	"2018/04"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 05 ending February 03, 2018"	"2018/05"	23	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 06 ending February 10, 2018"	"2018/06"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 07 ending February 17, 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 08 ending February 24, 2018"	"2018/08"	33	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 09 ending March 03, 2018"	"2018/09"	21	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 10 ending March 10, 2018"	"2018/10"	26	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 11 ending March 17, 2018"	"2018/11"	26	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 12 ending March 24, 2018"	"2018/12"	26	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 13 ending March 31, 2018"	"2018/13"	21	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 14 ending April 07, 2018"	"2018/14"	29	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 15 ending April 14, 2018"	"2018/15"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 16 ending April 21, 2018"	"2018/16"	16	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 17 ending April 28, 2018"	"2018/17"	20	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 18 ending May 05, 2018"	"2018/18"	23	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 19 ending May 12, 2018"	"2018/19"	21	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 20 ending May 19, 2018"	"2018/20"	20	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 21 ending May 26, 2018"	"2018/21"	21	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 22 ending June 02, 2018"	"2018/22"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 23 ending June 09, 2018"	"2018/23"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 24 ending June 16, 2018"	"2018/24"	30	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 25 ending June 23, 2018"	"2018/25"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 26 ending June 30, 2018"	"2018/26"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 27 ending July 07, 2018"	"2018/27"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"2018 Week 28 ending July 14, 2018"	"2018/28"	21	Not Applicable	Not Applicable
