"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2025 (provisional and partial)"	"2025/01"	"< 1 year"	"0"	781	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"1 year"	"1"	70	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"2 years"	"2"	51	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"3 years"	"3"	26	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"4 years"	"4"	28	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"5 years"	"5"	27	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"6 years"	"6"	32	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"7 years"	"7"	24	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"8 years"	"8"	21	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"9 years"	"9"	26	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"10 years"	"10"	20	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"11 years"	"11"	26	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"12 years"	"12"	30	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"13 years"	"13"	33	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"14 years"	"14"	29	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"15 years"	"15"	51	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"16 years"	"16"	74	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"17 years"	"17"	91	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"18 years"	"18"	114	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"19 years"	"19"	105	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"20 years"	"20"	127	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"21 years"	"21"	146	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"22 years"	"22"	132	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"23 years"	"23"	143	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"24 years"	"24"	155	Not Applicable	Not Applicable
	"Jan., 2025 (provisional and partial)"	"2025/01"	"25 years"	"25"	174	Not Applicable	Not Applicable
