"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	1491	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	1093	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	1010	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	1025	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	969	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	926	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	953	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	1445	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	1467	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	1177	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	996	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	1009	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	1359	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	1128	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	1000	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	860	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	905	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	921	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	900	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	895	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	942	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	967	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	892	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	1033	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	1033	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	917	Not Applicable	Not Applicable
