"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",63,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",52,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",67,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",63,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",49,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",53,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",75,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",71,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",45,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",52,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",68,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",69,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",45,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",45,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",65,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",48,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",58,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",68,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",55,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",52,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",59,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",76,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",52,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",70,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",57,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",65,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",50,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",54,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",56,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",54,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",56,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",57,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",47,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",64,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",46,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2001","2001/12",59,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2002","2002/01",62,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2002","2002/02",55,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2002","2002/03",65,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2002","2002/04",47,Not Applicable,Not Applicable
