"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",479,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",389,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",536,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",465,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",403,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",412,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",378,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",396,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",391,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",376,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",401,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",508,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",612,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",513,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",443,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",379,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",424,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",399,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",381,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",419,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",416,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",467,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",380,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",487,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",559,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",455,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",482,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",453,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",448,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",394,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",413,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",383,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",442,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",436,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",469,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2001","2001/12",483,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2002","2002/01",551,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2002","2002/02",546,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2002","2002/03",534,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2002","2002/04",436,Not Applicable,Not Applicable
,"Alabama","01","May, 2002","2002/05",450,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2002","2002/06",388,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2002","2002/07",453,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2002","2002/08",405,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2002","2002/09",429,Not Applicable,Not Applicable
