"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2020"	"2020/01"	1168	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020"	"2020/02"	1076	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2020"	"2020/03"	1196	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2020"	"2020/04"	1213	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2020"	"2020/05"	1209	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2020"	"2020/06"	1228	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2020"	"2020/07"	1408	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2020"	"2020/08"	1452	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2020"	"2020/09"	1306	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2020"	"2020/10"	1360	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2020"	"2020/11"	1402	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2020"	"2020/12"	1875	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	2120	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	1515	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	1279	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	1250	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	1243	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	1136	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	1238	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	1583	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	1610	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	1421	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	1323	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	1369	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	1736	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	1656	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	1301	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	1140	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	1165	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	1152	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	1196	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	1208	Not Applicable	Not Applicable
