"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	142	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	169	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	138	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	165	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	241	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	257	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	172	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	150	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	199	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	149	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	130	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	122	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	144	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	148	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	114	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	142	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	121	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2023 (provisional)"	"2023/04"	75	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2021"	"2021/01"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2021"	"2021/02"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2021"	"2021/03"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2021"	"2021/04"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2021"	"2021/05"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2021"	"2021/06"	18	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2021"	"2021/07"	19	Not Applicable	Not Applicable
