"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",22,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",26,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",27,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",28,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",53,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",25,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",39,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",41,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",43,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",32,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",39,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",32,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",36,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",33,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",29,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",28,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",34,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",37,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",29,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",37,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",29,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",28,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",32,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",35,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",27,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",33,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",33,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",28,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",26,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",32,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",41,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",28,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",37,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",27,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",25,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2001","2001/12",34,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2002","2002/01",42,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2002","2002/02",29,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2002","2002/03",32,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2002","2002/04",42,Not Applicable,Not Applicable
,"Alabama","01","May, 2002","2002/05",38,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2002","2002/06",32,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2002","2002/07",37,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2002","2002/08",32,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2002","2002/09",43,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2002","2002/10",30,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2002","2002/11",30,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2002","2002/12",32,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2003","2003/01",29,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2003","2003/02",27,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2003","2003/03",35,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2003","2003/04",29,Not Applicable,Not Applicable
,"Alabama","01","May, 2003","2003/05",29,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2003","2003/06",28,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2003","2003/07",33,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2003","2003/08",37,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2003","2003/09",32,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2003","2003/10",30,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2003","2003/11",43,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2003","2003/12",59,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2004","2004/01",43,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2004","2004/02",32,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2004","2004/03",20,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2004","2004/04",37,Not Applicable,Not Applicable
,"Alabama","01","May, 2004","2004/05",31,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2004","2004/06",39,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2004","2004/07",42,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2004","2004/08",36,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2004","2004/09",40,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2004","2004/10",27,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2004","2004/11",33,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2004","2004/12",28,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2005","2005/01",42,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2005","2005/02",31,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2005","2005/03",33,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2005","2005/04",30,Not Applicable,Not Applicable
,"Alabama","01","May, 2005","2005/05",31,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2005","2005/06",37,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2005","2005/07",35,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2005","2005/08",47,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2005","2005/09",39,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2005","2005/10",42,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2005","2005/11",41,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2005","2005/12",34,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2006","2006/01",38,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2006","2006/02",42,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2006","2006/03",36,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2006","2006/04",48,Not Applicable,Not Applicable
