"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	34	Not Applicable	Not Applicable
