"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 1999"	"1999/01"	194	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 1999"	"1999/02"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 1999"	"1999/03"	196	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 1999"	"1999/04"	193	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 1999"	"1999/05"	208	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 1999"	"1999/06"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 1999"	"1999/07"	148	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 1999"	"1999/08"	190	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 1999"	"1999/09"	173	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 1999"	"1999/10"	211	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 1999"	"1999/11"	170	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 1999"	"1999/12"	169	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2000"	"2000/01"	234	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2000"	"2000/02"	197	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2000"	"2000/03"	196	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2000"	"2000/04"	170	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2000"	"2000/05"	198	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2000"	"2000/06"	187	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2000"	"2000/07"	174	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2000"	"2000/08"	191	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2000"	"2000/09"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2000"	"2000/10"	203	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2000"	"2000/11"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2000"	"2000/12"	213	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2001"	"2001/01"	208	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2001"	"2001/02"	204	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2001"	"2001/03"	214	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2001"	"2001/04"	180	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2001"	"2001/05"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2001"	"2001/06"	167	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2001"	"2001/07"	191	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2001"	"2001/08"	177	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2001"	"2001/09"	211	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2001"	"2001/10"	185	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2001"	"2001/11"	183	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2001"	"2001/12"	176	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2002"	"2002/01"	216	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2002"	"2002/02"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2002"	"2002/03"	224	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2002"	"2002/04"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2002"	"2002/05"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2002"	"2002/06"	199	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2002"	"2002/07"	210	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2002"	"2002/08"	180	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2002"	"2002/09"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2002"	"2002/10"	200	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2002"	"2002/11"	207	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2002"	"2002/12"	241	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2003"	"2003/01"	212	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2003"	"2003/02"	199	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2003"	"2003/03"	221	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2003"	"2003/04"	214	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2003"	"2003/05"	204	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2003"	"2003/06"	188	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2003"	"2003/07"	225	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2003"	"2003/08"	202	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2003"	"2003/09"	195	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2003"	"2003/10"	216	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2003"	"2003/11"	206	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2003"	"2003/12"	251	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2004"	"2004/01"	250	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2004"	"2004/02"	228	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2004"	"2004/03"	254	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2004"	"2004/04"	212	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2004"	"2004/05"	232	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2004"	"2004/06"	221	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2004"	"2004/07"	198	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2004"	"2004/08"	239	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2004"	"2004/09"	226	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2004"	"2004/10"	227	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2004"	"2004/11"	220	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2004"	"2004/12"	232	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2005"	"2005/01"	212	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2005"	"2005/02"	210	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2005"	"2005/03"	250	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2005"	"2005/04"	231	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2005"	"2005/05"	253	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2005"	"2005/06"	223	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2005"	"2005/07"	243	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2005"	"2005/08"	209	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2005"	"2005/09"	200	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2005"	"2005/10"	225	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2005"	"2005/11"	240	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2005"	"2005/12"	277	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2006"	"2006/01"	247	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2006"	"2006/02"	225	Not Applicable	Not Applicable
