"Notes","Residence State","Residence State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 2021","2021/01",804,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2021","2021/02",556,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2021","2021/03",553,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2021","2021/04",482,Not Applicable,Not Applicable
,"Alabama","01","May, 2021","2021/05",528,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2021","2021/06",474,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2021","2021/07",545,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2021","2021/08",849,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2021","2021/09",935,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2021","2021/10",617,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2021","2021/11",517,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2021","2021/12",568,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2022 (provisional)","2022/01",674,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2022 (provisional)","2022/02",586,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2022 (provisional)","2022/03",503,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2022 (provisional)","2022/04",438,Not Applicable,Not Applicable
,"Alabama","01","May, 2022 (provisional)","2022/05",448,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2022 (provisional)","2022/06",442,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2022 (provisional)","2022/07",485,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2022 (provisional)","2022/08",464,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2022 (provisional)","2022/09",482,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2022 (provisional)","2022/10",500,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2022 (provisional)","2022/11",495,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2022 (provisional)","2022/12",509,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2023 (provisional)","2023/01",467,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2023 (provisional)","2023/02",416,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2023 (provisional)","2023/03",415,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2023 (provisional)","2023/04",273,Not Applicable,Not Applicable
"Total","Alabama","01",,,15025,Not Applicable,Not Applicable
,"Alaska","02","Jan., 2021","2021/01",54,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2021","2021/02",44,Not Applicable,Not Applicable
,"Alaska","02","Mar., 2021","2021/03",49,Not Applicable,Not Applicable
,"Alaska","02","Apr., 2021","2021/04",62,Not Applicable,Not Applicable
,"Alaska","02","May, 2021","2021/05",57,Not Applicable,Not Applicable
,"Alaska","02","Jun., 2021","2021/06",41,Not Applicable,Not Applicable
,"Alaska","02","Jul., 2021","2021/07",52,Not Applicable,Not Applicable
,"Alaska","02","Aug., 2021","2021/08",70,Not Applicable,Not Applicable
,"Alaska","02","Sep., 2021","2021/09",75,Not Applicable,Not Applicable
,"Alaska","02","Oct., 2021","2021/10",94,Not Applicable,Not Applicable
,"Alaska","02","Nov., 2021","2021/11",86,Not Applicable,Not Applicable
,"Alaska","02","Dec., 2021","2021/12",63,Not Applicable,Not Applicable
,"Alaska","02","Jan., 2022 (provisional)","2022/01",69,Not Applicable,Not Applicable
