"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	1062	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	788	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	662	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	615	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	608	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	564	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	635	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	752	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	754	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	681	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	643	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	710	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	883	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	857	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	683	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	556	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	600	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	593	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	656	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	629	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	608	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	717	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	681	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	736	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	719	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	675	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	621	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2023 (provisional)"	"2023/04"	381	Not Applicable	Not Applicable
