"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	644	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	425	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	375	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	356	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	380	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	380	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	351	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	435	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	402	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	411	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	387	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	399	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	553	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	457	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	389	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	348	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	354	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	398	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	351	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	410	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	440	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	434	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	391	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2023 (provisional)"	"2023/04"	223	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2021"	"2021/01"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2021"	"2021/02"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2021"	"2021/03"	34	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2021"	"2021/04"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2021"	"2021/05"	26	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2021"	"2021/06"	30	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2021"	"2021/07"	30	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2021"	"2021/08"	32	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2021"	"2021/09"	39	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2021"	"2021/10"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2021"	"2021/11"	34	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2021"	"2021/12"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2022 (provisional)"	"2022/01"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2022 (provisional)"	"2022/02"	24	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2022 (provisional)"	"2022/03"	27	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2022 (provisional)"	"2022/04"	29	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2022 (provisional)"	"2022/05"	22	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2022 (provisional)"	"2022/06"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2022 (provisional)"	"2022/07"	29	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2022 (provisional)"	"2022/08"	26	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2022 (provisional)"	"2022/09"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2022 (provisional)"	"2022/10"	29	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2022 (provisional)"	"2022/11"	30	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2022 (provisional)"	"2022/12"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2023 (provisional)"	"2023/01"	40	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2023 (provisional)"	"2023/02"	25	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2023 (provisional)"	"2023/03"	25	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2021"	"2021/01"	909	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2021"	"2021/02"	541	Not Applicable	Not Applicable
