"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2020"	"2020/01"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020"	"2020/02"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2020"	"2020/03"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2020"	"2020/04"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2020"	"2020/05"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2020"	"2020/06"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2020"	"2020/07"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2020"	"2020/08"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2020"	"2020/09"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2020"	"2020/10"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2020"	"2020/11"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2020"	"2020/12"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	104	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	76	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	65	Not Applicable	Not Applicable
