"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	168	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	144	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	149	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	164	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	173	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	260	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	245	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	202	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	170	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	147	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	167	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	133	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	149	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	162	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	175	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	174	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	150	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	172	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	165	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	130	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2023 (provisional)"	"2023/04"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2021"	"2021/01"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2021"	"2021/02"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2021"	"2021/03"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2021"	"2021/04"	27	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2021"	"2021/05"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2021"	"2021/06"	33	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2021"	"2021/07"	27	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2021"	"2021/08"	39	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2021"	"2021/09"	34	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2021"	"2021/10"	41	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2021"	"2021/11"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2021"	"2021/12"	30	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2022 (provisional)"	"2022/01"	29	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2022 (provisional)"	"2022/02"	28	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2022 (provisional)"	"2022/03"	25	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2022 (provisional)"	"2022/04"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2022 (provisional)"	"2022/05"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2022 (provisional)"	"2022/06"	28	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2022 (provisional)"	"2022/07"	45	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2022 (provisional)"	"2022/08"	26	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2022 (provisional)"	"2022/09"	27	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2022 (provisional)"	"2022/10"	35	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2022 (provisional)"	"2022/11"	26	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2022 (provisional)"	"2022/12"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2023 (provisional)"	"2023/01"	24	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2023 (provisional)"	"2023/02"	28	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2023 (provisional)"	"2023/03"	14	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2021"	"2021/01"	249	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2021"	"2021/02"	185	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2021"	"2021/03"	199	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2021"	"2021/04"	186	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2021"	"2021/05"	250	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2021"	"2021/06"	214	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2021"	"2021/07"	255	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2021"	"2021/08"	277	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2021"	"2021/09"	272	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2021"	"2021/10"	241	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2021"	"2021/11"	225	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2021"	"2021/12"	284	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2022 (provisional)"	"2022/01"	249	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2022 (provisional)"	"2022/02"	196	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2022 (provisional)"	"2022/03"	192	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2022 (provisional)"	"2022/04"	177	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2022 (provisional)"	"2022/05"	197	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2022 (provisional)"	"2022/06"	218	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2022 (provisional)"	"2022/07"	262	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2022 (provisional)"	"2022/08"	227	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2022 (provisional)"	"2022/09"	206	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2022 (provisional)"	"2022/10"	189	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2022 (provisional)"	"2022/11"	208	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2022 (provisional)"	"2022/12"	199	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2023 (provisional)"	"2023/01"	195	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2023 (provisional)"	"2023/02"	190	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2023 (provisional)"	"2023/03"	199	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2023 (provisional)"	"2023/04"	138	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2021"	"2021/01"	87	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2021"	"2021/02"	92	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2021"	"2021/03"	95	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2021"	"2021/04"	89	Not Applicable	Not Applicable
	"Arkansas"	"05"	"May, 2021"	"2021/05"	107	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jun., 2021"	"2021/06"	104	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jul., 2021"	"2021/07"	100	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Aug., 2021"	"2021/08"	123	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Sep., 2021"	"2021/09"	127	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Oct., 2021"	"2021/10"	84	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Nov., 2021"	"2021/11"	104	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Dec., 2021"	"2021/12"	102	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2022 (provisional)"	"2022/01"	98	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2022 (provisional)"	"2022/02"	81	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2022 (provisional)"	"2022/03"	82	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2022 (provisional)"	"2022/04"	77	Not Applicable	Not Applicable
	"Arkansas"	"05"	"May, 2022 (provisional)"	"2022/05"	103	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jun., 2022 (provisional)"	"2022/06"	81	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jul., 2022 (provisional)"	"2022/07"	69	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Aug., 2022 (provisional)"	"2022/08"	80	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Sep., 2022 (provisional)"	"2022/09"	77	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Oct., 2022 (provisional)"	"2022/10"	68	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Nov., 2022 (provisional)"	"2022/11"	82	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Dec., 2022 (provisional)"	"2022/12"	74	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2023 (provisional)"	"2023/01"	72	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2023 (provisional)"	"2023/02"	80	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2023 (provisional)"	"2023/03"	67	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2023 (provisional)"	"2023/04"	39	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2021"	"2021/01"	1181	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2021"	"2021/02"	814	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2021"	"2021/03"	791	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2021"	"2021/04"	756	Not Applicable	Not Applicable
	"California"	"06"	"May, 2021"	"2021/05"	736	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2021"	"2021/06"	830	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2021"	"2021/07"	853	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2021"	"2021/08"	974	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2021"	"2021/09"	1013	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2021"	"2021/10"	920	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2021"	"2021/11"	804	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2021"	"2021/12"	863	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2022 (provisional)"	"2022/01"	921	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2022 (provisional)"	"2022/02"	782	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2022 (provisional)"	"2022/03"	770	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2022 (provisional)"	"2022/04"	670	Not Applicable	Not Applicable
	"California"	"06"	"May, 2022 (provisional)"	"2022/05"	767	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2022 (provisional)"	"2022/06"	791	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2022 (provisional)"	"2022/07"	811	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2022 (provisional)"	"2022/08"	840	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2022 (provisional)"	"2022/09"	828	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2022 (provisional)"	"2022/10"	733	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2022 (provisional)"	"2022/11"	743	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2022 (provisional)"	"2022/12"	818	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2023 (provisional)"	"2023/01"	778	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2023 (provisional)"	"2023/02"	619	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2023 (provisional)"	"2023/03"	752	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2023 (provisional)"	"2023/04"	368	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2021"	"2021/01"	157	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2021"	"2021/02"	120	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2021"	"2021/03"	163	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2021"	"2021/04"	138	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2021"	"2021/05"	165	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2021"	"2021/06"	169	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2021"	"2021/07"	145	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2021"	"2021/08"	189	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2021"	"2021/09"	159	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2021"	"2021/10"	175	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2021"	"2021/11"	186	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2021"	"2021/12"	180	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2022 (provisional)"	"2022/01"	180	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2022 (provisional)"	"2022/02"	144	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2022 (provisional)"	"2022/03"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2022 (provisional)"	"2022/04"	124	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2022 (provisional)"	"2022/05"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2022 (provisional)"	"2022/06"	147	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2022 (provisional)"	"2022/07"	148	Not Applicable	Not Applicable
