"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",567,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",506,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",647,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",543,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",494,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",447,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",489,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",475,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",490,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",469,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",508,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",623,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",712,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",513,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",482,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",474,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",507,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",502,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",481,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",490,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",478,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",470,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",488,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",570,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",598,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",484,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",569,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",477,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",506,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",512,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",458,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",454,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",458,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",484,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",500,Not Applicable,Not Applicable
