"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2022 (provisional)"	"2022/07"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2022 (provisional)"	"2022/08"	11	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2021"	"2021/01"	31	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2021"	"2021/02"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2021"	"2021/03"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2021"	"2021/04"	37	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2021"	"2021/05"	49	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2021"	"2021/06"	47	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2021"	"2021/07"	52	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2021"	"2021/08"	39	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2021"	"2021/09"	24	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2021"	"2021/10"	39	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2021"	"2021/11"	42	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2021"	"2021/12"	37	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2022 (provisional)"	"2022/01"	34	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2022 (provisional)"	"2022/02"	37	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2022 (provisional)"	"2022/03"	36	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2022 (provisional)"	"2022/04"	31	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2022 (provisional)"	"2022/05"	34	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2022 (provisional)"	"2022/06"	32	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2022 (provisional)"	"2022/07"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2022 (provisional)"	"2022/08"	41	Not Applicable	Not Applicable
