"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 1999"	"1999/01"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 1999"	"1999/02"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 1999"	"1999/03"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 1999"	"1999/04"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 1999"	"1999/05"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 1999"	"1999/06"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 1999"	"1999/07"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 1999"	"1999/08"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 1999"	"1999/09"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 1999"	"1999/10"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 1999"	"1999/11"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 1999"	"1999/12"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2000"	"2000/01"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2000"	"2000/02"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2000"	"2000/03"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2000"	"2000/04"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2000"	"2000/05"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2000"	"2000/06"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2000"	"2000/07"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2000"	"2000/08"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2000"	"2000/09"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2000"	"2000/10"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2000"	"2000/11"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2000"	"2000/12"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2001"	"2001/01"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2001"	"2001/02"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2001"	"2001/03"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2001"	"2001/04"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2001"	"2001/05"	76	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2001"	"2001/06"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2001"	"2001/07"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2001"	"2001/08"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2001"	"2001/09"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2001"	"2001/10"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2001"	"2001/11"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2001"	"2001/12"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2002"	"2002/01"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2002"	"2002/02"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2002"	"2002/03"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2002"	"2002/04"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2002"	"2002/05"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2002"	"2002/06"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2002"	"2002/07"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2002"	"2002/08"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2002"	"2002/09"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2002"	"2002/10"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2002"	"2002/11"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2002"	"2002/12"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2003"	"2003/01"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2003"	"2003/02"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2003"	"2003/03"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2003"	"2003/04"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2003"	"2003/05"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2003"	"2003/06"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2003"	"2003/07"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2003"	"2003/08"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2003"	"2003/09"	62	Not Applicable	Not Applicable
