"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",163,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",144,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",145,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",137,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",143,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",149,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",141,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",130,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",144,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",144,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",154,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",171,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",176,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",157,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",144,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",128,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",134,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",137,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",134,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",170,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",152,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",155,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",160,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",167,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",180,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",167,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",185,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",171,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",166,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",141,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",155,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",153,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",170,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",197,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",149,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2001","2001/12",177,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2002","2002/01",168,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2002","2002/02",176,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2002","2002/03",175,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2002","2002/04",159,Not Applicable,Not Applicable
,"Alabama","01","May, 2002","2002/05",163,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2002","2002/06",162,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2002","2002/07",169,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2002","2002/08",141,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2002","2002/09",146,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2002","2002/10",162,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2002","2002/11",168,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2002","2002/12",185,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2003","2003/01",193,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2003","2003/02",173,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2003","2003/03",170,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2003","2003/04",166,Not Applicable,Not Applicable
,"Alabama","01","May, 2003","2003/05",154,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2003","2003/06",180,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2003","2003/07",175,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2003","2003/08",155,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2003","2003/09",168,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2003","2003/10",176,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2003","2003/11",151,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2003","2003/12",216,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2004","2004/01",194,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2004","2004/02",180,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2004","2004/03",185,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2004","2004/04",161,Not Applicable,Not Applicable
,"Alabama","01","May, 2004","2004/05",164,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2004","2004/06",153,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2004","2004/07",188,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2004","2004/08",188,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2004","2004/09",149,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2004","2004/10",182,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2004","2004/11",165,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2004","2004/12",200,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2005","2005/01",193,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2005","2005/02",175,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2005","2005/03",188,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2005","2005/04",184,Not Applicable,Not Applicable
,"Alabama","01","May, 2005","2005/05",212,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2005","2005/06",174,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2005","2005/07",192,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2005","2005/08",171,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2005","2005/09",169,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2005","2005/10",205,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2005","2005/11",174,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2005","2005/12",199,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2006","2006/01",205,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2006","2006/02",197,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2006","2006/03",199,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2006","2006/04",193,Not Applicable,Not Applicable
,"Alabama","01","May, 2006","2006/05",196,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2006","2006/06",203,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2006","2006/07",176,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2006","2006/08",186,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2006","2006/09",193,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2006","2006/10",184,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2006","2006/11",187,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2006","2006/12",183,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2007","2007/01",223,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2007","2007/02",165,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2007","2007/03",200,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2007","2007/04",185,Not Applicable,Not Applicable
,"Alabama","01","May, 2007","2007/05",194,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2007","2007/06",196,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2007","2007/07",190,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2007","2007/08",166,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2007","2007/09",171,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2007","2007/10",197,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2007","2007/11",183,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2007","2007/12",202,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2008","2008/01",213,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2008","2008/02",220,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2008","2008/03",220,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2008","2008/04",182,Not Applicable,Not Applicable
,"Alabama","01","May, 2008","2008/05",185,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2008","2008/06",163,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2008","2008/07",156,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2008","2008/08",196,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2008","2008/09",216,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2008","2008/10",184,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2008","2008/11",207,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2008","2008/12",193,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2009","2009/01",209,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2009","2009/02",187,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2009","2009/03",203,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2009","2009/04",219,Not Applicable,Not Applicable
,"Alabama","01","May, 2009","2009/05",206,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2009","2009/06",185,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2009","2009/07",189,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2009","2009/08",187,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2009","2009/09",197,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2009","2009/10",223,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2009","2009/11",214,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2009","2009/12",213,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2010","2010/01",195,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2010","2010/02",213,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2010","2010/03",221,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2010","2010/04",192,Not Applicable,Not Applicable
,"Alabama","01","May, 2010","2010/05",191,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2010","2010/06",202,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2010","2010/07",200,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2010","2010/08",200,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2010","2010/09",209,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2010","2010/10",214,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2010","2010/11",196,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2010","2010/12",228,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2011","2011/01",205,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2011","2011/02",187,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2011","2011/03",214,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2011","2011/04",220,Not Applicable,Not Applicable
,"Alabama","01","May, 2011","2011/05",176,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2011","2011/06",195,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2011","2011/07",209,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2011","2011/08",188,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2011","2011/09",235,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2011","2011/10",203,Not Applicable,Not Applicable
