"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",99,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",83,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",96,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",107,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",94,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",86,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",103,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",83,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",105,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",101,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",85,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",109,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",105,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",94,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",106,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",103,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",77,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",80,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",95,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",101,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",78,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",98,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",87,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",103,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",92,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",98,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",97,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",96,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",119,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",95,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",86,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",102,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",92,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",103,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",91,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2001","2001/12",76,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2002","2002/01",97,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2002","2002/02",74,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2002","2002/03",90,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2002","2002/04",98,Not Applicable,Not Applicable
,"Alabama","01","May, 2002","2002/05",81,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2002","2002/06",72,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2002","2002/07",87,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2002","2002/08",98,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2002","2002/09",91,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2002","2002/10",78,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2002","2002/11",91,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2002","2002/12",95,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2003","2003/01",112,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2003","2003/02",106,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2003","2003/03",104,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2003","2003/04",95,Not Applicable,Not Applicable
,"Alabama","01","May, 2003","2003/05",99,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2003","2003/06",84,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2003","2003/07",91,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2003","2003/08",87,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2003","2003/09",99,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2003","2003/10",88,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2003","2003/11",88,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2003","2003/12",108,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2004","2004/01",103,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2004","2004/02",101,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2004","2004/03",113,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2004","2004/04",97,Not Applicable,Not Applicable
,"Alabama","01","May, 2004","2004/05",108,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2004","2004/06",97,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2004","2004/07",87,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2004","2004/08",99,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2004","2004/09",112,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2004","2004/10",81,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2004","2004/11",110,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2004","2004/12",84,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2005","2005/01",76,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2005","2005/02",86,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2005","2005/03",94,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2005","2005/04",82,Not Applicable,Not Applicable
,"Alabama","01","May, 2005","2005/05",113,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2005","2005/06",102,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2005","2005/07",88,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2005","2005/08",120,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2005","2005/09",80,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2005","2005/10",99,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2005","2005/11",88,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2005","2005/12",100,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2006","2006/01",92,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2006","2006/02",129,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2006","2006/03",102,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2006","2006/04",92,Not Applicable,Not Applicable
,"Alabama","01","May, 2006","2006/05",85,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2006","2006/06",96,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2006","2006/07",88,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2006","2006/08",91,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2006","2006/09",100,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2006","2006/10",90,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2006","2006/11",92,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2006","2006/12",92,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2007","2007/01",84,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2007","2007/02",76,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2007","2007/03",86,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2007","2007/04",80,Not Applicable,Not Applicable
,"Alabama","01","May, 2007","2007/05",87,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2007","2007/06",94,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2007","2007/07",89,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2007","2007/08",82,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2007","2007/09",90,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2007","2007/10",84,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2007","2007/11",90,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2007","2007/12",107,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2008","2008/01",103,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2008","2008/02",99,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2008","2008/03",95,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2008","2008/04",67,Not Applicable,Not Applicable
,"Alabama","01","May, 2008","2008/05",89,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2008","2008/06",74,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2008","2008/07",80,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2008","2008/08",82,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2008","2008/09",88,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2008","2008/10",91,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2008","2008/11",83,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2008","2008/12",75,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2009","2009/01",95,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2009","2009/02",89,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2009","2009/03",92,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2009","2009/04",90,Not Applicable,Not Applicable
,"Alabama","01","May, 2009","2009/05",83,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2009","2009/06",93,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2009","2009/07",90,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2009","2009/08",75,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2009","2009/09",72,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2009","2009/10",82,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2009","2009/11",70,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2009","2009/12",86,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2010","2010/01",69,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2010","2010/02",77,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2010","2010/03",84,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2010","2010/04",73,Not Applicable,Not Applicable
,"Alabama","01","May, 2010","2010/05",80,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2010","2010/06",84,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2010","2010/07",81,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2010","2010/08",88,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2010","2010/09",78,Not Applicable,Not Applicable
