"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2021"	"2021/01"	1045	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2021"	"2021/02"	716	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2021"	"2021/03"	690	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2021"	"2021/04"	589	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2021"	"2021/05"	601	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2021"	"2021/06"	585	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2021"	"2021/07"	586	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2021"	"2021/08"	800	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2021"	"2021/09"	776	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2021"	"2021/10"	639	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2021"	"2021/11"	642	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2021"	"2021/12"	625	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2022 (provisional)"	"2022/01"	871	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2022 (provisional)"	"2022/02"	742	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2022 (provisional)"	"2022/03"	643	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2022 (provisional)"	"2022/04"	573	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2022 (provisional)"	"2022/05"	571	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2022 (provisional)"	"2022/06"	579	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2022 (provisional)"	"2022/07"	619	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2022 (provisional)"	"2022/08"	638	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2022 (provisional)"	"2022/09"	604	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2022 (provisional)"	"2022/10"	657	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2022 (provisional)"	"2022/11"	659	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2022 (provisional)"	"2022/12"	691	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2023 (provisional)"	"2023/01"	721	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2023 (provisional)"	"2023/02"	645	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2023 (provisional)"	"2023/03"	630	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2023 (provisional)"	"2023/04"	372	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"			18509	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2021"	"2021/01"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2021"	"2021/02"	39	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2021"	"2021/03"	35	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2021"	"2021/04"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2021"	"2021/05"	30	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2021"	"2021/06"	39	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2021"	"2021/07"	48	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2021"	"2021/08"	60	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2021"	"2021/09"	55	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2021"	"2021/10"	74	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2021"	"2021/11"	51	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2021"	"2021/12"	61	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2022 (provisional)"	"2022/01"	56	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2022 (provisional)"	"2022/02"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2022 (provisional)"	"2022/03"	45	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2022 (provisional)"	"2022/04"	48	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2022 (provisional)"	"2022/05"	51	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2022 (provisional)"	"2022/06"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2022 (provisional)"	"2022/07"	44	Not Applicable	Not Applicable
	"Alaska"	"02"	"Aug., 2022 (provisional)"	"2022/08"	43	Not Applicable	Not Applicable
	"Alaska"	"02"	"Sep., 2022 (provisional)"	"2022/09"	31	Not Applicable	Not Applicable
	"Alaska"	"02"	"Oct., 2022 (provisional)"	"2022/10"	61	Not Applicable	Not Applicable
	"Alaska"	"02"	"Nov., 2022 (provisional)"	"2022/11"	39	Not Applicable	Not Applicable
	"Alaska"	"02"	"Dec., 2022 (provisional)"	"2022/12"	71	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2023 (provisional)"	"2023/01"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2023 (provisional)"	"2023/02"	44	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2023 (provisional)"	"2023/03"	43	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2023 (provisional)"	"2023/04"	20	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"			1297	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2021"	"2021/01"	1299	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2021"	"2021/02"	876	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2021"	"2021/03"	826	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2021"	"2021/04"	655	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2021"	"2021/05"	702	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2021"	"2021/06"	692	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2021"	"2021/07"	714	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2021"	"2021/08"	748	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2021"	"2021/09"	896	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2021"	"2021/10"	866	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2021"	"2021/11"	957	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2021"	"2021/12"	1056	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2022 (provisional)"	"2022/01"	1121	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2022 (provisional)"	"2022/02"	892	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2022 (provisional)"	"2022/03"	826	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2022 (provisional)"	"2022/04"	749	Not Applicable	Not Applicable
	"Arizona"	"04"	"May, 2022 (provisional)"	"2022/05"	771	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jun., 2022 (provisional)"	"2022/06"	712	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jul., 2022 (provisional)"	"2022/07"	776	Not Applicable	Not Applicable
	"Arizona"	"04"	"Aug., 2022 (provisional)"	"2022/08"	785	Not Applicable	Not Applicable
	"Arizona"	"04"	"Sep., 2022 (provisional)"	"2022/09"	727	Not Applicable	Not Applicable
	"Arizona"	"04"	"Oct., 2022 (provisional)"	"2022/10"	756	Not Applicable	Not Applicable
	"Arizona"	"04"	"Nov., 2022 (provisional)"	"2022/11"	861	Not Applicable	Not Applicable
	"Arizona"	"04"	"Dec., 2022 (provisional)"	"2022/12"	923	Not Applicable	Not Applicable
	"Arizona"	"04"	"Jan., 2023 (provisional)"	"2023/01"	905	Not Applicable	Not Applicable
	"Arizona"	"04"	"Feb., 2023 (provisional)"	"2023/02"	818	Not Applicable	Not Applicable
	"Arizona"	"04"	"Mar., 2023 (provisional)"	"2023/03"	808	Not Applicable	Not Applicable
	"Arizona"	"04"	"Apr., 2023 (provisional)"	"2023/04"	572	Not Applicable	Not Applicable
"Total"	"Arizona"	"04"			23289	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2021"	"2021/01"	559	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2021"	"2021/02"	420	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2021"	"2021/03"	342	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2021"	"2021/04"	340	Not Applicable	Not Applicable
	"Arkansas"	"05"	"May, 2021"	"2021/05"	352	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jun., 2021"	"2021/06"	338	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jul., 2021"	"2021/07"	396	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Aug., 2021"	"2021/08"	456	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Sep., 2021"	"2021/09"	390	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Oct., 2021"	"2021/10"	421	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Nov., 2021"	"2021/11"	383	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Dec., 2021"	"2021/12"	448	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2022 (provisional)"	"2022/01"	510	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2022 (provisional)"	"2022/02"	437	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2022 (provisional)"	"2022/03"	436	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2022 (provisional)"	"2022/04"	380	Not Applicable	Not Applicable
	"Arkansas"	"05"	"May, 2022 (provisional)"	"2022/05"	365	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jun., 2022 (provisional)"	"2022/06"	366	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jul., 2022 (provisional)"	"2022/07"	368	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Aug., 2022 (provisional)"	"2022/08"	382	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Sep., 2022 (provisional)"	"2022/09"	418	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Oct., 2022 (provisional)"	"2022/10"	406	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Nov., 2022 (provisional)"	"2022/11"	408	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Dec., 2022 (provisional)"	"2022/12"	462	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Jan., 2023 (provisional)"	"2023/01"	458	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Feb., 2023 (provisional)"	"2023/02"	370	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Mar., 2023 (provisional)"	"2023/03"	401	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Apr., 2023 (provisional)"	"2023/04"	276	Not Applicable	Not Applicable
